Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeD;G_TypeB;Demand;Total_PV
1.0;0.040029794169660286;3.8177403768227505;0.9837533926498678;4.999999456679982;0.0;2.55029678452974;0.0;-0.09431290843986706;-0.2495500998695501;-0.09430816750780023;-0.24952558361308957;-11.664;0.0
2.0;0.0400241311916811;3.025002109089487;1.5846886423307882;4.999999456511953;0.0;2.2546646243894988;0.0;-0.0908784317213913;-0.23826572329560175;-0.09087452184496843;-0.2382419942989366;-11.206;0.0
3.0;0.04002406276879682;2.9587987322354152;1.5057717512679756;4.999999456489476;0.0;2.1232281271429034;0.0;-0.08977711580077935;-0.22858662160594595;-0.0897748346044869;-0.22856488725494892;-10.951;0.0
4.0;0.04002571036173902;3.1697631767486074;1.3169842456424334;4.999999456509685;0.0;1.98399055284573;0.0;-0.09160251331664845;-0.21972988116687564;-0.09160068793898282;-0.21970919265232705;-10.848;0.0
5.0;0.040022677847131614;2.8561386247397254;1.7728456617178374;4.999999456545554;0.0;1.9272740967868123;0.0;-0.09791243074880016;-0.21268224505308758;-0.09791067958556293;-0.21266207458384806;-10.935;0.0
6.0;0.040029477547372926;3.624808456408723;1.336755589113124;4.999999456685435;0.0;2.0904804637670233;0.0;-0.11080789098102724;-0.21117895678577742;-0.11080621380775388;-0.21115901865647768;-11.408;0.0
7.0;0.04002657982753474;3.852138845185848;2.151930399952065;4.999999456833048;0.0;2.2467607830809055;0.0;-0.1312180382752859;-0.2196661508165372;-0.13121645465301326;-0.21964601570865644;-12.549;0.0
8.0;0.040021006144994785;4.3531084633639345;3.113586681165596;4.999999457037024;0.0;2.434035425745861;0.0;-0.15222672547605148;-0.2331149101053726;-0.15222516275376652;-0.23309438919819084;-14.13;0.0
9.0;0.040014547283562255;4.441471223171691;3.9441732614517147;4.999999457139272;0.0;2.7508721266380647;0.002809559452676252;-0.16044372790913847;-0.2387007900936503;-0.16044257156099434;-0.23868051492704107;-15.341;7.543594916736527e-7
10.0;0.04001260326734416;4.476729295502311;4.037972615463345;4.999999457116164;0.0;3.0289092752865576;0.04136788392496019;-0.15369534912477079;-0.23327079778686316;-0.15369949692850846;-0.23325595632953539;-15.811;1.1279671955761871e-5
11.0;0.04001331924251913;4.4696816134756485;3.6497420230656745;4.999999457034433;0.0;3.2539018436595537;0.10901698878395501;-0.14145457698478178;-0.22268141825170382;-0.14146841922784464;-0.22267656971236435;-15.754;3.057460153082886e-5
12.0;0.040014301666809714;4.460869251966415;3.3932916671175692;4.999999456964071;0.0;3.3793826112395386;0.16247567446436165;-0.13369650451684892;-0.21576726820666842;-0.13371890992208943;-0.21577119467290035;-15.697;4.76274749012748e-5
13.0;0.040016245508796705;4.395561699388972;3.1403181355321816;4.999999456908513;0.0;3.5103109225241136;0.19650328176400428;-0.13050470074098908;-0.21178754420972287;-0.13053386977669865;-0.2117983478971917;-15.558;6.110474817076409e-5
14.0;0.040020444058985416;4.386723264358976;2.7502330754088735;4.999999456856068;0.0;3.612184575940539;0.21126682314961687;-0.1306315758409155;-0.2100096847970938;-0.1306653068869498;-0.21002510702565538;-15.279;7.019481461832998e-5
15.0;0.04002207576058599;4.14865364926433;2.6771857062353903;4.999999456878301;0.0;3.655935915750367;0.20381519888555605;-0.1348420836250819;-0.21188926323441165;-0.13487672014604465;-0.21190551485876527;-14.992;7.198440561649758e-5
16.0;0.040023541485193236;4.157579441600938;2.782724628726623;4.99999945697361;0.0;3.70804024229897;0.1688726238721748;-0.14712008439458746;-0.22243065486176053;-0.14714986134685346;-0.22244169095940836;-15.078;6.22618986800752e-5
17.0;0.04002670669577785;4.407930247705873;2.854662944483841;4.999999457108308;0.0;3.8005440833586954;0.11441997535208764;-0.16666319550641365;-0.23906866703065222;-0.16668326947592008;-0.23906951008024055;-15.366;4.28425549194517e-5
18.0;0.04002340330203605;4.407930247757117;3.716849229204102;4.999999457301479;0.0;3.946232735804312;0.04916829931567219;-0.19693773700447403;-0.26712393356946884;-0.19694548052614116;-0.2671118445270432;-16.192;1.812795146362955e-5
19.0;0.040027894021780405;4.4096966823695105;3.5650155798899017;4.999999457400246;0.0;4.041983051277462;0.0011042592626351077;-0.21586853825910582;-0.28051113798603;-0.21586750283125045;-0.28049010289998566;-16.025;3.900283226337693e-7
20.0;0.04003445899311083;4.39909619957885;2.953724943991014;4.9999994574683475;0.0;4.068782178866041;0.0;-0.22259327995300981;-0.2851862015090138;-0.22259223194151925;-0.2851651583004722;-15.406;0.0
21.0;0.040040084245174086;4.390259015297587;2.1871479795509745;4.999999457499518;0.0;4.0241561564690675;0.0;-0.21627430991478275;-0.28398234469761957;-0.2162736652159227;-0.2839617365966643;-14.601;0.0
22.0;0.04004256378478592;4.413229177061159;1.3483607364747165;4.9999994575344235;0.0;3.966334846116851;0.0;-0.19898278783446668;-0.27895290073977846;-0.1989833528316281;-0.27893317379220206;-13.772;0.0
23.0;0.04002859066201818;4.411462992213592;0.48552665130702793;4.9999994578493565;0.0;3.892310552777961;0.0;-0.1738085843746917;-0.2693263482820246;-0.17381108607426338;-0.2693077500613344;-12.903;0.0
24.0;0.009981242330939433;4.422057041752072;0.0;4.820197263998136;0.0;3.7495245813355944;0.0;-0.14957176170909464;-0.2593512363259308;-0.14957099859611214;-0.2592928032715245;-12.174;0.0
25.0;0.040025482032413295;3.7087507943585587;0.5554529478843284;4.999999487362686;0.0;1.7880807207822724;0.0;-0.08465867431572274;-0.2219580019905497;-0.08465407060459333;-0.2219353134486466;-10.439;0.0
26.0;0.04001021189954715;3.830419848594112;0.21044496494502488;4.999999488357243;0.0;1.728914705689495;0.0;-0.0834398615570287;-0.21245229310238573;-0.08343617806935266;-0.21243051768134472;-10.178;0.0
27.0;0.040026226457835254;3.255686874118621;0.7505614030476223;4.999999487122227;0.0;1.667206735074113;0.0;-0.08523577013184605;-0.20445805208469592;-0.08523369448126931;-0.20443827215726282;-10.094;0.0
28.0;0.04002699812176336;3.240772639685893;0.8053391577594586;4.999999487120604;0.0;1.6435648888536942;0.0;-0.09056995877617863;-0.19673371911375406;-0.09056832136302961;-0.19671500303271683;-10.115;0.0
29.0;0.04002567758849375;2.941732917533779;1.4397877762069837;4.999999487010601;0.0;1.6140774978072245;0.0;-0.10109488611793929;-0.1926677027254893;-0.10109336193466074;-0.19264944206228585;-10.408;0.0
30.0;0.040024084122837686;3.3170815519269827;2.049345096741665;4.999999487154839;0.0;1.5792877256608646;0.0;-0.11829402308279476;-0.19803051398443924;-0.11829264646319936;-0.1980122207713023;-11.313;0.0
31.0;0.04001544502376617;3.139780642491024;3.1502274575502978;4.999999487354665;0.0;1.5397351946600228;0.027277798238154877;-0.1313444514195332;-0.20113846776120425;-0.13134695027419555;-0.20112383896316938;-12.192;7.2702734949466e-6
32.0;0.04001165281790764;2.867577100578164;3.474956566505496;4.999999487396567;0.0;1.4937333501697787;0.24262735017757642;-0.12998765686858427;-0.19340547043061;-0.13001936859743027;-0.19342023432299377;-12.432;6.514344460321023e-5
33.0;0.04001513270458995;2.432706178486019;2.738526538849257;4.999999487207896;0.0;1.408122527094317;0.7498591562602861;-0.11415997808862764;-0.17331685945620284;-0.11426178310088698;-0.17340242265539532;-11.754;0.0002044617779119629
34.0;0.04002199736501441;1.9957614951214508;1.4448818561840977;4.999999486881869;0.0;1.2469907064760442;1.3832768487632499;-0.09483095422464856;-0.14939167552127633;-0.09502549539304792;-0.14956830521245187;-10.582;0.00038794970850809514
35.0;0.04001318024856813;1.7221131368443057;0.2463112692879173;4.999999488067384;0.0;1.116893144367618;1.9792272130500808;-0.08179435896864105;-0.13217756369524888;-0.08208596303846658;-0.13245136681316025;-9.636;0.0005801825279507366
36.0;0.009988717834721583;1.3583299195524974;0.0;4.827939211980574;0.0;1.015976945223014;2.3725822807697368;-0.0773504353981198;-0.12471959346380412;-0.07771421558273918;-0.12505278988177823;-9.17;0.0007377792646704489
37.0;0.009988660256494444;0.9669574475358814;0.0;4.835397315882741;0.0;0.9501977101140583;2.5642977266326477;-0.0766150842132015;-0.12240890758132172;-0.07703604860302629;-0.12279993471323247;-8.918;0.000852005084177177
38.0;0.009991501661717802;0.9135923379437362;0.0;4.592711642248184;0.0;0.9044239713550344;2.747256131312963;-0.0790528845497341;-0.12347113459338897;-0.07953317140424586;-0.12392102356238689;-8.752;0.000970288757416258
39.0;0.009992237154314314;1.035795666786023;0.0;4.7637750500651785;0.0;0.9222968404594518;2.7111958869920736;-0.08813723790561039;-0.13241132832850352;-0.08863191117063617;-0.1328734584637239;-8.991;0.0009995947512595606
40.0;0.040027127792786346;0.8620281497934823;0.7235419027136237;4.999999487248148;0.0;1.0912862575951747;2.481940808354894;-0.10421434314711317;-0.14968610402678095;-0.1046792302732243;-0.1501332669555788;-9.65;0.0009293185958290109
41.0;0.040027948589827354;1.0631039629484416;1.7652693894278038;4.999999487253898;0.0;1.2813688808840944;2.2377407866912367;-0.13013634471310942;-0.17665948450357763;-0.13054784735332675;-0.1770545768881851;-10.733;0.0008250355729701703
42.0;0.0400234005878055;1.0812403730733835;2.7547622973976695;4.999999487451595;0.0;1.3858089417594333;1.9337128814255196;-0.15386020212962775;-0.20003543049140846;-0.15419964129697472;-0.200357584900719;-11.447;0.0006829574895853988
43.0;0.0400160594616315;1.1756050406643361;4.022241717221396;4.999999487619846;0.0;1.264512934792765;1.5563106795702981;-0.17621851511879202;-0.22584216028115112;-0.1764736697643885;-0.2260793802178772;-12.214;0.0005170944359622593
44.0;0.1998030749801425;1.2444009821956576;4.999999911987612;4.999999949140868;0.3198477200478055;1.1364552408429645;0.9915216024456596;-0.17973079593192706;-0.24688137235901472;-0.1798878001132401;-0.24703722690695018;-12.839;0.00030832384524309133
45.0;0.20002125448018204;1.0152320213781074;4.999999911967208;4.999999949132562;1.2980946544601886;1.0170611409350638;0.44434943695976675;-0.176304007610872;-0.25852636324235934;-0.1763714946626141;-0.25859277185480667;-12.905;0.0001302547581234825
