CVAR_WindOffshore,CVAR_GasTurbine,CVAR_Baseload,CVAR_Peak,CVAR_WindOnshore,CVAR_SolarPanels
866.4784550156979,1857.7055242375254,3053.2742274067573,0.0032673823863039425,480.772421312434,311.50509892129685
