Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeD;G_TypeB;Demand;Total_PV
1.0;0.00999971269709286;4.612020337613343;0.0;4.878892975103309;0.0;3.2413174651155225;0.0;-0.2017850287367712;-0.20210548113103857;-0.2017177314351971;-0.20183545318901516;-11.925;0.0
2.0;0.009999888604462335;4.624284573398652;0.0;4.541623963587924;0.0;3.1578704372470674;0.0;-0.1941743398258242;-0.19448435208059417;-0.1941092336347723;-0.19422359962102023;-11.547;0.0
3.0;0.01000009401940985;4.089657758280831;0.0;4.922876697574546;0.0;3.035841419085589;0.0;-0.18657476640509718;-0.18687520579224798;-0.18651368165942253;-0.18662486127804742;-11.302;0.0
4.0;0.010007812981247803;4.086077452474832;0.0;4.998187654850825;0.0;2.8973044027560952;0.0;-0.18037383414404254;-0.18066449455608222;-0.18031323947428862;-0.1804219563958068;-11.26;0.0
5.0;0.03999877601877667;3.9117554355365747;0.4906234960473105;4.9999999349975335;0.0;2.648998432997149;0.0;-0.17365371185353384;-0.17475847556052024;-0.17363785612435764;-0.17438303634713553;-11.355;0.0
6.0;0.03999881904474361;3.920774197789865;1.3777663607557171;4.999999934997754;0.0;2.2378464517608805;0.0;-0.1724097216998704;-0.17350617516784567;-0.17239355219983266;-0.17313312738658382;-11.845;0.0
7.0;0.03999874254037587;3.9135594812916916;2.9488807143212705;4.999999934995806;0.0;1.8033982427772663;0.0;-0.178256196326501;-0.17939048882197395;-0.1782398965198115;-0.1790057919133186;-12.951;0.0
8.0;0.19999927039922993;3.489043406228276;4.999999987233252;4.999999997160862;0.49365964563285364;1.427319945305654;0.0021107598793198585;-0.18410470561908227;-0.19023710043791728;-0.18410333540292753;-0.18868303394090377;-14.665;5.625739373815984e-7
9.0;0.19999925595466353;3.71239296843181;4.99999998723324;4.99999999716086;1.8507449224617791;1.2103103129935324;0.07812176849503177;-0.19037758000306504;-0.1967088245075047;-0.19037594228709243;-0.19510182777151253;-16.079;2.097504314711516e-5
10.0;0.1999992668324182;3.8702216902956286;4.999999987233254;4.999999997160863;1.7391503286248802;1.170437504221912;0.2805451151647468;-0.18319240699363823;-0.18925635137948468;-0.18319080780275118;-0.18770978788495585;-16.317;7.649535771044326e-5
11.0;0.19999928902053124;3.476152910360048;4.999999987233275;4.999999997160867;1.184407287990962;1.3720545776805682;0.603038706128041;-0.17146118143824038;-0.1770877656728608;-0.17145983606427298;-0.1756399905044454;-15.94;0.00016912642135878512
12.0;0.03999901042152204;3.6248085965401042;4.620340163644364;4.99999993499961;0.0;1.6614631443435401;1.0103920376660893;-0.16490904742736584;-0.1658084811216614;-0.16489207476412332;-0.16544976329099317;-15.256;0.0002961821439508558
13.0;0.03999915365250795;3.688708525454088;3.3280092447414824;4.999999935002007;0.0;1.9700314372441865;1.3313662296229016;-0.157237960652676;-0.15802873501344777;-0.15722088057373543;-0.15768510687432205;-14.688;0.0004140020295526572
14.0;0.03999916240776644;3.8810641122767464;2.830527947457944;4.99999993500234;0.0;2.073617501231597;1.333474739072435;-0.15663910342060622;-0.15741152559828245;-0.15662215553910164;-0.1570691600010281;-14.491;0.00044305568866005783
15.0;0.039999070838443174;3.6941765345552904;3.540524970047342;4.999999935000794;0.0;2.035328141423638;0.9720201633569968;-0.1621898605022301;-0.1630481985033122;-0.16217310299274446;-0.16269498180707018;-14.592;0.0003433024636261756
16.0;0.03999883532556699;3.632121448213097;4.759893479745428;4.999999934996668;0.0;1.9184796481493374;0.48971830915947834;-0.17515348620931534;-0.17617735159562156;-0.17513700858701384;-0.17579865854750754;-15.098;0.00018055487314796813
17.0;0.19999927371026266;3.746960799405009;4.999999987233245;4.999999997160861;0.7558150817941947;1.899536338015354;0.17462376811583766;-0.18727520722305338;-0.19348093193634908;-0.18727380036487132;-0.19190013543692153;-15.817;6.538475976342029e-5
18.0;0.19999912788806412;3.7796574304483173;4.999999987233303;4.999999997160871;2.1180930304882466;1.8706059329235896;0.0;-0.21225099373254416;-0.219322468613755;-0.21224870825954842;-0.21753170024719495;-16.907;0.0
19.0;0.1999991192427281;3.8123042223749914;4.999999987233295;4.999999997160869;1.473707284244948;1.9319904274015252;0.0;-0.21758470534180058;-0.22483391494675076;-0.2175823208177461;-0.2229983212809058;-16.335;0.0
20.0;0.19999910856460548;3.6284653763508627;4.999999987233298;4.999999997160869;0.8346526495411828;2.006453110179931;0.0;-0.2194497785679611;-0.22676115884729137;-0.21944757689640262;-0.22491009872419893;-15.579;0.0
21.0;0.19999910421367637;3.450346557342477;4.9999999872333;4.99999999716087;0.36397767195837455;2.021941574301647;0.0;-0.22109921408886607;-0.228465611686901;-0.22109738830081513;-0.2266010577801291;-14.939;0.0
22.0;0.03999901560542427;3.0627178931685735;4.94904943934022;4.99999993500002;0.0;1.9834793737370502;0.0;-0.22448585301080184;-0.22592163600628856;-0.22446438872679594;-0.22544689426361278;-14.095;0.0
23.0;0.03999902884942958;2.5713121555305496;4.617632807742106;4.999999935002764;0.0;1.8745281682408497;0.0;-0.216564517933858;-0.2179490875542108;-0.21654310152451764;-0.21749058172619418;-13.195;0.0
24.0;0.039997993161559046;2.7566617043773154;3.8256874906751617;4.999999934986103;0.0;1.826152204741543;0.0;-0.21008227289928144;-0.2114230872855594;-0.21006780679787684;-0.21097712548935277;-12.566;0.0
25.0;0.03999979364220347;1.4684517743610208;4.881345816241798;4.999999860504441;0.0;1.2086807393966317;0.0;-0.19791184223285166;-0.1991525150251434;-0.1978561572783684;-0.19870364934623266;-11.765;0.0
26.0;0.03999996345586459;1.5091015058874415;4.250622575939991;4.999999860512195;0.0;1.3381945312576404;0.0;-0.18954504507205422;-0.1907322952905993;-0.18948810889706647;-0.19030121102920003;-11.338;0.0
27.0;0.040000164406654395;1.5410571926506953;3.7685152103888;4.999999860519178;0.0;1.4834676755585736;0.0;-0.1815964676762332;-0.18273348152875168;-0.18153986655767693;-0.18232033471865874;-11.065;0.0
28.0;0.04000022205559972;1.6593539542916549;3.38247279708043;4.999999860521847;0.0;1.6104794254844026;0.0;-0.1744333033221865;-0.17552367701725774;-0.17437481042756214;-0.17512582177414704;-10.953;0.0
