agent,1,2,3,4,5,6,7,8,9
Baseload,43540.84446043945,43249.86414160064,43734.6630363137,43663.343775854686,43347.79415450807,43797.1539499528,42672.62598787134,42313.52453478787,43029.34040845014
GasTurbine,33256.95242331205,31028.83257311012,35476.51334868121,31851.360633573393,28921.665018506184,34724.62433662085,29700.025844724187,26590.45274607285,32668.13282236063
Peak,9882.891246669515,7841.763085476476,12249.508569880178,7931.834998279526,6548.292160490421,9657.75013741289,4066.7864487365678,2997.4307709506147,5433.1241879516265
SolarPanels,5994.830005376662,6919.747842485022,5042.910517632978,6039.709211398636,6997.636168550666,5053.934918362585,5257.530748144092,6267.466778319703,4214.1017376627315
WindOffshore,18205.1050106283,19947.382882486272,16304.017780334996,15061.391960027711,16887.974913662336,13134.785598724297,15886.861286279443,17616.547199074383,14051.01601929011
WindOnshore,9881.393750319086,11785.599648330226,7945.828180522514,8434.516764576203,10288.450327917311,6603.289279611378,9828.799750052964,11637.808891906567,8007.260002087756
