agent,1,2,3,4,5,6,7,8,9
Baseload,43540.989686398316,43250.205446968066,43734.73598280156,43663.85101194474,43348.91664536242,43797.19494053346,42673.673917204374,42314.71833447546,43030.389161813
GasTurbine,33257.502124568884,31029.677686096402,35476.89200943256,31855.28681152707,28925.429089509904,34725.196286043676,29703.764755860713,26594.076372476295,32671.495106714137
Peak,9882.460432254486,7842.170501344678,12249.305201638212,7932.458678187494,6548.429246990016,9657.715763609698,4066.565855415137,2997.4394942629506,5432.908110999413
SolarPanels,5994.831450036755,6919.749597744292,5042.911597602631,6039.709382591575,6997.636226382376,5053.935016932372,5257.532829700717,6267.469742056722,4214.101894586376
WindOffshore,18205.099314323117,19947.38305763914,16304.015700824897,15061.392101403613,16887.971749364282,13134.78569283511,15886.85724600526,17616.542608559917,14051.012249649193
WindOnshore,9881.39338820627,11785.598019957186,7945.828482564308,8434.517366009779,10288.451358040236,6603.289053081694,9828.798699591429,11637.807648969825,8007.259069409958
