agent,1,2,3,4,5,6,7,8,9
Baseload,43540.97757456252,43250.23953791543,43734.73412664575,43663.85784805965,43348.94521779628,43797.193921615,42673.652811486114,42314.8003675794,43030.413750989916
GasTurbine,33257.33866949141,31029.742606623775,35477.02727761359,31855.326130731464,28925.513901259605,34725.37191640113,29703.77982238844,26594.41699992396,32671.509926816976
Peak,9881.794379848514,7841.9245339157405,12249.849612563137,7932.140637704422,6548.333208111992,9657.253972749913,4066.468169937702,2996.930386707626,5433.0195590201765
SolarPanels,5994.827649524308,6919.7425451477375,5042.910356966957,6039.707487202261,6997.633719405287,5053.933865489304,5257.530508714448,6267.466568656291,4214.099933734018
WindOffshore,18205.104030993847,19947.38481705847,16304.017761117386,15061.393567232444,16887.97423860676,13134.786515036209,15886.860004318958,17616.54574575691,14051.014812474838
WindOnshore,9881.393503662353,11785.598353409834,7945.828496725575,8434.517418663785,10288.451470254531,6603.289084591575,9828.798735238042,11637.80766407982,8007.259115828655
