agent,1,2,3,4,5,6,7,8,9
Baseload,43540.909439467985,43249.49089248459,43734.700833682626,43663.40772500728,43347.7457881631,43797.0906584535,42672.632230403,42313.54559711386,43029.364181114026
GasTurbine,33257.176668990054,31026.447360691644,35476.700321379525,31851.503877411775,28921.640902445455,34721.48449162005,29699.815135606616,26590.24803148338,32667.961922664792
Peak,9882.618572856216,7841.335366564588,12249.756745668077,7931.861400098361,6547.758494372685,9657.08803296851,4066.04743708592,2997.0247217904266,5432.334456423136
SolarPanels,5994.831021044669,6919.749249998631,5042.911257148653,6039.709431026646,6997.63589862113,5053.935052711093,5257.532134442383,6267.468827881499,4214.101305834603
WindOffshore,18205.104131937693,19947.381708250367,16304.017193539612,15061.39075387641,16887.969670907587,13134.784861982676,15886.854403172256,17616.547261363405,14051.016176201578
WindOnshore,9881.393863107489,11785.599856994562,7945.8282216414045,8434.516827780613,10288.450515683695,6603.288732859869,9828.79988395781,11637.806285544473,8007.260160594972
