agent,1,2,3,4,5,6,7,8,9
Baseload,43540.72442699586,43249.648456118804,43734.59429962281,43663.72481635789,43348.61439588136,43797.163290925935,42672.81913252374,42314.39215111328,43029.499552569025
GasTurbine,33255.289348418475,31027.321393102357,35474.96160926724,31854.525499845917,28924.432014994127,34724.391376664105,29700.61778284915,26593.21294495083,32668.816849883857
Peak,9882.0426839613,7841.622651911151,12249.048353106944,7932.397302546284,6548.163263980255,9657.337322848736,4066.5384416883935,2997.318928793771,5432.8469624932595
SolarPanels,5994.83033571237,6919.7483270080775,5042.910735124797,6039.7090857380135,6997.634560674478,5053.934925841266,5257.53266045602,6267.46749070333,4214.101748762767
WindOffshore,18205.103082950507,19947.380195820842,16304.016376515125,15061.389464307573,16887.970361367403,13134.786215859742,15886.860669759415,17616.546515106704,14051.01543138392
WindOnshore,9881.39342215464,11785.599014544754,7945.827937984646,8434.517448263632,10288.449041060356,6603.2892899289845,9828.799650162848,11637.807306355999,8007.259918749674
