agent,1,2,3,4,5,6,7,8,9
Baseload,43540.62743634312,43249.42594540223,43734.53044323542,43663.63414591404,43348.39939221091,43797.14620906004,42673.14359078911,42313.9927295495,43029.869628780274
GasTurbine,33254.13783476525,31026.076047373743,35473.9198195846,31853.960583690525,28924.083787172858,34723.88726278714,29702.473692081923,26592.181082018215,32670.362574964784
Peak,9882.115612085625,7841.507892957893,12249.38054408576,7932.092406450369,6547.940057349043,9657.424373864758,4066.294561331569,2997.111495995365,5432.6312251684085
SolarPanels,5994.831394085192,6919.749735181094,5042.911567617901,6039.709458485104,6997.636768883023,5053.9350644680035,5257.532899353247,6267.469840059708,4214.101953488057
WindOffshore,18205.106067855788,19947.384585152126,16304.018533944207,15061.394274778224,16887.975398991155,13134.786769899245,15886.861424032157,17616.547366878724,14051.01614397096
WindOnshore,9881.394339776813,11785.60057145527,7945.828553446283,8434.517937657209,10288.452196430615,6603.289360653403,9828.799846393586,11637.809007646234,8007.260089444113
