Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;4.93485170061092e-7;3.891599434258097e-6;1.1206052447532144e-5;2.7259711803395703e-6;2.610870449615277e-6;2.588767043398832e-6;2.295740197699736e-5;2.9019365292981547e-6;7.970106674193289e-6
TypeA;6.099996019415244e-7;3.7375375079307105e-6;1.1547116399945878e-5;2.804892298868822e-6;2.471719538377215e-6;2.462784218337788e-6;2.3182614350858444e-5;2.500578463404679e-6;8.053524988227423e-6
TypeD;1.8803274219880706e-6;5.929937437088029e-6;1.2239244677303418e-5;4.520950055653117e-6;5.855592679182564e-6;4.031195320663983e-6;2.832335390778873e-5;7.809854293494567e-6;1.2771424625634964e-5
TypeB;6.461631256726719e-7;5.004101919503512e-6;1.5237743676621562e-5;4.123322462135093e-6;4.198251140508091e-6;2.8804329321729938e-6;2.6790771274320946e-5;6.2481455067597835e-6;1.0472862568278174e-5
