Consumer;2018;2021;2022
TypeC;1.2967087024483953e-8;1.3222643279035598e-8;2.0528286370597407e-8
TypeA;3.0300859295913645;2.915575334440938;3.04694798930551
TypeB;3.421792408828329;3.286141310331484;4.990415184540759
