Consumer;2018;2021;2022
TypeC;-7.624683739199724;-7.2607045204336735;-6.925187970276664
TypeA;-2.8891340677681097;-2.7765412852961324;-2.7269528377444625
TypeB;-15.249322991610677;-14.521409039038806;-13.850367491833458
