iteration,WindOffshore,GasTurbine,Baseload,Peak,WindOnshore,SolarPanels,TypeC,TypeA,TypeD,TypeB
1,5.0000000000168185,5.000000000008729,5.000000000008729,10.000000000007375,5.00000000000146,4.99999999999805,0.0,0.0,0.0,0.0
2,5.000000000019754,5.000000000001069,5.00000000046878,10.000000000000828,5.00000000000798,5.000000000013878,5.103630562647521e-6,1.2844640634248507e-6,8.690106182292407e-6,1.4325860877374448e-6
3,5.00000000000582,5.000000000004408,5.000000000531268,10.000000000002135,5.000000000003708,5.000000000003691,8.560080397952193e-7,4.2880649582831747e-7,4.560544256631932e-7,1.4715841488694813e-6
4,5.000000000002611,5.000000000004517,5.000000000023989,10.000000000004217,5.0000000000017275,5.000000000002081,4.947029051278139e-7,8.985309750197651e-10,5.5538663826217e-7,1.5785592855657177e-6
5,5.000000000000625,5.000000000080497,5.000000000018679,10.000000000002709,5.0000000000020295,4.999999999999887,2.2836584059027772e-9,1.5340652055079726e-10,2.2396644937355344e-7,6.745212185768856e-7
6,4.999999999994868,5.000000000031721,5.000000000003652,9.999999999998904,5.000000000000058,4.999999999992656,1.1648009672362123e-9,1.0602199611145634e-8,-4.7475577859108615e-8,1.6725260579027506e-7
7,4.999999999997934,5.000000000037465,4.999999999996935,9.99999999999561,4.999999999999655,4.999999999990898,2.8367330294827686e-9,2.6472272757824663e-9,1.6817831862920397e-7,-3.9898146616880035e-9
8,4.999999999998055,5.0000000000734826,4.999999999993603,9.999999999988345,4.999999999999604,4.999999999978324,1.7724435764795763e-9,1.0696945811318926e-9,7.653857697286477e-8,1.379695992856213e-8
9,4.9999999999981135,5.000000000090879,4.999999999993909,10.000000000002455,4.99999999999896,4.999999999986298,2.6054528794048025e-9,1.743500439616652e-10,6.789631449846451e-7,4.287428695601475e-8
10,4.999999999997917,5.000000000082972,4.999999999997273,9.999999999987972,4.999999999998418,4.999999999993432,5.22740772539491e-10,5.626966208937377e-9,5.84270164121291e-7,-2.7720377869218673e-8
11,4.999999999997951,5.000000000879715,4.9999999999906475,9.99999999999823,4.999999999998331,4.9999999999925935,5.634252367790525e-10,7.117347625310412e-10,4.628232018482954e-6,4.946121947613194e-7
12,4.9999999999978435,5.000000000112205,4.999999999997651,9.999999999994236,4.999999999998368,4.999999999992037,6.991059471521191e-9,4.719177589394493e-9,4.267135067900951e-7,1.7636516580125362e-6
13,4.999999999997813,5.000000000127298,4.999999999991253,9.999999999997103,4.999999999998367,4.99999999999156,8.117988982110363e-10,1.3044659159793653e-8,3.478573829624407e-8,1.4244357282651303e-6
14,4.999999999997773,5.00000000011253,4.999999999989476,9.999999999996822,4.999999999997387,4.999999999991148,4.953390276696218e-10,4.486308054841029e-9,9.37570320410386e-8,3.4792897175473854e-7
15,4.999999999997594,5.000000000142185,4.999999999985297,9.999999999995385,4.9999999999971285,4.999999999990426,2.1695199134786194e-10,2.3522454496132524e-10,2.0174463228957574e-7,3.2230670467434156e-6
16,4.9999999999978675,5.000000000016858,4.9999999999786775,9.999999999994404,4.999999999995164,4.99999999998941,1.0984361849414998e-9,6.343719791985132e-10,6.662704951229195e-7,2.4123272052290554e-7
17,4.999999999997052,5.0000000000097495,4.999999999973021,9.999999999993898,4.999999999997089,4.999999999955155,2.0864777129553065e-10,2.609468002557808e-10,-1.1187039874842218e-6,1.941906366444189e-6
18,4.999999999994682,5.000000000026299,4.999999999995362,9.999999999995143,4.999999999996767,4.999999999977069,6.198790619475387e-10,2.45527772406024e-10,1.7995537824375723e-7,1.5449554605724855e-7
19,4.999999999994455,5.000000000007341,4.99999999999451,9.999999999994458,4.999999999995361,4.999999999952584,1.29840559482726e-9,1.1462845195679044e-9,6.412915119805042e-7,1.1440632945865132e-6
20,4.999999999994118,5.000000000005587,4.999999999980167,9.999999999998998,4.999999999994866,4.999999999970059,6.008929226287181e-10,2.918324721865699e-12,4.616533501842131e-6,1.2783543148511079e-7
21,4.999999999982794,4.999999999999074,4.999999999985916,9.999999999964563,4.99999999998721,4.99999999998997,2.492206244043536e-10,-7.837986126879222e-11,-7.430149482649164e-7,4.872734899192584e-7
22,4.999999999980376,4.999999999998183,4.99999999995554,9.999999999960226,4.999999999985688,4.999999999989253,2.5534927079754592e-9,1.5030872459673342e-9,3.4981975356143054e-6,2.2635061158319217e-6
23,4.999999999980151,4.999999999996421,4.999999999948242,9.999999999958307,4.999999999983471,4.999999999955502,9.663395822705824e-10,6.157812570307088e-10,-2.437795403587127e-6,3.0414584727765084e-7
24,4.999999999979232,4.999999999998627,4.999999999986513,9.999999999989383,4.999999999986183,4.999999999942227,1.733397640017811e-11,-9.95378973328519e-10,-2.5598599295041133e-7,-2.2927972014827784e-7
25,4.999999999971626,4.999999999995893,4.9999999999836096,9.999999999996211,4.999999999986842,4.999999999928583,1.63697762528542e-10,7.439719276414592e-10,-5.8239429396791e-7,1.4540645259154957e-7
26,4.999999999964498,4.999999999997307,4.999999999981925,10.000000000000602,4.999999999985735,4.999999999919583,9.496993317859378e-10,-2.516500929628464e-10,-5.8254521212511326e-8,2.910762047626827e-6
27,4.999999999978757,4.999999999997606,4.999999999864878,10.000000000005498,4.999999999983846,4.999999999923068,9.941397982142612e-11,-2.407555427636245e-10,-1.2558719466879815e-6,1.948994829100039e-6
28,4.9999999999783356,4.9999999999963025,4.999999999878707,10.000000000010155,4.999999999982601,4.999999999923349,1.565486157928826e-10,-2.3924687528478734e-10,-1.0013877918733454e-5,3.912201967731858e-6
29,4.999999999974165,4.999999999982624,4.9999999999315135,10.00000000000513,4.999999999950538,4.999999999978033,-5.13253768557292e-10,-3.973015346808005e-9,-4.314582407723493e-6,-1.696234843619596e-6
30,4.999999999967498,4.9999999999767955,4.999999999883216,10.00000000000027,4.999999999927276,4.999999999849698,-7.510990145536059e-11,-2.2328461265132668e-9,1.1176879687208736e-6,-2.304218412626304e-6
31,4.99999999996462,4.999999999965338,4.999999999875907,10.000000000019545,4.999999999898496,4.999999999795653,2.513315351254361e-10,-2.6913870840578912e-9,-2.0224626430668625e-6,-1.6863858457620414e-5
32,4.999999999934917,4.99999999998932,4.999999999860691,10.00000000000443,4.9999999999067954,4.999999999706608,2.090521142808488e-9,-4.2953312165786083e-10,-1.1772428128453037e-5,-3.914669256353424e-7
33,4.999999999958571,4.999999999958683,4.999999999977525,10.000000000040199,4.99999999991767,4.9999999997352536,-4.874831749764505e-10,2.201915072154189e-9,-8.106202325813999e-6,-2.032184224763995e-7
34,4.99999999996421,4.9999999999715365,4.999999999904785,10.000000000049086,4.999999999864691,4.99999999974974,2.995805175793356e-10,-3.0390796147292133e-10,-7.664477485014935e-5,-3.417416473504792e-7
35,4.999999999956672,4.99999999996594,4.999999999977081,9.999999999885127,4.999999999704439,4.9999999993937845,-9.10841993532644e-10,-1.2893766383735475e-10,-9.177920709747077e-7,-2.478898533325393e-7
36,4.99999999992584,4.99999999973497,4.999999999944886,9.999999999746496,4.999999999685266,4.999999999262729,3.1147200258656583e-10,-4.8968735496291856e-11,-3.371231513885878e-5,-2.0902072346312006e-6
37,4.999999999886462,3.3117229299563298,4.992447446984703,6.850186885015203e-11,4.999999999831465,4.999999999279128,-0.20892941770587073,-0.38663280856797816,-0.20902897187420666,-0.3865738637405691
38,4.9999999999518385,2.180625782596707e-11,4.692273897230624e-11,8.530886008694026e-12,4.999999999930411,4.999999999882617,-0.2910964374863084,-0.5831799254502876,-0.2913636378478151,-0.5833901189907024
39,4.999999999698135,1.7578553978429376e-11,1.8219903951879542e-11,8.101948336563874e-11,4.999999999880463,4.999999999795061,8.710816563541228e-9,-3.54902571847833e-9,-2.3697820695761423e-6,-2.8443800312200136e-7
40,4.999999999538704,1.2541937057226434e-11,9.792643391296574e-12,8.997720110682537e-12,4.999999999807125,4.9999999996697175,-9.250536241801784e-11,-1.2065642492472329e-9,-2.7401245903134957e-8,-2.7810230866512835e-8
41,4.999999999549732,2.6170782058402526e-11,7.310908573522476e-11,6.200850573740311e-12,4.999999998261888,4.9999999823084895,-0.3766062879135186,-0.376605655888329,-0.3757125041880646,-0.3764403003002479
42,4.999999996779369,3.1024065445318235e-11,3.5691994958929174e-11,1.4097283697633017e-11,3.247991848060339,3.234789218675092,-0.6514708429374598,-1.2029443828796436,-0.651865186648667,-1.2032635323851977
43,0.8753268915139365,2.4186608268326097e-11,3.409910525378987e-11,1.00739783841145e-11,2.0542060345471347,1.0862632384373563,-0.9966033029125959,-1.5456884937586564,-0.9961432248378069,-1.5473804318748505
44,2.3116253557084872e-10,1.274551830836317e-11,8.042653243993436e-11,6.642659098560757e-12,1.3622320740930639e-9,4.608967976113464e-9,-6.4103674516099005,-6.959237679502732,-6.4100959619819955,-6.96092622342623
45,1.2230165691658362e-10,0.0,0.0,0.0,6.696983073401883e-10,4.666497304404999e-10,-17.974004009195866,-18.522914155677398,-17.973734896680295,-18.52464051214028
46,9.101488305847362e-11,0.0,0.0,0.0,1.7399886963690269e-10,8.905711130846095e-10,-23.21250861557436,-23.761417189314596,-23.21251787941483,-23.76316532886352
47,6.975256352439727e-11,0.0,0.0,0.0,1.6428303500593936e-10,1.4395197472936885e-9,-26.319018577775456,-26.867976578072028,-26.319063326259517,-26.869739836425335
48,8.861308137429806e-11,0.0,0.0,0.0,1.4811339640617997e-10,2.7047935518178427e-9,-27.692544176964365,-28.241596943893143,-27.692965920185628,-28.243345640560197
49,7.796496166439777e-11,0.0,0.0,0.0,1.4008594074333587e-10,1.0203996327444913e-8,-27.9551681592432,-28.503778833408493,-27.955142144642352,-28.5054630841395
50,7.515879440816376e-11,0.0,0.0,0.0,1.3594685439121785e-10,0.2991027396175566,-26.83991655347052,-27.38861324008174,-26.83974358719927,-27.39030752839508
51,7.24451030629499e-11,0.0,0.0,0.0,1.4043374758847857e-10,0.8105396713070249,-25.238828153350617,-25.78756959926222,-25.238382182205196,-25.78926939065019
52,7.258066789449348e-11,0.0,0.0,0.0,8.409259943192373e-11,1.457346908459494,-23.529695595569972,-24.077940231624503,-23.52869764869508,-24.07964289718065
53,7.258570935638528e-11,0.0,0.0,0.0,1.255949359927663e-10,2.2724031662849122,-21.674010868099774,-22.22175337462706,-21.672480119165833,-22.22345986784063
54,6.988467448585059e-11,0.0,0.0,0.0,1.9667758731583436e-10,3.2228856077534656,-19.70301433966546,-20.248393051213114,-19.699125910702772,-20.250098394032207
55,6.595012751320469e-11,0.0,0.0,0.0,2.158744182499007e-10,4.046936259503978,-17.661864203981814,-18.20740118712079,-17.658034540402376,-18.209139968181223
56,4.950280977769234e-11,0.0,0.0,0.0,2.0171856422838682e-10,4.077046274940958,-15.588469663385252,-16.134145563951368,-15.5847887749265,-16.135858845171384
57,6.765613887294566e-11,0.0,0.0,0.0,1.9009727261812622e-10,4.103482017543777,-13.455813448548264,-14.001467839204247,-13.452061311630814,-14.003183593648757
58,1.414995067417695e-10,0.0,0.0,0.0,2.0744831608718758e-10,4.126479047799141,-11.346035907490176,-11.891833812220083,-11.342424042270439,-11.893544413855114
59,1.5388048416971757e-10,0.0,0.0,0.0,1.7571263435139076e-10,4.146182941745394,-9.326634492558435,-9.872701076389149,-9.32329415781909,-9.874435669395153
60,1.2750515180856588e-10,0.0,0.0,0.0,2.673891961438526e-10,4.16272935896918,-7.4363510434526265,-7.982646008918932,-7.433236639108357,-7.984381404068589
61,1.5672880757064706e-10,0.0,0.0,0.0,1.1312972893832384e-10,4.176067869476131,-5.704494573859923,-6.254850166394833,-5.705350463204597,-6.256551828885228
62,1.5604100245630972e-10,0.0,0.0,0.0,5.755994961033812e-11,4.185360664131923,-4.169321189131934,-4.720655024479103,-4.171150705300091,-4.722387463129259
63,1.547914570235662e-10,0.0,0.0,0.0,2.2608469725391736e-10,4.190977869682486,-2.846071774585167,-3.3975948513247944,-2.8480780888296313,-3.399464148881754
64,1.5264012137613768e-10,0.0,0.0,0.0,9.994954230987268e-11,4.193279531960363,-1.7423301162098543,-2.8411419782148037,-1.743052255046155,-2.841704842550361
65,1.9507294206063098e-10,0.0,0.0,0.0,3.8149159367455935e-10,4.192555143570544,-1.5553609792548933,-2.6541922262923405,-1.5540601083687848,-2.6546563478564282
66,1.7318935224454505e-10,0.0,0.0,0.0,3.7745525618353283e-10,4.189022679583132,-1.2039809887219168,-2.2513310247919467,-1.2047664627042076,-2.251762895890848
67,2.4790531999510615e-10,0.0,0.0,0.0,7.874723034770665e-10,4.182872921133213,-1.1922944185067577,-2.073666701453747,-1.1929113146659056,-2.0744735378633865
68,3.069897833522368e-10,0.0,0.0,0.0,9.049723203473565e-10,4.173669779448864,-1.1812302450014511,-2.059910409070661,-1.182009175858613,-2.060577452598034
69,6.681427123995043e-11,0.0,0.0,0.0,1.0878360106092699e-9,4.161305233282441,-1.1507481841256415,-2.029646376804186,-1.1519651038539176,-2.0313320865858997
70,9.862714034845044e-11,0.0,0.0,0.0,1.9278656235217494e-9,4.245031090706806,-1.044165135795303,-1.8746640586831194,-1.0453273219038688,-1.87646120861255
71,9.883801188741271e-11,0.0,0.0,0.0,4.278961303464597e-9,4.551759120780237,-1.0371559519075098,-1.8862310713860098,-1.038275637466224,-1.8872748651232485
72,1.5033423415077607e-10,0.0,0.0,0.0,1.5244092173231582e-8,4.926531645118696,-0.7918611643318287,-1.6409347968804446,-0.7928804289213335,-1.6419572305604027
73,1.4192088968478915e-10,0.0,0.0,0.0,0.07962221944664084,4.999999997117456,-0.31366502781446115,-1.162741480523871,-0.3146533288280699,-1.163753704747009
74,1.7437166412150566e-10,0.0,0.0,0.0,0.41389886306785517,4.999999996958656,-1.7898908821540556e-9,-0.6415337921428338,-4.41416441523019e-6,-0.6425418940722509
75,2.377009036254772e-10,0.0,0.0,0.0,1.0004082719409932,4.999999998863059,-1.0318144653784929e-7,-0.3409286617858073,-1.3718142372598288e-7,-0.34193328445285254
76,2.387379957690867e-10,0.0,0.0,0.0,1.3491974774037494,4.999999999044403,-0.032136840097564644,-0.3730666945691743,-0.03217601884082409,-0.37406363891440114
77,4.670729831848513e-10,0.0,0.0,0.0,1.960428821135752,4.999999998184578,-0.03861231661522275,-0.3795415265884157,-0.038654188171223236,-0.38051138262220674
78,5.712547287374664e-10,0.0,0.0,0.0,2.440324435085469,4.999999998342577,-0.18039788230767942,-0.5213284172199932,-0.1804374739808019,-0.5222853768895749
79,6.490496843279357e-10,0.0,0.0,0.0,2.9529203085224283,4.999999997996945,-0.2681099425327082,-0.6090422387100352,-0.268137136648969,-0.6099434332731716
80,6.772993526734787e-10,1.1708778883979008e-11,2.974300050604911e-11,1.0067813393893368e-11,3.105366286111715,4.999999999051666,-0.3829196251067683,-0.7238431786887561,-0.3829080912225399,-0.7247380117334975
81,1.4310724788177165e-9,1.4305150655830466e-11,2.819164144501452e-11,2.0266727622709855e-11,3.353370475800817,4.999999999221939,-0.41190549291941814,-0.7528242718846934,-0.4118626551366328,-0.7537185617898887
82,1.9028995287275223e-9,1.451800892567439e-11,2.7892335482477197e-11,2.2828532828014542e-11,3.6072968917061234,4.999999999227279,-0.455499199610392,-0.7964256675508898,-0.4554313422186637,-0.7974224792387058
83,1.8914130010247352e-9,1.4533127403264402e-11,5.491509284978251e-12,1.8909660383465506e-11,3.8374922306409,4.999999999260103,-0.4545699113982479,-0.8753691269388046,-0.4550410423504353,-0.8762853244239212
84,2.1337344242577258e-9,5.552249900141078e-12,5.806188936430047e-12,1.9929746252004006e-11,3.9617949656451796,4.999999999111219,-0.4492488216502753,-0.9609878010539309,-0.44990287886779834,-0.9613827896882197
85,1.6722630059443623e-9,6.4012676847343294e-12,2.324336932721374e-11,1.8260206459564368e-11,3.936651178365407,4.999999998912493,-0.45067348766427934,-0.9592010479357405,-0.4514578519626318,-0.9596823481277448
86,1.3238860053050023e-9,6.604128556662378e-12,2.2550535865160304e-11,1.8215888125427895e-11,3.914278363082363,4.999999998677791,-0.5013060600479602,-0.9706374605090263,-0.5019223967699937,-0.9711398773575941
87,1.2122278200837674e-9,6.882553304086885e-12,2.0878425516049416e-11,5.6282746269922444e-11,3.8950557003661075,4.9999999982352055,-0.517107382210807,-0.9833062618107687,-0.5176055674941453,-0.983849294295522
88,8.722748636116346e-10,7.258052700059552e-12,1.930423930510698e-11,1.041405575269942e-10,3.8097995267411515,4.999999956217553,-0.5389239199317031,-1.0246113357331526,-0.5391078216874311,-1.0250164790395957
89,6.553108549572308e-10,7.624439841448176e-12,1.8467294140716228e-11,1.503895390232686e-10,3.6622197901206004,4.9999988474551,-0.5534331780124357,-1.0912978843202072,-0.553842249510721,-1.0917375507256166
90,1.0167524098072491e-9,8.53449662419995e-12,1.8642897612517358e-11,1.7997002705272966e-10,3.500952180924862,4.979582280779232,-0.5685076802697421,-1.116706145094698,-0.568928924067686,-1.117241142112094
91,6.168627255861981e-10,8.392787471877936e-12,1.8956509536306892e-11,1.8953223126096583e-10,3.317896497873909,4.924111199727241,-0.5845338294446498,-1.1472519378398824,-0.5848058884509402,-1.1515143307049696
92,5.28647921469325e-10,1.0922788096143939e-11,2.3506461833738052e-11,9.929938406570056e-12,3.1192746204335258,4.840684676861665,-0.6007079091757869,-1.1802178311603273,-0.6011989902789556,-1.1816666902779285
93,3.746032385378161e-10,1.1875727803956466e-11,1.758491330105685e-11,1.8075248585919842e-10,2.9083190101428467,4.766536874734303,-0.6174854322166284,-1.2082625634495063,-0.6180218421915296,-1.2091169797229122
