Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.492632424440188;-11.664;-0.8287929903213433;0.0;0.0;1.3861885474433787e-5;0.0
2.0;11.997102543733174;-11.206;-0.791264827993712;0.0;1.2475696926990408e-5;1.1867549055480575e-5;0.0
3.0;11.709908681857177;-10.951;-0.7590739275998644;0.0;2.3155243507230226e-5;9.764895418129092e-6;8.384497976682622e-6
4.0;11.577577374244768;-10.848;-0.7297193981579251;0.0;2.020115115981243e-5;9.883714832654187e-6;8.035084092689043e-6
5.0;11.641145293180207;-10.935;-0.7062862502983496;0.0;2.0906749130256857e-5;9.695844231364032e-6;8.383168393013815e-6
6.0;12.109147303911058;-11.408;-0.7012882545137169;0.0;2.1258685268612802e-5;9.657494471597988e-6;8.484062376418475e-6
7.0;13.263920705181333;-12.549;-0.7149466506571914;0.0;2.1463967003560282e-5;9.311603162103394e-6;8.707482469310478e-6
8.0;14.888687921068966;-14.13;-0.7587222554083485;0.0;2.1109681484131364e-5;9.350698612635066e-6;8.606698034382905e-6
9.0;16.117873478193534;-15.341;-0.776907588536598;9.873198118552502e-8;2.0902600004207964e-5;9.36049951489104e-6;8.511922147500822e-6
10.0;16.57021102031997;-15.811;-0.7592460324771626;2.379464105735325e-6;2.0809666585443032e-5;9.34793852426544e-6;8.46349189564193e-6
11.0;16.478778001445605;-15.754;-0.7248053119954239;7.6907131352964e-6;2.0759248959411242e-5;9.350044918333498e-6;8.43518834164031e-6
12.0;16.399291742451382;-15.697;-0.7023196333304216;1.2954879520220998e-5;2.0742180523138463e-5;9.339059863799812e-6;8.421406561054758e-6
13.0;16.247353379574182;-15.558;-0.6893815791468376;1.7367926347539825e-5;2.0730540334168508e-5;9.336001409901548e-6;8.41670775350209e-6
14.0;15.962577403185364;-15.279;-0.6836056378452023;2.0445930393363902e-5;2.0721369597989746e-5;9.334683178276665e-6;8.412498785714663e-6
15.0;15.681698814331854;-14.992;-0.6897267648360385;2.10605491691604e-5;2.071569000129712e-5;9.334789154225908e-6;8.408349874172682e-6
16.0;15.802003630784363;-15.078;-0.72403057402685;1.7755509838154474e-5;2.0714716252631792e-5;9.33655242935361e-6;8.405266046663891e-6
17.0;16.14412899082138;-15.366;-0.7781626490523211;1.1437646735898599e-5;2.0718756023966033e-5;9.321150098850047e-6;8.410603416051503e-6
18.0;17.061430056338846;-16.192;-0.8694598208971769;4.158087095341649e-6;2.0703002883439254e-5;9.32099720410666e-6;8.415277671935063e-6
19.0;16.93798788205686;-16.025;-0.9130157808214052;4.543807803486607e-8;2.0681920095309086e-5;9.311274457881641e-6;8.421016726401117e-6
20.0;16.334205305618276;-15.406;-0.9282314133602088;0.0;2.0645712216670703e-5;9.277203380182283e-6;8.455335435745403e-6
21.0;15.525288613843673;-14.601;-0.9243137859458557;0.0;2.054071208961934e-5;9.176539743621449e-6;8.57208861253232e-6
22.0;14.679921974457375;-13.772;-0.9079472000115404;0.0;2.021539943769046e-5;8.913500696352227e-6;8.862501286034081e-6
23.0;13.797393993826422;-12.903;-0.8945638640592908;0.0;1.9330703426149173e-5;8.822567901066042e-6;9.05377064769554e-6
