times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR_SOUTH,CONS_HIGH,CONS_MEDIUM,CONS_LOW,SOLAR_WEST
2022-01-01T00:00:00.0,10374,0.4658647897933278,0.7566574609496989,0.0,0.0007417935626786534,0.00045504222894355743,0.00028336599498212593,0.0
2022-01-01T01:00:00.0,10250,0.4317462467297665,0.8443492219340515,0.0,0.0007283862290027054,0.00044961982291619515,0.00028081093769463086,0.0
2022-01-01T02:00:00.0,9907,0.39229095454241575,0.6689844002436766,0.0,0.0006911447515382218,0.0004346365379032588,0.0002743730782837458,0.0
2022-01-01T03:00:00.0,9783,0.36012327009976336,0.5917597785697467,0.0,0.0006622815618699657,0.00042940939011243694,0.00027907424427293877,0.0
2022-01-01T04:00:00.0,9590,0.3208987841025049,0.6384434846105306,0.0,0.0006233941730276989,0.00042157783987366174,0.0002900873269102047,0.0
2022-01-01T05:00:00.0,9508,0.28129744229948855,0.6095283099708004,0.0,0.0005882507520542672,0.0004196992435885865,0.0003119921024179321,0.0
2022-01-01T06:00:00.0,9691,0.2573542718949231,0.6837928778350031,0.0,0.0005669636744244304,0.0004320173964530738,0.0003423328755702197,0.0
2022-01-01T07:00:00.0,9922,0.24462818697031305,0.6893314325653347,0.0,0.00054709173296885,0.0004515573521201426,0.0003611150557887035,0.0
2022-01-01T08:00:00.0,10158,0.2704644177524834,0.6563515974532789,0.0,0.0005282534314590505,0.0004800202751202957,0.00035890276588893395,0.0
2022-01-01T09:00:00.0,10362,0.31317118895503715,0.6159326399481525,0.016768104328700156,0.0005109616801179915,0.0005192729172981238,0.00034029781558397594,0.015240354799635534
2022-01-01T10:00:00.0,10663,0.34456026732116374,0.7754901180499757,0.07138160551793765,0.0005037736213993507,0.0005775898067276296,0.0003234819168480713,0.06673156753187318
2022-01-01T11:00:00.0,10669,0.35129555773644666,0.8447052090515972,0.13604378309690596,0.0004902002207214388,0.0006301727035871473,0.0003070445420844139,0.13293103747241664
2022-01-01T12:00:00.0,10542,0.36563584208584643,0.8879414418858326,0.16869181183780352,0.00047969499066116813,0.0006739870315507493,0.00029880896966852366,0.1748548464136359
2022-01-01T13:00:00.0,10736,0.37444120455121227,0.9066081659250412,0.17893591830359817,0.0004932786174585591,0.0007254686324844918,0.0003101764113354137,0.1981754205457864
2022-01-01T14:00:00.0,11002,0.39078651927554553,0.9125811998272034,0.1639088776832673,0.0005197896823253921,0.0007583454968741272,0.00033438757747816366,0.1929669173916334
2022-01-01T15:00:00.0,11387,0.40751003249867357,0.8713298394859871,0.1325913566379035,0.0005615055637428652,0.0007694589528782516,0.0003754284233170744,0.16295091988515742
2022-01-01T16:00:00.0,11854,0.4272681049410865,0.8375804157681171,0.0733069890217607,0.0006164516810903311,0.0007578677928289301,0.00043440892516106257,0.09149498669083184
2022-01-01T17:00:00.0,12874,0.4397334485507688,0.8240136944132915,0.007825694721917456,0.0007098628270752847,0.0007604127271516483,0.0005290087867346379,0.009617551143694471
2022-01-01T18:00:00.0,12940,0.45942237476023956,0.9013320699711186,0.0,0.0007570436432826469,0.0007009295788291783,0.000588881724852102,0.0
2022-01-01T19:00:00.0,12594,0.4752008757396731,0.9203007875180472,0.0,0.0007791785834425158,0.0006311255665366309,0.0006147363457581064,0.0
2022-01-01T20:00:00.0,12136,0.4694537167039275,0.9269585171499904,0.0,0.0007888959002986606,0.0005734914411163524,0.0006072981169502703,0.0
2022-01-01T21:00:00.0,11606,0.4517606268287755,0.8304449110040825,0.0,0.000785693530314098,0.0005281974026110032,0.0005665102436592905,0.0
2022-01-01T22:00:00.0,11167,0.4534526768586687,0.8164993921279325,0.0,0.0007790464762720624,0.0004978163518926297,0.0005081948892198037,0.0
2022-01-01T23:00:00.0,10655,0.46414336678672197,0.8340140096136995,0.0,0.0007571663678072025,0.00047032976866179954,0.00043782693581035693,0.0
2022-01-02T00:00:00.0,10354,0.40930962319063524,0.855017382256567,0.0,0.0007403634613432406,0.00045416495454806186,0.00028281969462549944,0.0
2022-01-02T01:00:00.0,9982,0.41672304339819716,0.8759300872556062,0.0,0.0007093415939419516,0.0004378639094975083,0.00027346875903100533,0.0
2022-01-02T02:00:00.0,9701,0.4355348723911524,0.8939363595003778,0.0,0.0006767735171769748,0.00042559897589578217,0.00026866793503892383,0.0
2022-01-02T03:00:00.0,9585,0.4521743423179016,0.9146876807005909,0.0,0.0006488775192194236,0.000420718491692498,0.0002734260074983255,0.0
2022-01-02T04:00:00.0,9560,0.4558947851421325,0.9097712220341366,0.0,0.0006214440348430451,0.0004202590353693646,0.00028917985873426044,0.0
2022-01-02T05:00:00.0,9676,0.4709476736800144,0.8738074275087209,0.0,0.0005986447493560253,0.0004271150484816116,0.0003175047941728976,0.0
2022-01-02T06:00:00.0,9977,0.5023544794181455,0.8193634171295768,0.0,0.000583695860048761,0.0004447670585504403,0.00035243577541678694,0.0
2022-01-02T07:00:00.0,10410,0.5306409774251903,0.8844116830964419,0.0,0.0005739996916151712,0.0004737665829037174,0.00037887600592223373,0.0
2022-01-02T08:00:00.0,11034,0.5535148757310132,0.8981637960021615,0.0,0.0005738086594525658,0.0005214159987869013,0.0003898536246129649,0.0
2022-01-02T09:00:00.0,11573,0.5869792006080654,0.8879414418858326,0.01200351075900317,0.0005706774294543057,0.0005799599953571884,0.00038006819337515476,0.010909865493580924
2022-01-02T10:00:00.0,11593,0.6223145477069554,0.8935839141286814,0.05508284995886555,0.0005477114876566325,0.0006279657347269446,0.00035169519478755426,0.05149456775603602
2022-01-02T11:00:00.0,11883,0.6662656436570956,0.9181965827021876,0.10715493414302248,0.0005459789317492602,0.000701878548760528,0.0003419824063725832,0.10470317894478204
2022-01-02T12:00:00.0,12182,0.7099536409459974,0.9115276367915487,0.13210554295545046,0.0005543202785272576,0.0007788379831484754,0.0003452941442327789,0.13693192439046864
2022-01-02T13:00:00.0,11962,0.7294594407757186,0.8787588893191988,0.16778957385323162,0.0005496086831258648,0.0008083136905532312,0.0003455970782781501,0.1858306016858205
2022-01-02T14:00:00.0,11923,0.7305307809673167,0.9034431602949338,0.19649344202216928,0.0005633023434253454,0.0008218281548109635,0.00036237984787058214,0.2313281277415542
2022-01-02T15:00:00.0,12194,0.7059925199674817,0.9048500702439934,0.1627678650464878,0.0006012996262650829,0.0008239907325368753,0.00040203514480797444,0.2000369708072377
2022-01-02T16:00:00.0,12667,0.6614861585243743,0.8624711246514195,0.09357150298188494,0.0006587306769336279,0.0008098457340782908,0.00046420261979206856,0.11678727409507055
2022-01-02T17:00:00.0,13775,0.6370712125820512,0.8999241907638101,0.010691904026872714,0.0007595432999038408,0.0008136309862136052,0.0005660320053805838,0.01314003899410042
2022-01-02T18:00:00.0,13656,0.6111708002546542,0.9143366600529774,0.0,0.0007989326114890128,0.0007397136266221992,0.0006214659068454639,0.0
2022-01-02T19:00:00.0,13246,0.5847157794403356,0.9167933058404035,0.0,0.0008195171920183869,0.0006637993690919656,0.000646561667136087,0.0
2022-01-02T20:00:00.0,12803,0.5766554734532554,0.9195994803401938,0.0,0.0008322539726041325,0.0006050107877894414,0.0006406754936811396,0.0
2022-01-02T21:00:00.0,12275,0.5770517544385051,0.8759300872556062,0.0,0.0008309829471485054,0.0005586440735007812,0.0005991653662689809,0.0
2022-01-02T22:00:00.0,11839,0.5920752482476652,0.8844116830964419,0.0,0.0008259273961301109,0.0005277735998976309,0.0005387766896635852,0.0
2022-01-02T23:00:00.0,11243,0.6497575654112989,0.8254436173994676,0.0,0.000798950865627065,0.0004962850857873873,0.00046198857243696316,0.0
2022-01-03T00:00:00.0,10812,0.7138067783357983,0.9220536431229642,0.0,0.000773112781924195,0.00047425453820491067,0.0002953299727922446,0.0
2022-01-03T01:00:00.0,10411,0.7054710282362958,0.72898254496314,0.0,0.000739827222453382,0.00045668214403712275,0.0002852217241306148,0.0
2022-01-03T02:00:00.0,10230,0.7128698677612444,0.718739971460828,0.0,0.0007136782889104683,0.0004488070841577004,0.00028331852133266574,0.0
2022-01-03T03:00:00.0,10141,0.7115161679673146,0.7205708826938904,0.0,0.0006865171541371074,0.00044512323675050837,0.0002892867127846134,0.0
2022-01-03T04:00:00.0,10159,0.7052971822419379,0.7319043206218386,0.0,0.000660381793929968,0.0004465911653051647,0.00030729897331394887,0.0
2022-01-03T05:00:00.0,10709,0.6958982173518816,0.7978396109613711,0.0,0.0006625554589555266,0.00047271342023455753,0.00035140128573765613,0.0
2022-01-03T06:00:00.0,11696,0.6708636968844935,0.8610522435316027,0.0,0.0006842644862313631,0.0005213987688489476,0.0004131591489701052,0.0
2022-01-03T07:00:00.0,12880,0.6531778306723567,0.8511084657120046,0.0,0.0007101936626324116,0.0005861780583861556,0.0004687726182784218,0.0
2022-01-03T08:00:00.0,14049,0.6425893718475815,0.8748688709879054,0.0,0.0007305997694987399,0.0006638910066120333,0.000496379696591222,0.0
2022-01-03T09:00:00.0,14522,0.6303389578391887,0.9195994803401938,0.03303899198894931,0.0007160958809760156,0.000727743804767743,0.00047691612409867776,0.03002879456517172
2022-01-03T10:00:00.0,14338,0.6276425064332088,0.9195994803401938,0.12579130431279328,0.0006773990606418353,0.0007766559738216967,0.0004349698699960279,0.11759683545590978
