agent,1,0.8,0.6,0.4,0.2
Baseload,43261.78001790689,43261.64612851667,43261.14984635564,43261.01716108652,43260.98748287666
GasTurbine,31582.914527569723,31582.225250138927,31580.498713197718,31579.839971884605,31579.219856921474
Peak,7401.258007529001,7400.857162284357,7401.13156680387,7401.042400649757,7400.647247536434
SolarPanels,5754.208132727053,5754.205848315624,5754.207046094101,5754.207547548119,5754.208242078811
WindOffshore,16343.898043004887,16343.897943621756,16343.89709419617,16343.898072278647,16343.896240136844
WindOnshore,9379.214072460441,9379.215982494907,9379.214730948375,9379.216288369335,9379.216038684988
