agent,1,0.8,0.6,0.4,0.2
Baseload,43261.78584938598,43261.63056972238,43261.196613476066,43261.2422802343,43260.76742654758
GasTurbine,31582.552947444117,31582.146693581068,31580.120298271002,31580.396535552896,31576.60755493512
Peak,7400.973883056408,7401.050364966899,7400.7220188098645,7400.812879036677,7399.94871772692
SolarPanels,5754.208326620869,5754.208637514868,5754.20874240237,5754.207763335679,5754.208644161783
WindOffshore,16343.898205040314,16343.895524511616,16343.898951722509,16343.896479230134,16343.897399397156
WindOnshore,9379.214808961446,9379.215898425631,9379.216878100393,9379.21589213395,9379.216749579808
