scen_number;sensitivity;n_iter;walltime;PrimalResidual_EOM;DualResidual_EOM;rho_EOM
1;ref;10;0.061580105;150.85063732521436;63.09374255610429;1
1;ref;10;0.055286220000000004;150.85063732521436;63.09374255610429;1
1;ref;10;0.05615449833333334;150.85063732521436;63.09374255610429;1
1;ref;10;0.05781484666666667;150.85063732521436;63.09374255610429;1
1;ref;10;0.055799023333333336;150.85063732521436;63.09374255610429;1
1;ref;500;1.6519501483333334;1.9510622118926972;3.594475354315478;1
1;ref;500;1.6707785083333335;1.9510622118926972;3.594475354315478;1
1;ref;500;1.6982242533333334;1.9510622118926972;3.594475354315478;1
1;ref;500;1.682295305;1.9331524211139663;3.4840291413577886;1
1;ref;500;1.6400649383333332;3.3022760386669625;2.3371366244236085;1
1;ref;500;1.772643695;1.9510622118926972;3.594475354315478;1
1;ref;1000;0.5538891016666666;8.989376636081914;9.959833454981187;1
1;ref;1000;3.7524318150000004;1.9331524193134302;2.780466657327421;10
1;ref;400;1.37523701;10.149712239643135;10.978855432041257;10
1;ref;400;1.7897006083333336;10.149712239643135;10.978855432041257;10
1;ref;400;1.41975548;10.15051268428854;4.717203910560199;1
1;ref;400;1.2396428566666666;10.15051268428854;4.717203910560199;1
1;ref;600;2.0705904750000004;10.149413574687749;0.0032405343955946076;4
1;ref;600;2.1842043983333337;10.219049497938375;7.959323374690718;1
1;ref;600;2.1260864450000003;2.690996383666192;3.0522952088695248;1
1;ref;600;2.0027197516666666;1.9351726439736625;3.4390711841702233;1
1;ref;1000;1.5347995033333333;0.9939779546536623;0.943995154418995;1
1;ref;1000;1.4526139550000001;0.9994242138238135;0.9773153240059099;0.1
1;ref;1000;3.29512792;0.4889627299239078;0.21649076911109297;1
1;ref;1000;2.3417604050000005;0.07962111325216419;0.09524500226789823;1
1;ref;1000;2.2940250066666668;0.07961985326343969;0.0952557002223031;1
1;ref;1000;2.6538762316666666;0.07961930897968954;0.0952255672071364;1
1;ref;1000;2.1946093633333335;0.07961981970449948;0.09524354728214852;1
1;ref;1000;2.358596771666667;0.07961930888344797;0.0952257352839659;1
1;ref;1000;2.13176172;0.0796193073964919;0.09522546216283978;1
1;ref;1000;2.3526797333333334;0.07962093021973803;0.09520589456890889;1
1;ref;1000;2.2907157650000003;0.09692681276493627;0.09145864389681899;1
1;ref;1000;1.9829382983333335;0.0751156044656289;0.09590567255282165;1
1;ref;1000;3.0208784950000003;0.6377773531947089;1.1226633756783115;1
1;ref;1000;3.256516131666667;0.2989621431728404;0.20918575554972577;1
1;ref;1000;2.9126018133333336;0.2989621431728404;0.20918575554972577;1
1;ref;1000;1.9630336483333335;0.09176418628915346;0.09470922138830774;1
1;ref;1000;1.8656291233333335;0.09176418104891243;0.09470934189741384;1
4;ref;100;0.5135591733333333;13.34710396186169;19.277386651525614;1
1;ref;100;2.4859981583333335;22.88711079656435;39.59093228947127;1
1;ref;1000;29.811752883333334;0.7617475321359365;0.6993450366380027;1
1;ref;1000;11.286603751666666;0.2224768283616105;0.41808160458478655;1
1;ref;1000;1.7619513133333335;0.09730967344764613;0.08645948354261491;0.001
1;ref;1000;1.8380255266666667;0.06334864491606904;0.08052790016331028;0.001
1;ref;1000;1.7704570550000003;0.06334864491606904;0.08052790016331028;0.001
1;ref;1000;0.3612688766666667;0.09552211256626483;0.0801343561125773;0.001
1;ref;10;0.04333996666666667;288.37947128143486;5.46424787254884e-9;0.001
1;ref;10;0.05496224833333333;288.37947128143486;5.46424787254884e-9;0.001
1;ref;10;0.042684563333333335;288.37947128143486;5.46424787254884e-9;0.001
1;ref;10;0.052842405;288.37947128143486;5.46424787254884e-9;0.001
1;ref;10;0.04300151333333334;288.37947128143486;5.46424787254884e-9;0.001
1;ref;10;0.050616525;288.37947128143486;5.46424787254884e-9;0.001
1;ref;300;1.908921026666667;0.06334864491606904;0.08052790016331028;0.001
1;ref;300;9.026515226666668;0.7628634943845232;0.5334491569480598;0.001
1;ref;300;9.650540941666668;0.7908314894574683;0.307810484054645;0.001
1;ref;300;11.121691686666669;0.7908314894574683;0.307810484054645;0.001
4;ref;300;8.714584446666667;0.5220296598177911;0.7994498666683371;0.001
4;ref;300;9.063358893333335;0.5220296598177911;0.7994498666683371;0.001
1;ref;300;9.679319433333335;0.7908314894574683;0.307810484054645;0.001
4;ref;300;8.988580070000001;0.5220296598177911;0.7994498666683371;0.001
4;ref;300;1.6134978066666668;0.2323668783207829;0.15276582806428718;0.001
4;ref;50;9.251474923333335;152.78852882953962;0.150810804885483;0.001
1;ref;50;17.108675036666668;42.6935538516264;0.6302808377204209;0.001
4;ref;50;10.442098493333335;148.65566203971886;0.3206188154616042;0.001
4;ref;50;6.551204225000001;153.31392732796166;0.2302939084412294;0.001
4;ref;50;1.2589359933333335;153.5305939653703;0.09474914458749291;0.001
