x1;x2;x3;x4;x5;x6;x7;x8
-0.2279202403525475;-0.20004177228832293;-0.1829692836871626;-0.2133416984356974;-0.19021377770201736;-0.19768410526727706;-0.21288690208702332;-0.22934436627895935
-0.2171134784425009;-0.19131090321172955;-0.17529131845350662;-0.20069761984245132;-0.18160716324618836;-0.18966317016033146;-0.20226757661345152;-0.21864078016791658
-0.20714386315236763;-0.18354173058704965;-0.1674748158825409;-0.19224438788077086;-0.17322638558615286;-0.18422472538464887;-0.19562484245704306;-0.2072735557565672
-0.19757641747173948;-0.17660389791718173;-0.15950156013399927;-0.18541617761628454;-0.16543885441097214;-0.1785709489646279;-0.1894174990816203;-0.19788161046731104
-0.1911326923769876;-0.17596932055668413;-0.14980384560375404;-0.1806313419031825;-0.1579024242239366;-0.17769331396011137;-0.18264296338159;-0.1913397861779948
-0.1917025062357847;-0.18460228837795356;-0.1416249376778835;-0.1813614395066451;-0.15246804165262726;-0.18873223071517448;-0.18204544203739;-0.1915706762824772
-0.20583124496759322;-0.19819526506560045;-0.13870718028198487;-0.18702906602319982;-0.146517282707156;-0.20668219791853226;-0.19719632293683523;-0.2038582705311228
-0.2254804769599019;-0.2007070563200435;-0.13684296009019692;-0.19020559125515155;-0.14714250881208457;-0.20735635528417362;-0.2132146006062532;-0.2234143760862557
-0.23168094012693838;-0.19287687580885832;-0.13597728275129026;-0.1860365626560846;-0.14923568718828406;-0.19817087946610643;-0.21443245390315993;-0.2309565995648253
-0.22467288825158335;-0.1807862922332442;-0.13263436020462469;-0.17875488015727548;-0.1501867581921645;-0.18161412226456464;-0.20705798570182968;-0.226989854445083
-0.2155466795937181;-0.17528663874532033;-0.12799706904784994;-0.17283144465958966;-0.15133638134476735;-0.16827993091669669;-0.19510002038231056;-0.2174886472546271
-0.2067893897267278;-0.17151050431658746;-0.12563035380541496;-0.16973441367641906;-0.1542259894789582;-0.16332008442614232;-0.18860981706748614;-0.20990058230969755
-0.19995916351253015;-0.17411639485855163;-0.12409781877092019;-0.16828841619979068;-0.15726111375981977;-0.16394305736943962;-0.188116342733853;-0.2043686907270678
-0.20167627535460145;-0.17806382936492296;-0.1272445642926296;-0.16741318915994677;-0.16103738064064094;-0.169039493686885;-0.19351524957470254;-0.20375289403581556
-0.207086501840352;-0.18494293168571277;-0.13564912340675583;-0.17415579343005252;-0.16424322972946787;-0.17872403088266836;-0.20158880155087855;-0.20636571575904128
-0.21827642006721462;-0.19770252091705798;-0.14928037416529152;-0.18594453057216548;-0.17156592700147028;-0.19211028344209607;-0.21327955148604674;-0.21312083121357092
-0.2356291452947767;-0.2149351580605019;-0.1697243919806408;-0.20195375898203105;-0.1917766644503092;-0.21372806106099101;-0.2272647672551281;-0.22952815000460575
-0.26263689287649555;-0.22267829167583506;-0.18598295840890097;-0.20958336618902673;-0.20690614960405018;-0.2254756852145042;-0.2507599574710906;-0.25119522386313453
-0.2692615460255159;-0.22930502215792464;-0.19761337344837931;-0.22192441644439026;-0.21949715644119858;-0.2473917363955795;-0.25752154133519806;-0.25523318447012566
-0.27397495176613224;-0.2387644060097298;-0.20969239895881533;-0.23100405653305442;-0.23131273951613796;-0.2534573206981109;-0.2637669075177643;-0.25805197714495653
-0.27181249346627906;-0.24328553174995413;-0.2183195718928185;-0.23655038841101342;-0.2291496727946209;-0.24833188323682373;-0.26293735931538886;-0.25784826095743735
-0.2691554763157666;-0.23313517247239643;-0.22297445159722;-0.2412669788549902;-0.2240498502515096;-0.23592124151637436;-0.25430787642349034;-0.2529728990843591
-0.2547924334007255;-0.2219287563305516;-0.212880236287324;-0.23416958860084322;-0.2125816751150019;-0.22334828594195194;-0.240339222455294;-0.24560706105066912
-0.23951920079837022;-0.20679091367095906;-0.20103488393000132;-0.21906684941944887;-0.2022142182539804;-0.20885685864772496;-0.2293515733519903;-0.23605027360313433
