CVAR_WindOffshore,CVAR_GasTurbine,CVAR_Baseload,CVAR_Peak,CVAR_WindOnshore,CVAR_SolarPanels
1024.2230074982738,2357.806584999323,3573.242958288401,-0.015509581640486889,579.0257116376367,364.65147819319833
