Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;-0.0075562568760369694;-0.007197941661780582;-0.0068674385077192555;-0.006550249310840975;-0.006336615430028735;-0.006355506892364299;-0.006823937044385518;-0.036564201108368014;-0.03757009235190432
TypeA;-0.0076050038640015465;-0.007244386833675647;-0.0069117439449997;-0.006592503807534475;-0.006377490103250715;-0.006396505032594762;-0.0068679581078658035;-0.037782840986052425;-0.03882227812138976
TypeD;-0.007553424659665338;-0.007195068299916232;-0.0068645093853577045;-0.00654724960830411;-0.006333567710381791;-0.006352456929592189;-0.006820961672558245;-0.03656240480116758;-0.0375682163958913
TypeB;-0.007588501065241544;-0.007228458606370713;-0.006896345734573106;-0.006577595708760298;-0.006363549273479644;-0.006381884658561613;-0.006852593383668329;-0.037474230180803626;-0.03850514223660009
