Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;3.2157495732931807e-7;6.208800082951882e-7;1.1445858362213457e-6;2.665064418483354e-6;2.8734474120106768e-6;1.9007471951937305e-7;5.348406157956731e-7;9.99038673787922e-6;3.482473488247706e-6
TypeA;3.0785443994041373e-7;5.722654838891117e-7;1.1512643407485257e-6;2.659215965650219e-6;2.83671177059297e-6;1.8823274983148508e-7;5.083758707336017e-7;9.904656930626032e-6;3.5013939470029953e-6
TypeD;1.6642684563805688e-8;2.231789681950147e-7;1.004882789867878e-6;2.3475757569002553e-6;1.5116082345834059e-6;1.6346455522509018e-8;5.996922514128755e-8;7.3607137562881064e-6;3.314393557829476e-6
TypeB;1.191501541875084e-8;1.8055150441398382e-7;1.0081059680366877e-6;2.3358554275265675e-6;1.5547958656103589e-6;8.189803502034465e-9;2.3750503785890942e-8;7.909393066052317e-6;3.3146972713282707e-6
