Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.647432413126168;-12.007;-0.640601372190918;0.0;0.0;-6.223267096865875e-7;0.0
2.0;12.119674194860966;-11.509;-0.6108621933915321;0.0;-5.600940387179287e-7;6.539831413012261e-7;0.0
3.0;11.771783698147708;-11.185;-0.5867426968068528;0.0;2.8546797809889625e-8;1.3873654610402497e-6;-9.446796452536745e-7
4.0;11.557715577141995;-10.994;-0.5636387616857104;0.0;2.3268169083481943e-6;1.2683303820033696e-6;-4.27645335375923e-7
5.0;11.62628002354013;-11.076;-0.5503933817841439;0.0;3.943243054211418e-6;1.5907902359626638e-7;6.350710114970637e-7
6.0;12.234150004610486;-11.672;-0.5623435628852773;0.0;3.3803853939236764e-6;1.9638983456134928e-7;4.825866307761176e-7
7.0;13.86929352325299;-13.253;-0.6163021678482596;0.0;3.0205908389604794e-6;2.024646969409794e-7;1.90003483455417e-7
8.0;16.264223778244187;-15.571;-0.6930693301717903;0.0;2.9913920255063347e-6;2.0403620791127584e-7;8.451081553015506e-8
9.0;17.680067868707496;-16.964;-0.7158829982992256;2.3501445716597613e-6;3.080824567279317e-6;2.0448257097750563e-7;1.4316481566276108e-7
10.0;18.041891060388103;-17.35;-0.6916886676707473;5.571666427995413e-5;3.105478781299276e-6;2.0380917284593428e-7;1.6646769436059117e-7
11.0;18.035449937545614;-17.376;-0.659256028981434;0.00019222060101433192;3.103632384137386e-6;2.0347011789636146e-7;1.6584315071720183e-7
12.0;17.774905634586233;-17.145;-0.6297314249748689;0.00033574030503949514;3.1021749595421405e-6;2.0361711922596856e-7;1.6524987330807667e-7
13.0;17.35150287918597;-16.743;-0.6083527730829348;0.0004300281126870626;3.101509179007251e-6;2.041906878723634e-7;1.7102721355918534e-7
14.0;17.34173174886274;-16.727;-0.6145898569538533;0.000526365239953671;3.0949404098864934e-6;2.0567662965248692e-7;1.671441476553557e-7
15.0;17.33875604505018;-16.705;-0.6336236839149105;0.0005630361682102791;3.094024162915681e-6;2.074732595497067e-7;1.73358252289436e-7
16.0;17.537608357336595;-16.865;-0.6724605563335067;0.0004217549216738888;3.08782041377253e-6;2.1062607936638055e-7;1.6716530429758768e-7
17.0;17.990201499513287;-17.257;-0.7330302642930628;0.0002020264782234143;3.0913358761635757e-6;2.1603805570894726e-7;1.6043129571177357e-7
18.0;18.964158946408578;-18.138;-0.8259726270347183;6.472515321999248e-5;3.107203997478708e-6;2.2546450026744467e-7;1.6754235029304172e-7
19.0;18.379354613086505;-17.525;-0.8541767719958426;0.0;3.123653160327391e-6;2.4084937768168413e-7;1.8785736376730497e-7
20.0;17.733844087084346;-16.862;-0.871671163674276;0.0;3.13137483073898e-6;2.649016623919038e-7;9.572303530157589e-8
21.0;16.782603735400063;-15.922;-0.860439732231068;0.0;3.2631142612957578e-6;3.540845225557848e-7;-3.2534343799296746e-7
22.0;15.809143059143828;-14.977;-0.8320295910111712;0.0;3.9429567290509095e-6;2.0015972023698516e-7;2.0970421812110637e-7
23.0;14.531196518459844;-13.758;-0.7731443440694485;0.0;3.8897014947900614e-6;4.0003758674830555e-8;3.5082339036100966e-6
24.0;13.40913091374826;-12.697;-0.712118524373097;0.0;2.727823677004469e-8;2.069548893924097e-8;3.4734226514228983e-6
25.0;11.16685466492219;-10.604;-0.5628349452884047;0.0;0.0;-4.767132036342939e-8;0.0
26.0;10.870135022724346;-10.33;-0.5400870148571537;0.0;-4.290418832708642e-8;9.966909739655099e-7;0.0
27.0;10.734918660959318;-10.213;-0.5218622218768357;0.0;8.541219787424597e-7;3.8261627454883897e-7;-7.090992956223973e-7
28.0;10.742633992006041;-10.234;-0.5085593549942076;0.0;1.9862793198856483e-6;3.304434233828836e-7;-1.694872789109029e-7
29.0;11.23031907233583;-10.714;-0.5162020193879935;0.0;2.4717989717881468e-6;3.0056271952217834e-7;2.8931934294816195e-7
30.0;12.573933059707821;-12.015;-0.5587420007670271;0.0;2.4205923028518593e-6;2.636806205661646e-7;2.0967769110370934e-7
31.0;14.296431119317338;-13.687;-0.6092147058804378;1.298108490157886e-6;2.4246875897936665e-6;2.414303820468991e-7;1.3873164209236645e-7
32.0;15.317371766030613;-14.697;-0.620158269841915;6.143692871753067e-5;2.487586195885377e-6;2.3446065109484143e-7;1.5262566091156218e-7
33.0;15.491985411045352;-14.898;-0.5937682708387044;0.00021656092811297214;2.5287679555716326e-6;2.3330218313525328e-7;1.56669812008451e-7
34.0;15.133146688133206;-14.58;-0.552923722245412;0.0004140891264491018;2.564409474699525e-6;2.334359964099409e-7;1.499756194768612e-7
35.0;15.076027542427404;-14.542;-0.5338055198763473;0.0006063701308954872;2.6076058533244888e-6;2.3238912950598736e-7;1.4700655760650102e-7
36.0;14.895054528028238;-14.373;-0.5218427740144214;0.0007695321973366218;2.6531546897317667e-6;2.3091459852466954e-7;1.5429498200505034e-7
37.0;14.985897349575891;-14.455;-0.5306783843782817;0.0008921686568185505;2.6892736440404945e-6;2.3062237270689382e-7;1.4471022749930192e-7
38.0;14.924129280029012;-14.379;-0.5449160242128991;0.0009714916066711833;2.735775710446404e-6;2.3049206233523215e-7;1.4931998095953035e-7
39.0;14.879120628704305;-14.309;-0.5699100337938997;0.0009966991596762167;2.777033899022035e-6;2.3180400305750842e-7;1.5260884749307348e-7
40.0;15.115390078520178;-14.5;-0.6151791917676206;0.0009141903469495625;2.815814412280475e-6;2.355666656824626e-7;1.5122873328820603e-7
41.0;15.536236490523896;-14.86;-0.6760284568738988;0.0007255945144550881;2.859510904077679e-6;2.4345045265539685e-7;1.5582492096989956e-7
42.0;15.21061061566992;-14.504;-0.7064086671952173;0.0005260395849626975;2.905191559299462e-6;2.585435521829423e-7;1.7263284248284813e-7
43.0;14.848726078319277;-14.119;-0.7295242434914075;0.00035219455987851465;2.945775967682794e-6;2.81929136008064e-7;1.833712832205549e-7
44.0;14.744985651281002;-13.989;-0.7557865007712876;0.00019481027034082965;2.9954717422482227e-6;3.1172377625740355e-7;8.907915575442987e-8
45.0;14.445385254139975;-13.685;-0.7601879182259244;7.24370041964366e-5;3.1767467539785167e-6;4.3986836842200906e-7;-3.35678879150749e-7
