Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;2.6112445539183682e-11;4.284250110231369e-8;4.827443795818454e-7;8.887896107978577e-7;5.417656865347453e-7;-2.7178259642823832e-12;-5.684341886080801e-13;0.0009609487771058411;1.2289878412730104e-6
GasTurbine;-1.9753088054130785e-11;4.278626164477828e-8;4.82586358430126e-7;8.88772319740383e-7;5.416760586740565e-7;-9.492850949754938e-11;2.3817392502678558e-11;5.22819476600489e-9;1.229013662396028e-6
Baseload;5.002220859751105e-11;4.2765805119415745e-8;4.826198960472539e-7;8.890650633475161e-7;5.469303232530365e-7;1.807620719773695e-11;-7.955236469570082e-11;0.0008391067055762414;1.2291449706935964e-6
Peak;5.540012892879531e-12;4.275901233086188e-8;4.827424895381682e-7;8.88824061462401e-7;5.417312998190482e-7;2.3021584638627246e-12;7.339906460401835e-12;5.2366786462698656e-9;1.2290019775207384e-6
WindOnshore;-3.0411229090532288e-12;4.280906296116882e-8;4.827563131470924e-7;8.888246405547306e-7;5.417218638115173e-7;2.731148640577885e-12;1.1453948900452815e-11;1.4472391285380581e-8;1.2289996789149882e-6
SolarPanels;1.867235912330484e-12;4.278848976697891e-8;4.827539982400644e-7;8.888217690548178e-7;5.417111306887934e-7;1.7045358180478587e-12;7.960945487897608e-12;5.266164867026579e-9;1.2290016168293896e-6
