Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;18699.289350797426;19372.121996447335;19265.154593060754;19344.65876478242;19510.385674969686;19470.65181012144;19661.607683268343;19770.711162341246;19508.51032171296
GasTurbine;7397.504102754527;8889.765476706561;5956.471284616333;8262.401269817481;9053.291875062103;6175.037721022917;8891.869328348765;9582.390476863442;6661.43655573627
Baseload;15323.266391157076;17047.6480074845;13843.326674852424;16196.877257412902;17263.899825345394;14061.893104205641;16878.3631163222;17812.991999186295;14548.291991960868
Peak;467.203312029153;467.2033191823926;467.2031930826164;467.2032977088491;467.2033049933974;467.20320282043133;467.20330936737537;467.20330867846775;467.20327825485134
WindOnshore;13545.339633853191;13906.715895989973;13903.949516766814;13989.569905280252;14075.820313009994;14038.475243846306;14112.883161879454;14204.702410886654;13984.835821042905
SolarPanels;19753.153438794536;19731.426409411986;19872.780366261224;20018.473694026783;20061.1110351565;20067.665969994687;19972.44044709693;19942.881806674002;20064.167831430113
