Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;3.122349639284039e-6;3.6814949453400914e-6;5.665983017877352e-6;4.257470596513713e-6;4.952740745522988e-6;3.0940125146372566e-6;5.000469172955491e-6;9.808005643208162e-7;1.9688903876158292e-6
GasTurbine;4.581073085319076e-7;6.696215280044271e-7;3.268736577410891e-6;7.491105407098075e-7;1.0318908607587218e-6;6.403099632734666e-7;4.944034685649967e-6;7.877134748923709e-7;1.797194727259921e-6
Baseload;2.907199473156652e-6;3.23057713558228e-6;5.563318154599983e-6;3.933729658456286e-6;4.12360191148764e-6;3.0257658636401175e-6;4.917234889489919e-6;1.0346607268729713e-6;1.837226250245294e-6
Peak;2.891557032480563e-6;3.47901286090746e-6;5.401412893846214e-6;4.0668215319783485e-6;4.788308217484882e-6;2.910921722332205e-6;4.999525586413256e-6;9.31220633049179e-7;1.9634811465607527e-6
WindOnshore;3.132336019007198e-6;3.6990471130593505e-6;5.670074529007252e-6;4.27789247048338e-6;4.993069477876588e-6;3.102214636285794e-6;5.001353144962195e-6;1.0021187222264416e-6;1.969492018361052e-6
SolarPanels;3.126192502485466e-6;3.6880311599990154e-6;5.667090481194648e-6;4.266106566452876e-6;4.971021639252338e-6;3.0966645837059506e-6;5.000510395717674e-6;9.886492594694818e-7;1.9689120190898935e-6
