CVAR_WindOffshore,CVAR_GasTurbine,CVAR_Baseload,CVAR_Peak,CVAR_WindOnshore,CVAR_SolarPanels
935.1202459941084,1858.1776249283175,3053.3894466680144,-0.0008121373074853136,480.91773699463613,311.2902159425622
