Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;3.61108318029599e-8;3.540411084387966e-8;3.687829359676896e-8;3.4753511106801254e-8;3.661930675430645e-8;3.4823406525802244e-8;2.1531724682451703e-7;3.42399661104353e-8;82.73833607194798
GasTurbine;5.1553329640128324e-9;4.961388951176403e-9;5.2412307718804835e-9;4.628793861796851e-9;3.9702356491438275e-9;5.093183432966963e-9;4.7825584482393966e-8;476.4221162911758;5.511379401303546e-9
Baseload;1.4214734304089258e-8;1.4103652711782617e-8;1.4255725825723232e-8;1.2934289384763429e-8;1.2299282482742867e-8;1.3263799925283412e-8;8.517927978703827e-8;510.82292730545686;1.2923368106471728e-8
Peak;2.6464243520256223e-10;2.47542826881543e-10;2.6986344653210303e-10;2.445674696003124e-10;2.3835343349159056e-10;2.702883077036893e-10;1.9160508886772045e-9;1.6610626238812352e-10;0.0013465503553219704
WindOnshore;3.358654666186804e-8;3.298277762075191e-8;3.2557139724411845e-8;3.193154590619824e-8;3.298646036693566e-8;3.1860780454329844e-8;1.59784183195996e-7;3.228150441527259e-8;58.78237184442468
SolarPanels;4.88753745312222e-9;4.870458000820099e-9;4.883556417103362e-9;2.6243836966929932e-8;4.833990896358894e-9;19.578856768158648;4.940671042122691e-9;4.936294072598993e-9;4.821769574066756e-9
