x1;x2;x3;x4;x5;x6;x7;x8
-0.22792155851764234;-0.2000432762653243;-0.1829703759982214;-0.21334300893758681;-0.19021438116150977;-0.1976849405205633;-0.21288828209925545;-0.22934488911610787
-0.21711390825749488;-0.19131237489860553;-0.1756368346879095;-0.20065300040380443;-0.1816074867383099;-0.18966378468479841;-0.20226869191111024;-0.2186320603460838
-0.2075517042988769;-0.18354298390675758;-0.16780486242624812;-0.1922396305228204;-0.1732264649796145;-0.18422507120990606;-0.19562558308291247;-0.20727368489086168
-0.19796467728088216;-0.1766050672005747;-0.1595008067806227;-0.18541421285934206;-0.16543877111689026;-0.17857113000330202;-0.18941805873636117;-0.1978823005656862
-0.19113210624529042;-0.175970303036592;-0.14980305680101538;-0.18063038214861;-0.15790222111724736;-0.17769340986120927;-0.18264338337713426;-0.19134033383487167
-0.1917028491855635;-0.18460070684071092;-0.14162361216110742;-0.18136337211050083;-0.15246763186638518;-0.18873222164197548;-0.18204552628780152;-0.19157119494674987
-0.20583201860628228;-0.19820008312289258;-0.13869716198854043;-0.18702946131803505;-0.1465147118773662;-0.20668158023442967;-0.1971962070944114;-0.20385831880274127
-0.2254808293324561;-0.2007024912284012;-0.13681887166131948;-0.1901943033691787;-0.1471409384472844;-0.2073590144690775;-0.21552548770005764;-0.22341446482123853
-0.23167953469636615;-0.19285699398567469;-0.13594109165688456;-0.18600978400190343;-0.14922608531917148;-0.19816102692895393;-0.21442858698962086;-0.23346111934311148
-0.22466512577842643;-0.18075415787259497;-0.1325905199535115;-0.17871640894071777;-0.1501651795988752;-0.18157834016186106;-0.20705637057435602;-0.22698440457755764
-0.2155214846977122;-0.17524788767227706;-0.12795376749949064;-0.17278502491900335;-0.1513114479363482;-0.17006079582400135;-0.19506636450631856;-0.21748266779943556
-0.20674975531577686;-0.1714677689551853;-0.1258420876777459;-0.1697010345850396;-0.15420169482020127;-0.16327765926572071;-0.19061275250275814;-0.20989407384120634
-0.2020877078022601;-0.17407582879290326;-0.12406848423299614;-0.1682699227380288;-0.1572354879318824;-0.16390927798973298;-0.18807198335325878;-0.20435845669866
-0.2038200408818687;-0.17802375539729506;-0.1272264135893967;-0.167406758685957;-0.1610148066395248;-0.16901542436747174;-0.1934705557134567;-0.2037362226942464
-0.20929211254448638;-0.18490347033431914;-0.13563600524610422;-0.17415588419472855;-0.16422020486657313;-0.17870620892635755;-0.20154367433850096;-0.2063486532033811
-0.22060258393054133;-0.1976622883840726;-0.14926313695283416;-0.18594206288231643;-0.1715417970089122;-0.19417788464004834;-0.21323502640694128;-0.21310884089302054
-0.23559855258171955;-0.21489385977767703;-0.17003693045498328;-0.20193911212661475;-0.19175233643388992;-0.21369657838119294;-0.22968760481114578;-0.229524633055769
-0.2626248644103676;-0.22263843421285673;-0.1859447108066348;-0.21182962009225245;-0.20688399231023205;-0.22543378704960298;-0.2507242728282157;-0.25119748595128905
-0.26926035615259836;-0.22927211692482222;-0.19756899383492244;-0.2218791862197796;-0.21948048007964974;-0.2473552774071279;-0.2575011151434922;-0.2552361914768571
-0.27397372853941393;-0.23874245492161;-0.20965254714260795;-0.23095961317283786;-0.23130474948826904;-0.25344554855888224;-0.2637583777100113;-0.2580534791296625
-0.27181070767230786;-0.24327650729259806;-0.2182915730504369;-0.23651885799002473;-0.229149130882278;-0.24833509975965812;-0.2629343302210935;-0.25784817976760677
-0.2691564716275062;-0.23313578908522467;-0.2229616608304055;-0.24125474060737487;-0.2240504072310624;-0.23592394336042619;-0.25430669451607196;-0.252970225614487
-0.25479383441155645;-0.22193007615889324;-0.21287930805721994;-0.2341729804445922;-0.21258150519974142;-0.2233484833883592;-0.24294116797313112;-0.24560807072994256
-0.2395208594756096;-0.2090281168736962;-0.20103653000726834;-0.21907114619866436;-0.20220379346724576;-0.21111804251817373;-0.22935479160982053;-0.23605180681578672
