Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;106.69639505362593;95.07412064994548;106.8720991749014;53.963492280882726;49.60063464272336;53.416224003612534;62.7942042015578;57.76654961793461;63.10980296511352
TypeA;1353.799335432147;1337.522115865939;1353.0947336563747;1276.9995304273127;1272.7338691291538;1273.627913127075;1297.8004458098717;1290.9457446042472;1298.4822268552325
TypeD;106.51689804400615;94.92097337780395;106.68381958089101;53.91508975988614;49.56163435763712;53.35400899652635;62.73228515841085;57.73053981011621;63.03931201336425
TypeB;1353.1481539276874;1337.077528963115;1352.3671445099797;1277.0047252402371;1272.85540952875;1273.5025648774547;1297.8635018660905;1291.159478591253;1298.4480678403445
