Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.0488787007396351;3.8177405517584355;0.9978629417802607;5.0;0.0;2.5502971529473006;0.0;-0.20683535250752927;-0.07952304984876593;-0.4156791508513858;-11.664;0.0
2.0;0.044491770948722704;3.025002270878793;1.5972606188193705;5.0;0.0;2.254664975772907;0.0;-0.19748482448623797;-0.07662768260789848;-0.3968843382550579;-11.206;0.0
3.0;0.04498869704930669;2.9587988928487334;1.5148237959078519;5.0;0.0;2.123228468329127;0.0;-0.18946357066465405;-0.07570022441888423;-0.3807640165348181;-10.951;0.0
4.0;0.0463894850053698;3.169763341080076;1.3195211327572105;5.0;0.0;1.9839908826132733;0.0;-0.1821224312088501;-0.07723972842907446;-0.36601149648684;-10.848;0.0
5.0;0.04324587924057605;2.8561387834861094;1.7646530884172682;5.0;0.0;1.927274421736931;0.0;-0.17628210803958466;-0.08256055578579133;-0.3542733223882309;-10.935;0.0
6.0;0.04656770472570263;3.6248086282986196;1.3128476006532095;5.0;0.0;2.0904808021900583;0.0;-0.17503502497582557;-0.09343441521205798;-0.35176862662708525;-11.408;0.0
7.0;0.04129870231840159;3.85213902061466;2.108705776430323;5.0;0.0;2.2467611338329063;0.0;-0.1820720033857292;-0.1106453448762269;-0.3659081874002753;-12.549;0.0
8.0;0.0366640190655412;4.353108645952665;3.052802420607259;5.0;0.0;2.434035787339159;0.0;-0.19322130682170394;-0.12836111006170933;-0.3883124130295087;-14.13;0.0
9.0;0.033561300638223074;4.441471406824688;3.876708138567082;5.0;0.0;2.750872505960057;0.0028096199276356317;-0.1978529075559123;-0.13529023907536256;-0.39761855011676667;-15.341;1.0500758988733887e-6
10.0;0.03312287184851438;4.476729479592806;3.975628441591448;5.0;0.0;3.028909673616699;0.041367959962071994;-0.19335497809273292;-0.129598443410082;-0.3885754062568851;-15.811;1.560492062411236e-5
11.0;0.03427982613285296;4.469681797501889;3.5962829151344855;5.0;0.0;3.253902257947426;0.1090170777270863;-0.18458201767198484;-0.11927443362531122;-0.37093877244537704;-15.754;4.1831396268086995e-5
12.0;0.035153094690473945;4.460869435903671;3.3453575616335756;5.0;0.0;3.3793830341621227;0.16247577160116697;-0.17885492583136126;-0.11273161757032564;-0.3594239383103907;-15.697;6.406092815790406e-5
13.0;0.03617222578294696;4.395561882538061;3.0940792773458172;5.0;0.0;3.510311354254781;0.1965033834680347;-0.17555914648338844;-0.11004064991934005;-0.3527965240488235;-15.558;8.039613099584195e-5
14.0;0.038035643437296394;4.386723447412622;2.702927353790454;5.0;0.0;3.612185014399007;0.21126692670042407;-0.17408697502291381;-0.11014909356921439;-0.3498358734997584;-15.279;9.018571785367192e-5
15.0;0.03846268249451146;4.148653829138066;2.6259322777902145;5.0;0.0;3.655936357033517;0.20381530151704605;-0.1756451691195846;-0.11370141494496251;-0.35296697419109896;-14.992;9.055929990797157e-5
16.0;0.03809907466653221;4.157579621580486;2.722498032715111;5.0;0.0;3.708040686872281;0.16887272189403202;-0.18438033891032476;-0.12405592393565014;-0.3705249630292833;-15.078;7.721582385083415e-5
17.0;0.03807857068953725;4.40793043095447;2.780073745909047;5.0;0.0;3.800544533722479;0.11442006521286016;-0.19816626350946537;-0.14053554213531816;-0.3982367938683674;-15.366;5.286513888147211e-5
