Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.0400001044638433;4.546747965;0.05640805202044248;5.0;0.0;3.00262655;0.0;-0.20061242526431092;-0.07700277610181801;-0.40316738182456596;-11.925;0.0
2.0;0.01000003526812809;4.56097561;0.0;4.732133660954412;0.0;2.911891115;0.0;-0.19421969743817824;-0.07487535005206768;-0.38890533615679024;-11.547;0.0
3.0;0.039999824565907754;3.94715447;0.2071747100597531;5.0;0.0;2.77996657;0.0;-0.1855022311682875;-0.07399476644084622;-0.3727987234339362;-11.302;0.0
4.0;0.0399998196959675;3.94308943;0.3012678004557226;5.0;0.0;2.631327605;0.0;-0.1793386623333166;-0.0759333160061567;-0.3604128278303015;-11.26;0.0
5.0;0.039999902955458515;3.7459349600000005;0.8448430512375729;5.0;0.0;2.368075455;0.0;-0.17365830549569192;-0.08119765756086951;-0.3489974836256968;-11.355;0.0
6.0;0.04000003033679473;3.75609756;1.757839289085863;5.0;0.0;1.94185769;0.0;-0.1724142855968364;-0.09188312182550455;-0.34649712809337674;-11.845;0.0
7.0;0.04000018939698987;3.7479674800000002;3.3413023043678454;5.0;0.0;1.5063872950000001;0.0;-0.17826041217599659;-0.10815076573485014;-0.3582459147193892;-12.951;0.0
8.0;0.040000366780213736;3.274390245;5.944775805926544;5.0;0.0;1.1440425;0.000535715;-0.19024265172120952;-0.12617533291966654;-0.382326309497715;-14.665;1.9688402264233852e-7
9.0;0.04000043843299549;3.522357725;7.303228989062706;5.0;0.0;0.9422755500000001;0.0375;-0.19672269121834984;-0.13429373240972556;-0.39534587329335674;-16.079;1.3852665098796078e-5
10.0;0.040000436391240714;3.6991869900000003;7.23954738277217;5.0;0.0;0.905861985;0.16875;-0.18929218601482123;-0.1266529781730251;-0.3804012264450014;-16.317;6.301527632327155e-5
11.0;0.040000412338875906;3.2601626;6.819955732139883;5.0;0.0;1.092108405;0.41517856999999997;-0.1771586045942849;-0.11425325191586393;-0.35599348150045845;-15.94;0.00015816325041869672
12.0;0.04000031575276169;3.4247967499999996;5.301170606029552;5.0;0.0;1.36789637;0.7619642849999999;-0.16487611811699668;-0.10367789356915652;-0.3312740217983062;-15.256;0.00029966845516101153
13.0;0.04000025832296126;3.49593496;4.037750813852008;5.0;0.0;1.671442215;1.0541071450000001;-0.15718745428526773;-0.09826103433446191;-0.3157866660326937;-14.688;0.00043300579032020347
14.0;0.04000022323197151;3.7113821149999997;3.518198738666272;5.0;0.0;1.77531041;1.05607143;-0.15658420442957688;-0.0988132728404112;-0.3145652342891567;-14.491;0.00045613374722251385
15.0;0.04000029355815452;3.50203252;4.217790229053095;5.0;0.0;1.736807545;0.728035715;-0.1621502580970172;-0.10473384761929541;-0.3257819293788734;-14.592;0.0003297423147855968
16.0;0.04000031213749777;3.43292683;5.3646586292214735;5.0;0.0;1.62010506;0.325;-0.1751369330016793;-0.11762608509733354;-0.35192752229730345;-15.098;0.00015230389317900803
17.0;0.04000038952239022;3.56097561;6.277525622815691;5.0;0.0;1.601301335;0.096607145;-0.1935125314415809;-0.1370119209872072;-0.38888529040000697;-15.817;4.583740924429033e-5
18.0;0.040000457591957625;3.597560975;7.561128656833946;5.0;0.0;1.57264804;0.0;-0.2193271570033939;-0.16423370824542974;-0.44077684140488405;-16.907;0.0
19.0;0.04000040698666545;3.63414634;6.919744158687073;5.0;0.0;1.633536295;0.0;-0.22483850691092946;-0.17573543131253644;-0.4518528848567296;-16.335;0.0
20.0;0.040000383937771486;3.42886179;6.304542270487424;5.0;0.0;1.70785578;0.0;-0.22676596301865198;-0.17976751394678545;-0.4557263926248354;-15.579;0.0
21.0;0.04000032929055612;3.2317073149999995;5.8482637076702755;5.0;0.0;1.723376315;0.0;-0.22847101422595809;-0.1767235727090008;-0.45915277184703507;-14.939;0.0
22.0;0.040000330136789615;2.80894309;5.439475002249962;5.0;0.0;1.68487345;0.0;-0.22449187010469204;-0.16264345541856992;-0.4511562420718544;-14.095;0.0
23.0;0.04000032722301984;2.286585365;5.125647636896464;5.0;0.0;1.576528175;0.0;-0.21657054414375432;-0.14195280841333904;-0.4352378509786549;-13.195;0.0
24.0;0.040000273907990505;2.481707315;4.3098768441832;5.0;0.0;1.5287726849999999;0.0;-0.21008643138286165;-0.12206355074388342;-0.42220688388300465;-12.566;0.0
25.0;0.04000018445301302;1.18292683;5.312940023728764;5.0;0.0;0.9407831899999999;0.0;-0.19792149495707603;-0.07596983577651278;-0.39775871306631755;-11.765;0.0
26.0;0.04000035613628623;1.221544715;4.6999203261997815;5.0;0.0;1.0604703899999999;0.0;-0.1895571165296729;-0.07343012944956664;-0.3809482180040226;-11.338;0.0
27.0;0.040000335441578695;1.2520325199999998;4.234833106291351;5.0;0.0;1.197170485;0.0;-0.18161189953960957;-0.07244326188355041;-0.3649809833178269;-11.065;0.0
28.0;0.040000193196468775;1.3658536600000002;3.867396718708308;5.0;0.0;1.31864852;0.0;-0.17444928365615606;-0.07386314317434477;-0.3505864832848295;-10.953;0.0
29.0;0.04000028013444675;1.43902439;3.620022025429919;5.0;0.0;1.45325931;0.0;-0.16717402757091077;-0.07816581819749006;-0.33596590663029535;-10.931;0.0
30.0;0.040000256919934696;1.55284553;3.43243972441087;5.0;0.0;1.6218958950000002;0.0;-0.16066768707425053;-0.08562322107754614;-0.3228902655384666;-11.038;0.0
31.0;0.040000255241957314;1.56707317;3.6639527624281683;5.0;0.0;1.7836676200000001;0.0;-0.1575314865938355;-0.09557460856467863;-0.316587479368793;-11.445;0.0
32.0;0.040000278894390534;1.579268295;4.193029454344975;5.0;0.0;1.95648281;0.036785715;-0.1580691100710024;-0.10483244539093871;-0.3176647416768976;-12.185;1.3519351791483555e-5
33.0;0.040000295130359714;1.587398375;4.657960568144715;5.0;0.0;2.11526982;0.12;-0.1577999758692329;-0.10771223523585098;-0.3171165748190608;-12.898;4.432852831614745e-5
34.0;0.04000030869862381;1.98577236;4.956958111151575;5.0;0.0;2.262117955;0.20178571499999998;-0.1602872618672514;-0.10723915628063779;-0.3221077463853197;-13.817;7.53516005263047e-5
35.0;0.040000308068458786;2.13211382;4.993079242046951;5.0;0.0;2.353748805;0.314464285;-0.1580004927630954;-0.10190456598070627;-0.3175011164476319;-14.216;0.0001197959072314147
36.0;0.040000300741087194;2.166666665;4.878469198792143;5.0;0.0;2.435530085;0.40767856999999996;-0.15482950045251173;-0.09739716394158303;-0.3111178770304974;-14.325;0.00016033350864227226
37.0;0.04000027281717751;2.4898374;4.415332428338459;5.0;0.0;2.5376074500000003;0.44892857;-0.15342927496241648;-0.09597983989044216;-0.30829675411991053;-14.334;0.00018441073203252862
38.0;0.040000250732192155;2.5792682950000003;4.076513175662792;5.0;0.0;2.680873925;0.41589285500000006;-0.15340981307969803;-0.09688088346090752;-0.30825757302551016;-14.194;0.00017963062062404208
39.0;0.040000229949888944;2.82723577;3.769772878343553;5.0;0.0;2.814887775;0.30571428500000003;-0.15718507913857688;-0.10157119952229604;-0.3158544469037703;-14.143;0.00013846427300468858
40.0;0.04000019590746433;3.284552845;3.3416044291848666;5.0;0.0;2.96770535;0.1625;-0.16417238403139583;-0.11027732570022838;-0.3299129285341015;-14.152;7.615194658950402e-5
41.0;0.04000016875379479;3.79878049;3.0224101035105155;5.0;0.0;3.1509670499999998;0.052500000000000005;-0.1758237866136298;-0.12449155042101827;-0.3533423180058463;-14.371;2.4909793010912828e-5
42.0;0.04000021538063256;4.05487805;3.54654907050518;5.0;0.0;3.347063035;0.00625;-0.19735123605438545;-0.14777739600526787;-0.39661153989505976;-15.213;2.9289210226732314e-6
43.0;0.040000208881207075;4.42682927;3.2549768378745654;5.0;0.0;3.47868911;0.0;-0.2114046281048414;-0.16523546055714028;-0.42485514640745653;-15.359;0.0
44.0;0.04000015750116631;4.55081301;2.5036811749531744;5.0;0.0;3.5351002850000004;0.0;-0.2150193710167591;-0.1704555061662148;-0.4321196064938818;-14.772;0.0
45.0;0.03999992811575983;4.56097561;1.800534803561325;5.0;0.0;3.58285578;0.0;-0.21605263157527532;-0.16711788182513188;-0.4341956573672104;-14.127;0.0
46.0;0.03999989054623332;4.57317073;1.188643740887897;5.0;0.0;3.59300382;0.0;-0.21579566123892385;-0.15634310602288157;-0.4336795003054992;-13.549;0.0
47.0;0.03999990758625012;4.585365855;0.5527740889069631;5.0;0.0;3.59300382;0.0;-0.2125822324975782;-0.13933867265718886;-0.42722284270021404;-12.952;0.0
48.0;0.010000185979660813;4.579268295;0.0;4.906987913301492;0.0;3.60434575;0.0;-0.20767364827380533;-0.12008046912388877;-0.41584786643393074;-12.347;0.0
49.0;0.04000013109566335;1.2845528449999999;3.89266239950044;5.0;0.0;0.49218004000000004;0.0;-0.16879167204499687;-0.06538619100171968;-0.33921742270864347;-10.096;0.0
50.0;0.04000032739542742;1.400406505;3.4378208487836197;5.0;0.0;0.612464185;0.0;-0.1624413340460477;-0.06479618490803911;-0.32645405389304405;-9.897;0.0
51.0;0.04000023408623035;1.597560975;3.0418432205243744;5.0;0.0;0.747074975;0.0;-0.15685020289390583;-0.06641130934715565;-0.3152176802124605;-9.848;0.0
52.0;0.040000137312211345;1.522357725;3.046397640503713;5.0;0.0;0.8682545349999999;0.0;-0.15155951194499817;-0.07086472240245756;-0.3045856731077235;-9.91;0.0
53.0;0.04000015050022127;1.6361788599999998;3.18977574931167;5.0;0.0;0.93899236;0.024107145000000003;-0.14934212336506947;-0.0795844719308645;-0.3001275264358917;-10.26;8.83394367212483e-6
54.0;0.04000023609899045;1.57113821;3.8130629508713274;5.0;0.0;0.956303725;0.215357145;-0.1515071612649831;-0.09189292955091002;-0.3044619575032561;-11.008;7.897856320361726e-5
55.0;0.040000263900786884;1.7987804900000002;4.1333399101946275;5.0;0.0;0.94585721;0.684107145;-0.15552428086564923;-0.1030661155922127;-0.3124943792313589;-11.991;0.00025142056247438573
56.0;0.04000026005536329;1.87804878;3.980348303797639;5.0;0.0;1.0455467999999999;1.291964285;-0.15442072431245965;-0.10526448903094585;-0.3102229764174323;-12.626;0.0004772572949256141
57.0;0.040000178062052735;1.729674795;2.8332828333894136;5.0;0.0;1.135983765;1.941785715;-0.14056839040060765;-0.09383434554377997;-0.28232438676084554;-12.124;0.0007251091163929268
58.0;0.040000016435784616;1.82113821;1.1737781199431;5.0;0.0;1.2123925500000001;2.5351785700000002;-0.1253186982291106;-0.08055138379175866;-0.25161736683210245;-11.285;0.0009657822247979308
59.0;0.039999990568962404;1.86178862;0.01108532078244879;5.0;0.0;1.334467525;2.9498214299999996;-0.11590932396785869;-0.07259845117662535;-0.2326551188354194;-10.736;0.0011601179324683781
60.0;0.010000065766040137;2.1626016249999997;0.0;4.467688444517855;0.0;1.489672875;3.05267857;-0.11566443662446164;-0.07168849752086497;-0.2312885850559296;-10.754;0.0012539783105221228
61.0;0.010000070189932245;2.5650406500000003;0.0;4.491771517901006;0.0;1.5807067799999999;2.8683928549999997;-0.1202260829125444;-0.0752678653024345;-0.24041785941526184;-11.07;0.001238903680461685
