Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
118.0;40.058650706599835;4.388714735;1.832853781547178;5.0;0.0;1.5591836749999999;0.0;-0.18720655921840001;-0.12113257949430993;-0.3744130468332756;-12.098;0.0
119.0;40.0199996978438;4.315569490000001;0.6249202995039367;5.0;0.0;1.9632653050000002;0.0;-0.17762520247688435;-0.101879869075372;-0.3552500542081388;-11.269;0.0
120.0;10.038771515701935;4.404388715;0.0;4.84637911769524;0.0;1.95102041;0.0;-0.16863099791960187;-0.06389725602623855;-0.33725999621909425;-10.632;0.0
121.0;40.065134840908044;3.18181818;2.0354587842358085;5.0;0.0;0.820408165;0.0;-0.1651737763836654;-0.06316491355553236;-0.3303464417708734;-10.479;0.0
122.0;40.0601943900029;3.207941485;1.881077035694626;5.0;0.0;0.6897959200000001;0.0;-0.15847096171175448;-0.06240155450467039;-0.3169419233155794;-10.241;0.0
123.0;40.07024479177141;3.01462905;2.195146268863455;5.0;0.0;0.56734694;0.0;-0.15392810241283356;-0.06433816441197192;-0.3078559937591715;-10.251;0.0
124.0;40.07151082554897;3.1400209;2.2346646400790564;5.0;0.0;0.48979592000000005;0.0;-0.14920440382199407;-0.06886848408274822;-0.2984085965062073;-10.348;0.0
125.0;40.08976990692491;2.978056425;2.8052804745215765;5.0;0.0;0.559183675;0.0;-0.1484709652783474;-0.07810790417930887;-0.29694171943204856;-10.819;0.0
126.0;40.138837938524254;2.87878788;4.338698951011549;5.0;0.0;0.502040815;0.0;-0.15769410507086265;-0.09444553512818135;-0.3153879990170626;-12.152;0.0
127.0;40.20801278052961;2.88401254;6.500443628681145;5.0;0.0;0.52653061;0.0;-0.1745650094692484;-0.11429193937874571;-0.34912980781328307;-14.273;0.0
128.0;40.252840275561816;2.288401255;7.901295272946565;5.0;0.0;0.6367346949999999;0.0;-0.1751349044019972;-0.11802670272976772;-0.35026959767835564;-15.183;0.0
129.0;40.25699609161247;2.10031348;8.031117186060424;5.0;0.0;0.66530612;0.11996904;-0.16738510726052835;-0.11056144238846266;-0.3347592818172362;-15.304;4.479930196051921e-5
130.0;40.2244938722494;1.6196447250000001;7.015443592641973;5.0;0.0;0.8122448999999999;0.756578945;-0.15344658222721524;-0.09764251550302884;-0.3068230598557749;-14.646;0.0002882205243385957
131.0;40.16526294908755;1.650992685;5.164495241332345;5.0;0.0;0.930612245;1.7356811150000002;-0.14225786738248716;-0.08817678671929254;-0.28434661817779067;-13.967;0.000682615824157942
132.0;40.14544732530689;1.17554859;4.545228711224582;5.0;0.0;0.946938775;2.377128485;-0.1366472203493123;-0.08415107410996052;-0.2730462668562228;-13.551;0.0009764760662352715
133.0;40.13571661560802;0.89341693;4.241129507440031;5.0;0.0;0.95510204;2.887964395;-0.13722650813850842;-0.08525923142884756;-0.274127140242042;-13.481;0.0012473569343094057
134.0;40.13110616986152;0.8725182850000001;4.09709209220572;5.0;0.0;0.881632655;3.1869195049999997;-0.14153056355164442;-0.0899571989300337;-0.28267476265258945;-13.524;0.0014434212401435117
135.0;40.13415287708016;0.91431557;4.192259397087382;5.0;0.0;0.8489795899999999;3.2928599050000003;-0.14964752772426962;-0.09889177709263113;-0.29887516621563914;-13.701;0.0015431242560755647
136.0;40.16713151496349;0.6687565299999999;5.2227237517511425;5.0;0.0;0.6897959200000001;3.130321205;-0.1625663294836721;-0.11330497813577861;-0.3247261668996904;-14.111;0.0014852505385565947
137.0;40.227642799155035;0.172413795;7.113747517380929;5.0;0.0;0.57142857;2.611745355;-0.18077062408214692;-0.1333564904472677;-0.3612081676236174;-14.794;0.001223935340180586
138.0;40.26068051560888;0.041797285;8.146319403539202;5.0;0.0;0.469387755;1.756965945;-0.19060060246906851;-0.14688165413889695;-0.38098810538080774;-14.696;0.0007957659298400814
139.0;40.312421860092655;0.047021945;9.763306874136392;5.0;0.0;0.436734695;0.77738003;-0.20901483857763792;-0.16348683958592847;-0.41794180434749495;-15.234;0.00033576257819970586
