Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand
36.0;41.001896918227544;0.215853659;3.9341040775365554;5.0;0.0;0.153384615;0.416025;-0.09589321958355414;-0.06363220446426504;-0.2015468861228653;-9.17
37.0;41.6066869011098;0.144715447;3.7792605139740187;5.0;0.0;0.141769231;0.45585;-0.0940877223653516;-0.06303735102626518;-0.19778352420235026;-8.918
38.0;42.184826042358885;0.135365854;3.650622516861163;5.0;0.0;0.133769231;0.49435;-0.0948668239763656;-0.0650550044014115;-0.19946085570343522;-8.752
39.0;41.40254467437286;0.156910569;3.8274969696779917;5.0;0.0;0.136884615;0.486725;-0.1018098684527965;-0.07255648936574366;-0.21395852367924098;-8.991
40.0;39.74667138793039;0.126422764;4.412620436200472;5.0;0.0;0.166846154;0.438675;-0.11543858552220214;-0.08669054818033253;-0.2424461544179366;-9.65
41.0;54.61401977230005;0.161788618;5.0;5.0;0.0;0.201538462;0.38835;-0.13078501027485723;-0.1074263180455309;-0.2817746382623367;-10.733
42.0;74.5031577152215;0.16504065;5.0;5.0;0.0;0.221;0.32705;-0.1397635150667388;-0.12570032312304522;-0.31240184429630036;-11.447
43.0;98.18029956616768;0.182113821;5.0;5.0;0.0;0.198423077;0.253325;-0.15106225574389479;-0.14221534746414755;-0.3438826072640313;-12.214
44.0;119.72054269636894;0.194715447;5.0;5.0;0.0;0.175;0.14905;-0.16687995755588042;-0.15166259779150362;-0.3711946594422115;-12.839
45.0;126.3713417638593;0.153252033;5.0;5.0;0.0;0.153576923;0.057975;-0.17471233257502444;-0.14825503053182149;-0.3858430579063608;-12.905
46.0;110.73978705051525;0.126829268;5.0;5.0;0.0;0.1305;0.004675;-0.171002657128396;-0.13236652877470712;-0.3841739165224769;-12.256
47.0;94.51446242349407;0.123170732;5.0;5.0;0.0;0.108653846;0.0;-0.16558788275379713;-0.11456837654484163;-0.37857489284096807;-11.651
48.0;76.61970559869586;0.12601626;5.0;5.0;0.0;0.086423077;0.0;-0.1632899277476035;-0.07258230469028085;-0.3666613183846445;-11.003
49.0;66.17975355179232;0.329674797;5.0;5.0;0.0;0.177461538;0.0;-0.16551245168585604;-0.07239707493023517;-0.3644405669395033;-10.884
50.0;59.75565706295333;0.358536585;5.0;5.0;0.0;0.171692308;0.0;-0.16211515301715199;-0.07191647281724693;-0.3527945829216387;-10.66
51.0;58.5859724926883;0.287804878;5.0;5.0;0.0;0.164884615;0.0;-0.15624063016927192;-0.0733692803308579;-0.33929430361602436;-10.552
52.0;55.05845677145796;0.352439024;5.0;5.0;0.0;0.159307692;0.0;-0.1504894993428979;-0.07740322386707185;-0.3247461610826402;-10.479
53.0;57.333865482300915;0.345934959;5.0;5.0;0.0;0.155615385;0.0;-0.14365174687318402;-0.08465805772546671;-0.3112561217738324;-10.578
54.0;67.89226127058218;0.247154472;5.0;5.0;0.0;0.149692308;0.000325;-0.13599580831189523;-0.09355035366276192;-0.30040259941040454;-10.917
55.0;86.02812204291403;0.274796748;5.0;5.0;0.0;0.136;0.014675;-0.12966330890365585;-0.10195062946130298;-0.2965301115558835;-11.656
56.0;88.69485271048454;0.191056911;5.0;5.0;0.0;0.126384615;0.0575;-0.12209766011276793;-0.09946403303166883;-0.28069939687965806;-11.734
57.0;72.63899318966965;0.124796748;5.0;5.0;0.0;0.114923077;0.131225;-0.11542627119087756;-0.08851496700905523;-0.2571921894261077;-11.15
58.0;48.00679548175502;0.090650407;5.0;5.0;0.0;0.0925;0.2389;-0.10875799636382827;-0.07580347228241716;-0.23168297525505366;-10.22
59.0;39.60380200751694;0.058130081;4.48917269507455;5.0;0.0;0.075346154;0.343925;-0.10101789593681254;-0.06739445984356453;-0.2122238847285932;-9.553
60.0;40.30189270293878;0.026829268;4.164473305244821;5.0;0.0;0.061884615;0.428975;-0.09632621256935786;-0.06388092233168545;-0.20237386659362458;-9.206
61.0;40.425886286755215;0.019105691;4.118498598580315;5.0;0.0;0.047;0.48605;-0.0969328877113568;-0.06487596891981237;-0.2036161764706246;-9.178
62.0;39.77829717216898;0.036178862;4.3961883835140085;5.0;0.0;0.035923077;0.523925;-0.10371136189307786;-0.07099817854787839;-0.21776149433748151;-9.546
63.0;39.568067966492166;0.025203252;4.75832502092494;5.0;0.0;0.029653846;0.534925;-0.11224623121613843;-0.07989882168577624;-0.23567597784989922;-9.898
64.0;50.91177961035138;0.014634146;5.0;5.0;0.0;0.029576923;0.51685;-0.1210721017753683;-0.09314441775802682;-0.25904038446841016;-10.43
65.0;79.9095315958603;0.013821138;5.0;5.0;0.0;0.0315;0.4612;-0.13008789323400682;-0.11351650337967897;-0.2937136532854483;-11.493
66.0;97.45182506077339;0.025609756;5.0;5.0;0.0;0.029192308;0.38295;-0.14072687760004723;-0.13060566261900386;-0.3205182575758698;-12.037
67.0;118.35858053044797;0.028455285;5.0;5.0;0.0;0.021846154;0.287375;-0.15643526085652285;-0.14574158846595073;-0.3483982997986305;-12.649
68.0;136.06451375494242;0.056097561;5.0;5.0;0.0;0.021115385;0.181525;-0.170966779809323;-0.15405701163473542;-0.37349374281479614;-13.154
69.0;145.81562142246247;0.084552846;5.0;5.0;0.0;0.023884615;0.09;-0.18152841619475465;-0.1524816288891452;-0.3923373243013578;-13.409
70.0;138.33482143124382;0.098780488;5.0;5.0;0.0;0.031;0.02525;-0.18287161403062213;-0.13954364196080746;-0.39858090486586517;-13.107
71.0;116.05339047554125;0.185772358;5.0;5.0;0.0;0.043653846;0.0013;-0.17644587292440742;-0.12073874218016059;-0.39412310954224583;-12.415
72.0;87.38320572371873;0.297560976;5.0;5.0;0.0;0.069884615;0.0;-0.16597559893590277;-0.07578639294849537;-0.38058607968268326;-11.552
73.0;77.75264255041436;0.110162602;5.0;5.0;0.0;0.041230769;0.0;-0.16155558731382513;-0.07267803282955365;-0.36355566722375304;-10.991
74.0;72.40868556287299;0.086585366;5.0;5.0;0.0;0.035692308;0.0;-0.15787569848069283;-0.07218338604410218;-0.35168375087482684;-10.769
75.0;69.58245163123775;0.093089431;5.0;5.0;0.0;0.033;0.0;-0.15313953675146083;-0.07381727019208177;-0.3393313341508799;-10.676
76.0;69.70125713554904;0.121138211;5.0;5.0;0.0;0.035192308;0.0;-0.14765683936952195;-0.0786194257445025;-0.327257343824011;-10.724
77.0;73.71789429377861;0.16097561;5.0;5.0;0.0;0.038730769;0.0;-0.14163189400286805;-0.0867929250950598;-0.3162844091332706;-10.936
78.0;85.73654262823304;0.132520325;5.0;5.0;0.0;0.040807692;0.0;-0.1344655396213391;-0.09665059872388752;-0.30733932343936987;-11.382
79.0;98.29422456993066;0.117073171;5.0;5.0;0.0;0.037269231;0.0005;-0.130657865110517;-0.10299223625931044;-0.29749810272483707;-11.848
80.0;100.22204118685289;0.111788618;5.0;5.0;0.0;0.035769231;0.01765;-0.12433600186197089;-0.10077145228901152;-0.28251050800576405;-11.955
81.0;89.1745085145541;0.091869919;5.0;5.0;0.0;0.037153846;0.07885;-0.11457183222705208;-0.09150488474632348;-0.2633986341790698;-11.619
82.0;71.66053986089426;0.087398374;5.0;5.0;0.0;0.037730769;0.174975;-0.11005961793773678;-0.08114933390691094;-0.24476181345012768;-11.066
83.0;61.08623779556301;0.067886179;5.0;5.0;0.0;0.039653846;0.27535;-0.1070998173208908;-0.0750417086199481;-0.23351766678644253;-10.741
84.0;52.351735119387605;0.04796748;5.0;5.0;0.0;0.041076923;0.3476;-0.1056348842942901;-0.0720773412680516;-0.22669283157229186;-10.437
85.0;50.35545849445432;0.01504065;5.0;5.0;0.0;0.038384615;0.38525;-0.1063538716470162;-0.07290469667209881;-0.22739844851028765;-10.35
86.0;45.319418527343544;0.013821138;5.0;5.0;0.0;0.035846154;0.42245;-0.10876821429688412;-0.07540055761480957;-0.23048045260183006;-10.151
87.0;55.49924766794532;0.015853659;5.0;5.0;0.0;0.036846154;0.452275;-0.1151425339137883;-0.0849468192282188;-0.24840276895589802;-10.596
88.0;60.24721644702074;0.01097561;5.0;5.0;0.0;0.046153846;0.465425;-0.1218568696345946;-0.09584166894899138;-0.2651505502563175;-10.778
89.0;74.86861752046342;0.009349593;5.0;5.0;0.0;0.060230769;0.4136;-0.12960980352692483;-0.11172011687894119;-0.28983994698438514;-11.279
90.0;94.55352301674922;0.012601626;5.0;5.0;0.0;0.068;0.3458;-0.13938083752302127;-0.12956464213102625;-0.318459636113672;-11.921
91.0;117.07845653828188;0.012195122;5.0;5.0;0.0;0.057269231;0.26305;-0.15582342848876454;-0.14527875849190638;-0.347533171272905;-12.599
92.0;135.91767018006243;0.01300813;5.0;5.0;0.0;0.052115385;0.153575;-0.17041502803602657;-0.1535855563679772;-0.37236172328512546;-13.111
93.0;143.09338092570493;0.01300813;5.0;5.0;0.0;0.050730769;0.057225;-0.17930238445263044;-0.15084167152791772;-0.38871914656945034;-13.244
94.0;131.76969720263526;0.036585366;5.0;5.0;0.0;0.050884615;0.00345;-0.17891409501299071;-0.13699987332746957;-0.3928072499862048;-12.823
95.0;113.35670083598733;0.127235772;5.0;5.0;0.0;0.052307692;0.0;-0.17441378915035488;-0.11951457168676793;-0.3907295176670598;-12.272
96.0;93.1522493365484;0.163414634;5.0;5.0;0.0;0.048615385;0.0;-0.16611961824910368;-0.0759817905003761;-0.38034502499374895;-11.616
97.0;59.724271272612306;0.233333333;5.0;5.0;0.0;0.0895;0.0;-0.16195434774765585;-0.06976680352647832;-0.35242741441835546;-10.454
98.0;54.061039684286996;0.19796748;5.0;5.0;0.0;0.0805;0.0;-0.15749780938665373;-0.06894667714602354;-0.3392643543455219;-10.19
99.0;46.78700384982179;0.395934959;5.0;5.0;0.0;0.073153846;0.0;-0.1542489282847885;-0.07048803726536781;-0.32803424809450493;-10.076
100.0;50.62402575533114;0.106504065;5.0;5.0;0.0;0.0645;0.0;-0.14499883222719104;-0.07381692263664122;-0.3104471048973871;-9.971
101.0;53.673957632401965;0.22804878;5.0;5.0;0.0;0.059153846;0.0;-0.14029351420836964;-0.08197871117340202;-0.3019991838769026;-10.224
102.0;81.31307237185436;0.192682927;5.0;5.0;0.0;0.055230769;0.0;-0.13514889074156194;-0.09606911513886139;-0.3062363452056954;-11.288
103.0;123.65712130294214;0.144715447;5.0;5.0;0.0;0.050269231;0.0;-0.141024163271036;-0.10972479969313062;-0.31238397901081133;-12.788
104.0;128.86339449019488;0.267073171;5.0;5.0;0.0;0.046807692;0.000225;-0.1363734636498752;-0.10892273137051633;-0.30035863763686466;-13.112
105.0;96.59186057238055;0.231300813;5.0;5.0;0.0;0.041923077;0.0435;-0.1182974885149943;-0.09414421252772774;-0.2698286100914331;-11.996
106.0;59.11006218073586;0.233333333;5.0;5.0;0.0;0.033038462;0.15985;-0.11024848345418316;-0.0788972711236177;-0.23958093867041863;-10.689
107.0;39.709928953542864;0.298780488;4.80194362111075;5.0;0.0;0.027115385;0.277675;-0.10543698190950937;-0.07039992658245058;-0.2215724229319374;-9.971
108.0;39.53617568347353;0.241056911;4.7475711064180555;5.0;0.0;0.022730769;0.365375;-0.10434560697853086;-0.06923032620957907;-0.21920351089654835;-9.965
109.0;44.1045672717202;0.193902439;5.0;5.0;0.0;0.019961538;0.412775;-0.1072658831084404;-0.0724682023733451;-0.2268352173399368;-10.258
110.0;54.40221463467725;0.13902439;5.0;5.0;0.0;0.017269231;0.4512;-0.1114376047724163;-0.07887628617485902;-0.23994379757846385;-10.67
111.0;69.50305508457431;0.103252033;5.0;5.0;0.0;0.016538462;0.400925;-0.11662469098840665;-0.08897923283469236;-0.25816147666107236;-11.172
112.0;88.22867136951781;0.095934959;5.0;5.0;0.0;0.017307692;0.285125;-0.12221390552498872;-0.10303984492508088;-0.28056837733402307;-11.736
113.0;124.84549796817616;0.081707317;5.0;5.0;0.0;0.018538462;0.239;-0.14277864173580315;-0.12523408187252794;-0.3157229773921211;-12.954
114.0;140.6833372996982;0.100813008;5.0;5.0;0.0;0.0175;0.199375;-0.15715194577734565;-0.14274105995620384;-0.34151922617050917;-13.436
115.0;159.02856194305602;0.049593496;5.0;5.0;0.0;0.012884615;0.153575;-0.17217440348817717;-0.15713843046792478;-0.3665834677330754;-13.918
116.0;158.01374963807683;0.019918699;5.0;5.0;0.0;0.010653846;0.053675;-0.17846263117097233;-0.1590590219521536;-0.3804682469184565;-13.728
117.0;139.2369078391746;0.01300813;5.0;5.0;0.0;0.009653846;0.000425;-0.17628432340168043;-0.14863112628202713;-0.38384502456824476;-13.02
118.0;115.66459418330797;0.017073171;5.0;5.0;0.0;0.009384615;0.0;-0.17030610422748466;-0.13149670459616722;-0.3805678405427679;-12.206
119.0;95.53415272781592;0.009349593;5.0;5.0;0.0;0.01;0.0;-0.16325704730723692;-0.11289664539218874;-0.3728377081896914;-11.487
120.0;77.77497293844567;0.026829268;5.0;5.0;0.0;0.010653846;0.0;-0.16092516410160337;-0.07173514328626714;-0.3621524071963312;-10.881
121.0;40.86876178301256;0.889430894;3.971212886056621;5.0;0.0;0.551;0.0;-0.15829758736950006;-0.06524971810001773;-0.3330237214383918;-9.681
122.0;41.66904447371661;0.886178862;3.7627752295334504;5.0;0.0;0.532;0.0;-0.15069543324293647;-0.06400347190872482;-0.31718438462591536;-9.395
123.0;42.05715510650365;0.849593496;3.6755569959894934;5.0;0.0;0.517653846;0.0;-0.14377621910968125;-0.0648396264073381;-0.3026981614818161;-9.241
124.0;42.339130789044845;0.850406504;3.6168567650206045;5.0;0.0;0.510153846;0.0;-0.13692346200015282;-0.06820763980598522;-0.28832776737457005;-9.168
125.0;42.15404263705253;0.794308943;3.6555966315155026;5.0;0.0;0.502615385;0.0;-0.13043106783407726;-0.07404204454615951;-0.27462105988182767;-9.174
126.0;41.48657453236811;0.722764228;3.806255645246473;5.0;0.0;0.497923077;0.0;-0.12538946107228596;-0.0809876416665877;-0.26388929382668214;-9.32
127.0;40.47838156959377;0.83495935;4.0997462969037475;5.0;0.0;0.502192308;0.0;-0.12475000168758174;-0.08801462641994508;-0.262389146720544;-9.829
128.0;39.877303706180236;0.86097561;4.3452410733956786;5.0;0.0;0.503807692;0.0;-0.1218928045755201;-0.0884869970846358;-0.2563022396155539;-10.178
129.0;40.690624342167105;0.836178862;4.027622217386039;5.0;0.0;0.494576923;0.0049;-0.1110317225346579;-0.07904894975302813;-0.23355992184740162;-9.784
130.0;43.993895965680395;0.798373984;3.293349469503006;5.0;0.0;0.463846154;0.0603;-0.09541771488803391;-0.06567020303707145;-0.20117257706210068;-8.811
131.0;45.41245928679229;0.602439024;2.465268394241928;5.0;0.0;0.434730769;0.17015;-0.08361516704585177;-0.05626669070135612;-0.17671375555668495;-7.977
132.0;45.11912144107217;0.460162602;2.1072566629448954;5.0;0.0;0.404307692;0.2598;-0.07949532746587779;-0.053186774424696555;-0.16805526923627653;-7.668
133.0;44.569045148796164;0.376422764;1.791556354880246;5.0;0.0;0.364346154;0.340225;-0.07781538303211787;-0.05253150461351209;-0.1644974829834362;-7.44
134.0;45.30616721328945;0.253658537;2.2780232142900947;5.0;0.0;0.329846154;0.373725;-0.08181755481864042;-0.05647135035296654;-0.17283886774977536;-7.602
135.0;43.79545728523947;0.289837398;3.3346047611046896;5.0;0.0;0.286653846;0.3766;-0.09589670413895024;-0.06854675899331765;-0.20194380095156328;-8.491
136.0;39.53362796823065;0.269512195;4.530057532526401;5.0;0.0;0.216115385;0.348325;-0.11828798024133874;-0.08887096944209923;-0.24847013301512183;-9.884
137.0;76.98548059020187;0.213821138;5.0;5.0;0.0;0.156076923;0.28615;-0.1316403895791773;-0.11412569503479467;-0.29564700143744843;-11.524
138.0;106.09606222582453;0.184146341;5.0;5.0;0.0;0.113769231;0.1931;-0.14500838089188564;-0.1340774954737749;-0.32731044328909537;-12.398
139.0;113.19328000062734;0.21097561;5.0;5.0;0.0;0.098307692;0.077075;-0.1548107628860866;-0.14471236964510395;-0.3468326703554688;-12.513
140.0;104.40735474674574;0.178861789;5.0;5.0;0.0;0.089846154;0.00365;-0.15686816471462647;-0.14376025698602046;-0.35483926539670035;-12.066
141.0;88.60485581659361;0.177235772;5.0;5.0;0.0;0.095423077;0.0;-0.1555612128072456;-0.13449355191861456;-0.35757536314080945;-11.479
142.0;68.17009672656627;0.345934959;5.0;5.0;0.0;0.134307692;0.0;-0.16178916807153124;-0.12031602225116445;-0.35755616754857095;-10.9
143.0;52.37876496442264;0.328861789;5.0;5.0;0.0;0.184769231;0.0;-0.16296573017441157;-0.10351089905516708;-0.34999659468800814;-10.302
144.0;41.60944927326961;0.298373984;5.0;5.0;0.0;0.238807692;0.0;-0.1622303787964331;-0.06641811165708283;-0.34191840494533626;-9.889
145.0;66.86753762651968;0.447560976;5.0;5.0;0.0;0.235038462;0.0;-0.16911449753343794;-0.07341687630764401;-0.372844384823103;-11.074
146.0;53.5093372672353;0.38699187;5.0;5.0;0.0;0.24;0.0;-0.1653955943888762;-0.07022426905447188;-0.3559272562491663;-10.489
147.0;47.57335725985934;0.395934959;5.0;5.0;0.0;0.225615385;0.0;-0.16122027997744406;-0.06953037636384689;-0.34333086870734564;-10.242
148.0;43.3636454335002;0.474390244;5.0;5.0;0.0;0.224884615;0.0;-0.15678246768503942;-0.07108755531114108;-0.3314420474222449;-10.144
149.0;42.35463442922997;0.447154472;5.0;5.0;0.0;0.223538462;0.0;-0.15010801988200845;-0.07499039025253126;-0.3167773569098113;-10.086
150.0;43.24110655003526;0.460162602;5.0;5.0;0.0;0.222923077;0.0;-0.14346091744628012;-0.08184893027591358;-0.30321564212701557;-10.153
151.0;46.19677643180705;0.497560976;5.0;5.0;0.0;0.224961538;0.0;-0.1369940972451887;-0.0895809681830829;-0.29103995664618093;-10.338
152.0;58.34554539664293;0.472764228;5.0;5.0;0.0;0.225730769;0.0;-0.13089094871243523;-0.09622784059043327;-0.28412446967705407;-10.846
153.0;76.33574428475893;0.534552846;5.0;5.0;0.0;0.225884615;0.0;-0.125710276144864;-0.09932004656633493;-0.2821329979259355;-11.638
154.0;95.61443445428266;0.628455285;5.0;5.0;0.0;0.227115385;0.0004;-0.12306070856656816;-0.0980097736492786;-0.28100604821657216;-12.478
155.0;104.79042748961051;0.666260163;5.0;5.0;0.0;0.233461538;0.01675;-0.12183158360675349;-0.09310360824410759;-0.2754580779298499;-12.894
156.0;112.86660534403087;0.522764228;5.0;5.0;0.0;0.242769231;0.053125;-0.12041211947679754;-0.08936892252595709;-0.2698602126428832;-13.105
157.0;123.45305948470623;0.491056911;5.0;5.0;0.0;0.254961538;0.0784;-0.12275634917837597;-0.09010107316670604;-0.2719382746993592;-13.491
158.0;125.74683922418451;0.466666667;5.0;5.0;0.0;0.271576923;0.093375;-0.12469923918165254;-0.09227790663212825;-0.27553777942977925;-13.573
159.0;126.3077442706365;0.481707317;5.0;5.0;0.0;0.285384615;0.089825;-0.12848873517731826;-0.09725426018490033;-0.28373688887524645;-13.601
160.0;129.16955619330378;0.493089431;5.0;5.0;0.0;0.289461538;0.070225;-0.1347941938382384;-0.10589876596658236;-0.2967385828912463;-13.67
161.0;141.21327267537228;0.53495935;5.0;5.0;0.0;0.294692308;0.049675;-0.1463742557561741;-0.12046643329470923;-0.3179784334793342;-14.075
162.0;161.40102556044724;0.534146341;5.0;5.0;0.0;0.302653846;0.02105;-0.16203560244894913;-0.13957208136918994;-0.34412817608850127;-14.694
163.0;157.17302242708436;0.532113821;5.0;5.0;0.0;0.310461538;0.0016;-0.16959132168351007;-0.1528275518868759;-0.36191909010277035;-14.494
164.0;146.29493939828228;0.51504065;5.0;5.0;0.0;0.318038462;0.0;-0.17418607396501506;-0.16010861581351754;-0.3763026515878142;-14.077
165.0;133.3594655920036;0.521138211;5.0;5.0;0.0;0.319461538;0.0;-0.17698249697517696;-0.1597992886541943;-0.38788522801291553;-13.613
166.0;117.8496809617242;0.518699187;5.0;5.0;0.0;0.303307692;0.0;-0.17658133810837096;-0.1505323578392861;-0.39365362904989637;-13.042
167.0;97.88364590876101;0.534552846;5.0;5.0;0.0;0.285230769;0.0;-0.17197946544543646;-0.13400503915161832;-0.39177103382572814;-12.326
168.0;78.11882541889389;0.523170732;5.0;5.0;0.0;0.267538462;0.0;-0.16994266518316573;-0.11476871420162428;-0.3826939492312356;-11.574
169.0;39.485861778809735;0.841463415;4.730636545443875;5.0;0.0;0.600538462;0.0;-0.17374676861630595;-0.07090507624100036;-0.36528933928717805;-10.549
170.0;40.138604586658545;0.893495935;4.2283707401197;5.0;0.0;0.603307692;0.0;-0.16446820984273744;-0.06775860667330252;-0.345869394812481;-10.052
171.0;40.78351473660312;0.890650407;3.998002524672343;5.0;0.0;0.614615385;0.0;-0.1570708651236796;-0.06666423627295417;-0.3304260054678108;-9.784
172.0;40.990753838440725;0.832926829;3.936127562737101;5.0;0.0;0.601884615;0.0;-0.15030249935187628;-0.06772308160677368;-0.31622554515119927;-9.65
173.0;40.79403777415246;0.815447154;3.9948403770955805;5.0;0.0;0.589076923;0.0;-0.14524788009157905;-0.07226131070689779;-0.30555685921336656;-9.71
174.0;39.967606576712456;0.74796748;4.30422708667414;5.0;0.0;0.562038462;0.0;-0.14268401089123428;-0.08086089493756524;-0.30003270215783195;-10.015
175.0;47.67326573723695;0.640243902;5.0;5.0;0.0;0.502384615;0.0;-0.14255214831573434;-0.0935302668426101;-0.3036301159985344;-10.802
176.0;75.42727890897977;0.523170732;5.0;5.0;0.0;0.4355;0.0;-0.1351206694109026;-0.10348255268182069;-0.3027260998189106;-11.766
177.0;106.51799208112051;0.452845528;5.0;5.0;0.0;0.371230769;0.0;-0.1332646393969014;-0.10767199948925356;-0.3007559278202885;-12.813
178.0;114.37722243110218;0.426422764;5.0;5.0;0.0;0.326807692;0.0001;-0.12875032315380608;-0.10155783409614037;-0.28810126173345335;-13.055
179.0;96.36780382162817;0.46504065;5.0;5.0;0.0;0.288461538;0.023775;-0.11767240146775367;-0.09030993627441984;-0.2684744450931681;-12.454
180.0;81.93385390919957;0.510162602;5.0;5.0;0.0;0.266538462;0.11655;-0.1130043906155324;-0.08339510319111143;-0.2563249406833455;-12.044
181.0;81.72604406777926;0.47398374;5.0;5.0;0.0;0.274153846;0.224925;-0.11264267738607757;-0.08256941730489867;-0.2553480504406274;-12.118
