Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.03611023640684486;4.546747965;0.05647360972012445;5.0;0.0;3.00262655;0.0;-0.2006151644381879;-0.07700301110192828;-0.403170175970844;-11.925;0.0
2.0;0.005417269133492901;4.56097561;0.0;4.732208178972515;0.0;2.911891115;0.0;-0.1942218205165587;-0.07487550862462734;-0.3889068010868975;-11.547;0.0
3.0;0.04988825069072044;3.94715447;0.20701401619001744;5.0;0.0;2.77996657;0.0;-0.18549838819252917;-0.07399443256674716;-0.37279513847263984;-11.302;0.0
4.0;0.0519271446387597;3.94308943;0.3010738542217291;5.0;0.0;2.631327605;0.0;-0.1793336489412725;-0.07593280664388526;-0.36040867397593124;-11.26;0.0
5.0;0.05026906801022348;3.7459349600000005;0.8446751245726671;5.0;0.0;2.368075455;0.0;-0.1736531737965544;-0.08119713734063082;-0.3489935094670973;-11.355;0.0
6.0;0.043408905435194614;3.75609756;1.7577822488781818;5.0;0.0;1.94185769;0.0;-0.17241172811218758;-0.09188283667717888;-0.3464951399717906;-11.845;0.0
7.0;0.035084165643205725;3.7479674800000002;3.3413805026120245;5.0;0.0;1.5063872950000001;0.0;-0.17826132442460504;-0.10815088684449174;-0.3582466867012849;-12.951;0.0
8.0;0.028435844762347093;3.274390245;5.944962612929841;5.0;0.0;1.1440425;0.000535715;-0.1902465719853584;-0.12617588918856082;-0.38232952602456943;-14.665;1.9688402264233852e-7
9.0;0.027305639019505706;3.522357725;7.303434334371946;5.0;0.0;0.9422755500000001;0.0375;-0.19672711226526757;-0.13429438481102732;-0.3953495274928638;-16.079;1.3852665098796078e-5
10.0;0.02710192821707391;3.6991869900000003;7.2397559748572435;5.0;0.0;0.905861985;0.16875;-0.18929669743259103;-0.12665362728404184;-0.38040494956877097;-16.317;6.301527632327155e-5
11.0;0.027038791748776686;3.2601626;6.820165158513217;5.0;0.0;1.092108405;0.41517856999999997;-0.17716311609576524;-0.11425387146588899;-0.3559971826939929;-15.94;0.00015816325041869672
12.0;0.028725503154532074;3.4247967499999996;5.30135229769143;5.0;0.0;1.36789637;0.7619642849999999;-0.16487981227540074;-0.10367838802748391;-0.33127704931129853;-15.256;0.00029966845516101153
13.0;0.031964124424942404;3.49593496;4.037879706177546;5.0;0.0;1.671442215;1.0541071450000001;-0.15718970418763392;-0.09826134078916589;-0.3157885287138111;-14.688;0.00043300579032020347
14.0;0.03390757604578948;3.7113821149999997;3.518296053417921;5.0;0.0;1.77531041;1.05607143;-0.15658562456080774;-0.09881347823847132;-0.31456643742352547;-14.491;0.00045613374722251385
15.0;0.03148658514935305;3.50203252;4.217926956634433;5.0;0.0;1.736807545;0.728035715;-0.16215272484985402;-0.1047341993318826;-0.3257839684609799;-14.592;0.0003297423147855968
16.0;0.028927078151647332;3.43292683;5.364837235053593;5.0;0.0;1.62010506;0.325;-0.1751405787861485;-0.11762662040374759;-0.3519305165312244;-15.098;0.00015230389317900803
17.0;0.02811288583922968;3.56097561;6.277717759751624;5.0;0.0;1.601301335;0.096607145;-0.19351656999505507;-0.1370125556483045;-0.38888862619829834;-15.817;4.583740924429033e-5
18.0;0.027920618934912947;3.597560975;7.5613240067946395;5.0;0.0;1.57264804;0.0;-0.2193311734779257;-0.16423440009739068;-0.44078019776153526;-16.907;0.0
19.0;0.02850045142659674;3.63414634;6.919929973751787;5.0;0.0;1.633536295;0.0;-0.22484219325885801;-0.17573610747983817;-0.4518559813012216;-16.335;0.0
20.0;0.02914057440075058;3.42886179;6.304717619761133;5.0;0.0;1.70785578;0.0;-0.22676933236556004;-0.17976815328281473;-0.4557292610959526;-15.579;0.0
21.0;0.02975747916425884;3.2317073149999995;5.848428834216429;5.0;0.0;1.723376315;0.0;-0.228474081000077;-0.17672419685229349;-0.45915527369934156;-14.939;0.0
22.0;0.030247022607419335;2.80894309;5.43963210895163;5.0;0.0;1.68487345;0.0;-0.22449475302644364;-0.16264394027494966;-0.4511586417300796;-14.095;0.0
23.0;0.030589150110924397;2.286585365;5.12579929996894;5.0;0.0;1.576528175;0.0;-0.21657333705001933;-0.14195323765157195;-0.43524029002660347;-13.195;0.0
24.0;0.032384270755047226;2.481707315;4.309999110608396;5.0;0.0;1.5287726849999999;0.0;-0.21008842388246038;-0.1220638284265896;-0.4222086615368255;-12.566;0.0
25.0;0.029540675134073772;1.18292683;5.313109263507767;5.0;0.0;0.9407831899999999;0.0;-0.19792492009508514;-0.07597018135437521;-0.3977621397762234;-11.765;0.0
26.0;0.030661712613177818;1.221544715;4.70007065821883;5.0;0.0;1.0604703899999999;0.0;-0.18956004084696107;-0.07343045199454425;-0.38095058925938047;-11.338;0.0
27.0;0.03178130124281085;1.2520325199999998;4.23496481959462;5.0;0.0;1.197170485;0.0;-0.18161441370489712;-0.07244349174219884;-0.364982561194305;-11.065;0.0
28.0;0.032846407522678985;1.3658536600000002;3.867511159444232;5.0;0.0;1.31864852;0.0;-0.17445118415290548;-0.07386334675817581;-0.3505879175942144;-10.953;0.0
29.0;0.033630290218532796;1.43902439;3.6201239201197337;5.0;0.0;1.45325931;0.0;-0.1671755754736895;-0.07816601186267243;-0.33596726011350553;-10.931;0.0
30.0;0.03423793624658894;1.55284553;3.4325317218176408;5.0;0.0;1.6218958950000002;0.0;-0.16066899563759132;-0.0856234002621752;-0.3228913732583361;-11.038;0.0
31.0;0.03329679893679368;1.56707317;3.6640599840348758;5.0;0.0;1.7836676200000001;0.0;-0.15753318633520627;-0.09557483190892396;-0.31658886443762296;-11.445;0.0
32.0;0.031446600300643564;1.579268295;4.193166729787156;5.0;0.0;1.95648281;0.036785715;-0.15807158483132985;-0.10483277845136532;-0.3176667454762215;-12.185;1.3519351791483555e-5
33.0;0.030047839826343677;1.587398375;4.6581205681829445;5.0;0.0;2.11526982;0.12;-0.15780304086997055;-0.10771264635486602;-0.3171190582092103;-12.898;4.432852831614745e-5
34.0;0.02934521483212915;1.98577236;4.957129566211568;5.0;0.0;2.262117955;0.20178571499999998;-0.16029064131031892;-0.10723959462264682;-0.322110491261802;-13.817;7.53516005263047e-5
35.0;0.02918881686657676;2.13211382;4.9932531836937;5.0;0.0;2.353748805;0.314464285;-0.15800393031196713;-0.10190499224978394;-0.31750390502763554;-14.216;0.0001197959072314147
36.0;0.02935020591967043;2.166666665;4.87864044687828;5.0;0.0;2.435530085;0.40767856999999996;-0.15483285164983518;-0.09739756760720812;-0.31112059008189574;-14.325;0.00016033350864227226
37.0;0.030604975857454753;2.4898374;4.4154832694232535;5.0;0.0;2.5376074500000003;0.44892857;-0.15343208640144487;-0.09598017427355454;-0.30829903103819184;-14.334;0.00018441073203252862
38.0;0.031730071900785584;2.5792682950000003;4.0766457557094915;5.0;0.0;2.680873925;0.41589285500000006;-0.1534121523154678;-0.09688116476299705;-0.3082594678813996;-14.194;0.00017963062062404208
39.0;0.0329324898568463;2.82723577;3.769885981665495;5.0;0.0;2.814887775;0.30571428500000003;-0.15718692198080433;-0.10157142995290494;-0.31585594404405526;-14.143;0.00013846427300468858
40.0;0.03482394187644378;3.284552845;3.34168683076255;5.0;0.0;2.96770535;0.1625;-0.1641734216131118;-0.11027746549382589;-0.3299137818741016;-14.152;7.615194658950402e-5
41.0;0.03648812905373877;3.79878049;3.022465389411671;5.0;0.0;3.1509670499999998;0.052500000000000005;-0.1758240648599164;-0.12449159982953328;-0.35334256454228685;-14.371;2.4909793010912828e-5
42.0;0.03478745782733926;4.05487805;3.546631963434378;5.0;0.0;3.347063035;0.00625;-0.19735214368623633;-0.14777756363841837;-0.39661230798408875;-15.213;2.9289210226732314e-6
43.0;0.03625242770413034;4.42682927;3.2550356352278897;5.0;0.0;3.47868911;0.0;-0.21140476388650023;-0.1652355206675636;-0.4248552947426617;-15.359;0.0
44.0;0.03970292916759152;4.55081301;2.5036835421397847;5.0;0.0;3.5351002850000004;0.0;-0.21501797943450526;-0.17045531023353447;-0.43211846508536755;-14.772;0.0
45.0;0.04365050196370652;4.56097561;1.8004726737603713;5.0;0.0;3.58285578;0.0;-0.2160495196246435;-0.16711739894289668;-0.4341931468661812;-14.127;0.0
46.0;0.04775509225185357;4.57317073;1.1885151562402876;5.0;0.0;3.59300382;0.0;-0.21579103677025893;-0.1563424000019945;-0.43367582492797885;-13.549;0.0
47.0;0.05187222105874393;4.585365855;0.5525794020855835;5.0;0.0;3.59300382;0.0;-0.21257645943236597;-0.13933790036542418;-0.4272181474472145;-12.952;0.0
48.0;0.006367370081219261;4.579268295;0.0;4.9070471487011345;0.0;3.60434575;0.0;-0.2076751577691212;-0.12008070172443835;-0.41584915213188184;-12.347;0.0
49.0;0.03262754904212354;1.2845528449999999;3.892781041302131;5.0;0.0;0.49218004000000004;0.0;-0.16879381625228992;-0.06538644158012394;-0.33921941705869296;-10.096;0.0
50.0;0.03418755395302;1.400406505;3.4379136360988274;5.0;0.0;0.612464185;0.0;-0.16244256823790817;-0.06479639491753582;-0.32645521105037306;-9.897;0.0
51.0;0.03577868613011722;1.597560975;3.041909976281228;5.0;0.0;0.747074975;0.0;-0.15685083589093052;-0.06641137078313479;-0.31521813673559057;-9.848;0.0
52.0;0.03567248892969182;1.522357725;3.0464661529219885;5.0;0.0;0.8682545349999999;0.0;-0.1515603278960158;-0.07086479078796823;-0.30458608447092156;-9.91;0.0
53.0;0.035025962644748644;1.6361788599999998;3.189854927384302;5.0;0.0;0.93899236;0.024107145000000003;-0.14934313650366182;-0.07958458265529393;-0.30012839088163334;-10.26;8.83394367212483e-6
54.0;0.0325595453006713;1.57113821;3.813182108300361;5.0;0.0;0.956303725;0.215357145;-0.15150913933064664;-0.09189318019345152;-0.30446362782459446;-11.008;7.897856320361726e-5
55.0;0.031585684915019493;1.7987804900000002;4.133474955579084;5.0;0.0;0.94585721;0.684107145;-0.15552668382730905;-0.10306645992177098;-0.3124963719604621;-11.991;0.00025142056247438573
56.0;0.032098165357093464;1.87804878;3.980474997373356;5.0;0.0;1.0455467999999999;1.291964285;-0.15442291363080604;-0.10526481810872976;-0.3102247534605326;-12.626;0.0004772572949256141
57.0;0.03663328924516284;1.729674795;2.8333360105684675;5.0;0.0;1.135983765;1.941785715;-0.1405687711166496;-0.09383440783406481;-0.28232473203719227;-12.124;0.0007251091163929268
58.0;0.047580329637059125;1.82113821;1.1736552256757942;5.0;0.0;1.2123925500000001;2.5351785700000002;-0.12531539964315447;-0.08055093564975938;-0.25161474505870396;-11.285;0.0009657822247979308
59.0;0.040523778968059115;1.86178862;0.011075527030619724;5.0;0.0;1.334467525;2.9498214299999996;-0.1159082441470621;-0.07259822678372034;-0.2326541988618219;-10.736;0.0011601179324683781
60.0;0.0042589732543096;2.1626016249999997;0.0;4.4677807170588775;0.0;1.489672875;3.05267857;-0.11566646963732993;-0.07168873056504874;-0.23129013493930664;-10.754;0.0012539783105221228
61.0;0.004316814121605714;2.5650406500000003;0.0;4.491862719270358;0.0;1.5807067799999999;2.8683928549999997;-0.12022803522447185;-0.07526812790657302;-0.24041926865352464;-11.07;0.001238903680461685
62.0;0.00439970672665323;3.0243902449999998;0.0;4.385307344117355;0.0;1.5962273150000001;2.48;-0.12327346881312096;-0.07902469676886038;-0.24654043419537577;-11.037;0.0011232428901764525
63.0;0.05029045153379393;2.8150406500000003;0.1879851983470059;5.0;0.0;1.5789159499999998;1.98375;-0.12856404970815208;-0.08616149617760073;-0.2581250884619942;-11.093;0.0009296395325964835
64.0;0.04768456403772962;3.1829268300000004;1.1673302980132458;5.0;0.0;1.41654728;1.4332142849999998;-0.14268405310652138;-0.1008844350312784;-0.28656840367870473;-11.67;0.0006800204034215889
65.0;0.03805725603056588;3.408536585;2.640632352940678;5.0;0.0;1.101659505;0.934107145;-0.16179890903846833;-0.12106075584986635;-0.3250454759635582;-12.477;0.0004377481687071636
66.0;0.034526631421819665;3.469512195;3.4715482317640474;5.0;0.0;0.8434813750000001;0.529642855;-0.17414148696787723;-0.13605517643655315;-0.3499030083275198;-12.654;0.000239886117423995
67.0;0.031187533390981858;3.19308943;4.586045648023659;5.0;0.0;0.7199140399999999;0.207857145;-0.1890425446676166;-0.149838964817366;-0.3798881489551508;-12.988;8.97767478056133e-5
68.0;0.032754510093905446;3.68902439;4.142086965658354;5.0;0.0;0.91660697;0.038392855000000004;-0.19930574869378273;-0.15415886254986788;-0.4005341221210198;-13.032;1.57710044949216e-5
69.0;0.03609826069535026;4.19512195;3.242351010710406;5.0;0.0;1.232987105;0.0;-0.20550736379077125;-0.14888900327541926;-0.41300290395714906;-12.903;0.0
70.0;0.04126576302208195;4.319105690000001;2.150121134841113;5.0;0.0;1.52190783;0.0;-0.20112472240080573;-0.13183087580089486;-0.404198154849215;-12.254;0.0
71.0;0.04451834046672659;3.646341465;1.6054820478720762;5.0;0.0;1.9872254049999998;0.0;-0.19303014403730176;-0.11215496241830855;-0.38793320005408394;-11.546;0.0
72.0;0.052356070639453946;3.5101626;0.4102342501659437;5.0;0.0;2.5731255949999996;0.0;-0.1829093268724241;-0.07020747361933194;-0.36759641800088544;-10.873;0.0
73.0;0.02951494596994768;0.8353658549999999;5.035340681604079;5.0;0.0;0.3029489;0.0;-0.17677001274023613;-0.068475955834103;-0.35524714821639747;-10.573;0.0
74.0;0.030366256712408335;0.906504065;4.596921450276736;5.0;0.0;0.32861748;0.0;-0.168369436138538;-0.06716021956729899;-0.33836420634470765;-10.258;0.0
75.0;0.032330735301160575;1.38617886;3.922523415561408;5.0;0.0;0.36055396500000003;0.0;-0.16112078162010285;-0.06821900127824315;-0.3237976623118282;-10.116;0.0
76.0;0.03213501018654171;1.32520325;3.944306836727273;5.0;0.0;0.421442215;0.0;-0.15524748954629347;-0.07258850565216399;-0.3119945107126156;-10.151;0.0
77.0;0.03165194816473685;1.3414634149999998;4.060878174646944;5.0;0.0;0.46143744;0.050535715;-0.15107549936595022;-0.08050405564922078;-0.3036059575256206;-10.379;1.8518562017217458e-5
