Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand
35.0;40.13525950306222;0.285365854;4.226665034141828;5.0;0.0;0.171461538;0.336125;-0.10171844823532761;-0.06796448044329366;-0.21393453419342462;-9.636
36.0;40.11985660549937;0.215853659;3.745702203364543;5.0;0.0;0.153384615;0.416025;-0.09583760723164818;-0.06362551687331307;-0.2015023180490181;-9.17
37.0;40.11297341240633;0.144715447;3.530579275961837;5.0;0.0;0.141769231;0.45585;-0.09409042351895232;-0.0630378949858479;-0.19778560306435772;-8.918
38.0;40.107135324995454;0.135365854;3.34802018267304;5.0;0.0;0.133769231;0.49435;-0.09493037342604707;-0.06506327882096492;-0.1995116078411399;-8.752
39.0;40.115161275851705;0.156910569;3.598769045686491;5.0;0.0;0.136884615;0.486725;-0.10179136091021627;-0.0725542045798818;-0.2139436692405303;-8.991
40.0;40.139597365524914;0.126422764;4.362254270563813;5.0;0.0;0.166846154;0.438675;-0.11524509676383665;-0.0866617968251745;-0.24229132723059643;-9.65
41.0;241.30239102205937;0.161788618;5.0;5.0;0.0;0.201538462;0.38835;-0.11823819538805147;-0.10220420262642238;-0.2537474198479132;-10.733
42.0;200.1002716895444;0.16504065;5.0;5.0;1.2681699775215716;0.221;0.32705;-0.13384006707903956;-0.11956502745040196;-0.28084906700083906;-11.447
43.0;200.17483467315276;0.182113821;5.0;5.0;2.185165088127953;0.198423077;0.253325;-0.1510621940172456;-0.13692278831458518;-0.3170421419849973;-12.214
44.0;200.23880105512046;0.194715447;5.0;5.0;2.9850514963429795;0.175;0.14905;-0.1668799730879967;-0.147642574030415;-0.3502943768648328;-12.839
45.0;200.25812137185528;0.153252033;5.0;5.0;3.2265089986019837;0.153576923;0.057975;-0.17471263112404656;-0.14482113236816432;-0.3667791970456076;-12.905
46.0;200.21217417437703;0.126829268;5.0;5.0;2.6522974467962745;0.1305;0.004675;-0.17100265686771038;-0.1282680309767717;-0.35903096056513734;-12.256
47.0;200.1634540451334;0.123170732;5.0;5.0;2.0425480707879715;0.108653846;0.0;-0.16558787874758668;-0.11010362897814034;-0.34768148672337396;-11.651
48.0;200.1096518760034;0.12601626;5.0;5.0;1.3474298259410704;0.086423077;0.0;-0.15735309043818077;-0.06912068436341821;-0.33040863834523343;-11.003
49.0;199.7842819656834;0.329674797;5.0;5.0;0.926919980953046;0.177461538;0.0;-0.15468770598858222;-0.06857906844479755;-0.32482426464207703;-10.884
50.0;186.5792955305622;0.358536585;5.0;5.0;0.7505581574531603;0.171692308;0.0;-0.14873529998084006;-0.06791155052056688;-0.31243653717803654;-10.66
51.0;196.80981493349435;0.287804878;5.0;5.0;0.6451151408275808;0.164884615;0.0;-0.14286814089783098;-0.06917505884270618;-0.2994751587114554;-10.552
52.0;247.45187984603984;0.352439024;5.0;5.0;0.0;0.159307692;0.0;-0.13623761136939602;-0.07353161194956752;-0.291470571600835;-10.479
53.0;257.10667735116834;0.345934959;5.0;5.0;0.18675579038212475;0.155615385;0.0;-0.13089012257576285;-0.0796994932514941;-0.27385886849833013;-10.578
54.0;200.144655778318;0.247154472;5.0;5.0;1.0040191573061377;0.149692308;0.000325;-0.12773768300281393;-0.08869391037261178;-0.2682295543918697;-10.917
55.0;200.13801295512886;0.274796748;5.0;5.0;1.7265076862733637;0.136;0.014675;-0.12853735708868405;-0.09755432098022983;-0.2698870229838405;-11.656
56.0;200.14663585721718;0.191056911;5.0;5.0;1.8325947241054754;0.126384615;0.0575;-0.1220293347667522;-0.09530493962200412;-0.25620220358166634;-11.734
57.0;200.08731176838694;0.124796748;5.0;5.0;1.203954234905483;0.114923077;0.131225;-0.10993407756233195;-0.08411820403997239;-0.23078507512386928;-11.15
58.0;127.08563994612537;0.090650407;5.0;5.0;0.0;0.0925;0.2389;-0.09657514178795609;-0.07423874996550467;-0.22193640744290236;-10.22
59.0;40.142599142256806;0.058130081;4.455887746657676;5.0;0.0;0.075346154;0.343925;-0.1008380754333922;-0.067370876495744;-0.212080092218307;-9.553
60.0;40.129617773506496;0.026829268;4.05066658526027;5.0;0.0;0.061884615;0.428975;-0.09620885542367723;-0.06386663716303224;-0.20227995672228988;-9.206
61.0;40.12770432017905;0.019105691;3.991063238923399;5.0;0.0;0.047;0.48605;-0.09682573014954987;-0.06486273731296038;-0.203530405416012;-9.178
62.0;40.13894569432867;0.036178862;4.342114269646161;5.0;0.0;0.035923077;0.523925;-0.1035401660015013;-0.07097648889188513;-0.2176245413522933;-9.546
63.0;40.15154575368194;0.025203252;4.73566270876113;5.0;0.0;0.029653846;0.534925;-0.11205156143211571;-0.07987297220148129;-0.23552029945190575;-9.898
64.0;177.7933602558161;0.014634146;5.0;5.0;0.0;0.029576923;0.51685;-0.10831198362830621;-0.09006494605418014;-0.24156199253125973;-10.43
65.0;200.11919139388925;0.013821138;5.0;5.0;1.4868843891715176;0.0315;0.4612;-0.1265959180588136;-0.10826868546513828;-0.26554228948079334;-11.493
66.0;200.1729000286116;0.025609756;5.0;5.0;2.160926370799802;0.029192308;0.38295;-0.1407268630507864;-0.12569442590289462;-0.29525731581542575;-12.037
67.0;200.23502229068913;0.028455285;5.0;5.0;2.9378221422314486;0.021846154;0.287375;-0.1564352353485903;-0.14177678728613;-0.3282865363548605;-12.649
68.0;200.2861061630019;0.056097561;5.0;5.0;3.5763114732170487;0.021115385;0.181525;-0.17096677322786122;-0.1512402013280615;-0.35884245327414666;-13.154
69.0;200.31388903297693;0.084552846;5.0;5.0;3.9235966981852175;0.023884615;0.09;-0.18152869469923733;-0.15045109626079278;-0.3810543769717671;-13.409
70.0;200.29247481573952;0.098780488;5.0;5.0;3.655907840898132;0.031;0.02525;-0.1828716140940317;-0.1371543933188798;-0.3839123367544757;-13.107
71.0;200.22787465508986;0.185772358;5.0;5.0;2.8484955214478918;0.043653846;0.0013;-0.17644587246633398;-0.11731940065483074;-0.37045641961762865;-12.415
72.0;200.14146441494537;0.297560976;5.0;5.0;1.769211148493362;0.069884615;0.0;-0.16520434649502208;-0.07256852406884903;-0.34688342210239526;-11.552
73.0;200.11296325007186;0.110162602;5.0;5.0;1.3930590088452282;0.041230769;0.0;-0.15620811156477352;-0.06925187665996686;-0.32800280407596016;-10.991
74.0;200.0840643089266;0.086585366;5.0;5.0;1.1811551692373876;0.035692308;0.0;-0.1502564629894222;-0.06859377919443423;-0.3155098124919023;-10.769
75.0;200.12150247915767;0.093089431;5.0;5.0;1.0677855288074716;0.033;0.0;-0.14454757479004532;-0.07004346797526723;-0.3035240887258051;-10.676
76.0;200.11666599600773;0.121138211;5.0;5.0;1.0742575540095494;0.035192308;0.0;-0.13942209683627863;-0.07460676537400873;-0.29276166570160816;-10.724
77.0;200.09475898019085;0.16097561;5.0;5.0;1.2383185707308249;0.038730769;0.0;-0.13531987708088358;-0.08253195318440242;-0.2841450924872074;-10.936
78.0;200.13693924373325;0.132520325;5.0;5.0;1.7139608921257081;0.040807692;0.0;-0.13317879923801015;-0.09246993306347578;-0.27963899434123207;-11.382
79.0;200.17579785778491;0.117073171;5.0;5.0;2.1973217538756447;0.037269231;0.0005;-0.13065788117171895;-0.09917093727525936;-0.27433540944135165;-11.848
80.0;200.18179054650273;0.111788618;5.0;5.0;2.272313910849903;0.035769231;0.01765;-0.12433694285742623;-0.09712980121340063;-0.2610550441560409;-11.955
81.0;200.14838137159;0.091869919;5.0;5.0;1.853928045857656;0.037153846;0.07885;-0.11457132758764249;-0.08769834404628041;-0.24053266008836166;-11.619
82.0;200.08239040214548;0.087398374;5.0;5.0;1.1669748075329707;0.037730769;0.174975;-0.10452189242294509;-0.07707838383038962;-0.21940000324927733;-11.066
83.0;197.23033112399037;0.067886179;5.0;5.0;0.7507134755722608;0.039653846;0.27535;-0.09863459539648271;-0.07090712672568648;-0.2071129060141721;-10.741
84.0;204.6000632265649;0.04796748;5.0;5.0;0.0;0.041076923;0.3476;-0.0948927836744067;-0.06922579527515807;-0.20838317708700693;-10.437
85.0;169.1978565176902;0.01504065;5.0;5.0;0.0;0.038384615;0.38525;-0.09500006899151535;-0.07065085785810525;-0.21306221823294544;-10.35
86.0;79.86867757434923;0.013821138;5.0;5.0;0.0;0.035846154;0.42245;-0.10348211543968257;-0.07472036967421805;-0.2262515054919057;-10.151
87.0;258.5740897709543;0.015853659;5.0;5.0;0.0;0.036846154;0.452275;-0.10435598864576424;-0.08045538538337917;-0.2215346588051127;-10.596
88.0;190.60460510780575;0.01097561;5.0;5.0;0.7542392383870321;0.046153846;0.465425;-0.11194809824954603;-0.09052223798278196;-0.23495474126204755;-10.778
89.0;200.10298786585778;0.009349593;5.0;5.0;1.2870034301252316;0.060230769;0.4136;-0.12425112268359191;-0.10628273382048634;-0.2606516967246716;-11.279
90.0;200.1641225056146;0.012601626;5.0;5.0;2.0509424327175374;0.068;0.3458;-0.1393808011089241;-0.12450868709668758;-0.29245492482047447;-11.921
91.0;200.2312416304467;0.012195122;5.0;5.0;2.890559255325807;0.057269231;0.26305;-0.15582341011065118;-0.1412339850695707;-0.3270161895046497;-12.599
92.0;200.28569666749237;0.01300813;5.0;5.0;3.571180974667014;0.052115385;0.153575;-0.1704150476573812;-0.15076634709550524;-0.3576981049094705;-13.111
93.0;200.30619062095906;0.01300813;5.0;5.0;3.8273618271760013;0.050730769;0.057225;-0.17930267844193012;-0.14862402069914277;-0.3763990385772948;-13.244
94.0;200.27366724283078;0.036585366;5.0;5.0;3.42081385502892;0.050884615;0.00345;-0.17891409503813238;-0.13419959509520613;-0.375620161353796;-12.823
95.0;200.21991529433691;0.127235772;5.0;5.0;2.74903309156074;0.052307692;0.0;-0.1744137880682181;-0.1159694207906724;-0.366193297031991;-12.272
96.0;200.15940590679506;0.163414634;5.0;5.0;1.9918585019396968;0.048615385;0.0;-0.166119611704747;-0.07297001112291358;-0.34879930008698146;-11.616
97.0;186.47796252058114;0.233333333;5.0;5.0;0.750301139234082;0.0895;0.0;-0.1485753177081395;-0.06587971555603399;-0.312093531825098;-10.454
98.0;229.72722753401075;0.19796748;5.0;5.0;0.0;0.0805;0.0;-0.1421786025752514;-0.06579691974035143;-0.30753110920201243;-10.19
99.0;104.01654762204602;0.395934959;5.0;5.0;0.0;0.073153846;0.0;-0.14170744642147975;-0.06943094367112164;-0.31800077758420303;-10.076
100.0;171.07474730169295;0.106504065;5.0;5.0;0.0;0.0645;0.0;-0.12963218687348094;-0.07150429102714538;-0.29056985587011047;-9.971
101.0;224.51065074136022;0.22804878;5.0;5.0;0.0;0.059153846;0.0;-0.12650979592410738;-0.0783410908842933;-0.2745674560734653;-10.224
102.0;200.12307787961223;0.192682927;5.0;5.0;1.5412062133184776;0.055230769;0.0;-0.13207873523474825;-0.09170649806746932;-0.27733298932711475;-11.288
103.0;200.250916874786;0.144715447;5.0;5.0;3.1371553049428686;0.050269231;0.0;-0.14102411039554097;-0.10703558237442058;-0.2960799386447915;-12.788
104.0;200.2660118116814;0.267073171;5.0;5.0;3.3271231868511237;0.046807692;0.000225;-0.13637438137924027;-0.10654008495186304;-0.2863135853762681;-13.112
105.0;200.17081531709422;0.231300813;5.0;5.0;2.1365106222059618;0.041923077;0.0435;-0.11829724323996024;-0.09057104065918563;-0.24836556823697456;-11.996
106.0;186.18970731613376;0.233333333;5.0;5.0;0.7476580756256648;0.033038462;0.15985;-0.10096308265031069;-0.07445582723861255;-0.21191492096939793;-10.689
107.0;40.152472320369505;0.298780488;4.764514048256026;5.0;0.0;0.027115385;0.277675;-0.1052678705808115;-0.07037994763104245;-0.22143715128485963;-9.971
108.0;40.15129632861776;0.241056911;4.728262300252457;5.0;0.0;0.022730769;0.365375;-0.10416198430661026;-0.0692062848559976;-0.21905666161504367;-9.965
109.0;58.13589129645952;0.193902439;5.0;5.0;0.0;0.019961538;0.412775;-0.10515678107193194;-0.07220293625442357;-0.2251478966682501;-10.258
110.0;239.9303602984305;0.13902439;5.0;5.0;0.0;0.017269231;0.4512;-0.10068418940199257;-0.07506775330609519;-0.21626490396517634;-10.67
111.0;200.11915411555057;0.103252033;5.0;5.0;1.0763817220400838;0.016538462;0.400925;-0.11005272244236296;-0.08441423680889695;-0.23084889164298109;-11.172
112.0;200.14511916160697;0.095934959;5.0;5.0;1.814229248871818;0.017307692;0.285125;-0.12197053811587459;-0.09869937727524192;-0.2559269002078354;-11.736
113.0;200.25435048364238;0.081707317;5.0;5.0;3.1793859352990266;0.018538462;0.239;-0.14277862010356676;-0.12223531080225336;-0.2996177816782129;-12.954
114.0;200.29966120702315;0.100813008;5.0;5.0;3.745740579408161;0.0175;0.199375;-0.1571519267601176;-0.1404665679420904;-0.3298101062319989;-13.436
115.0;200.3513283156189;0.049593496;5.0;5.0;4.391601555156554;0.012884615;0.153575;-0.17217527214031053;-0.1561144934368248;-0.36136490113467123;-13.918
116.0;200.34838213400167;0.019918699;5.0;5.0;4.354773166165367;0.010653846;0.053675;-0.17846266315036532;-0.15793740859464364;-0.3746206405628043;-13.728
117.0;200.29515785981113;0.01300813;5.0;5.0;3.6894407529446207;0.009653846;0.000425;-0.17628372793465777;-0.14615287129548893;-0.370091148426451;-13.02
118.0;200.226807603244;0.017073171;5.0;5.0;2.835161340809893;0.009384615;0.0;-0.17030610388236914;-0.12774742366344685;-0.3575655643054134;-12.206
119.0;200.1666221159987;0.009349593;5.0;5.0;2.082247247703316;0.01;0.0;-0.16325704296813018;-0.10855362845893873;-0.3427864565022254;-11.487
120.0;200.11304176313936;0.026829268;5.0;5.0;1.3942129975022226;0.010653846;0.0;-0.155608366950312;-0.06835414743052134;-0.32674390666388126;-10.881
121.0;40.12149828219673;0.889430894;3.7969320249205367;5.0;0.0;0.551;0.0;-0.15818665109445154;-0.06524138425366313;-0.3329348592506711;-9.681
122.0;40.11227159062458;0.886178862;3.5087345861827;5.0;0.0;0.532;0.0;-0.15071148254970723;-0.0640049338929733;-0.3171969806166046;-9.395
123.0;40.108321579425244;0.849593496;3.3852098458598605;5.0;0.0;0.517653846;0.0;-0.1438522738930449;-0.06484612113669344;-0.3027587588298259;-9.241
124.0;40.10564194508944;0.850406504;3.3011189842075606;5.0;0.0;0.510153846;0.0;-0.1370400486172235;-0.06821851202447428;-0.2884208112770954;-9.168
125.0;40.10740687000947;0.794308943;3.3563282635557203;5.0;0.0;0.502615385;0.0;-0.1305143455872178;-0.07405085114897764;-0.27468742206630264;-9.174
126.0;40.114227180279364;0.722764228;3.5695574731919715;5.0;0.0;0.497923077;0.0;-0.1253783028142928;-0.08098626502362358;-0.2638802194485528;-9.32
127.0;40.126936970971016;0.83495935;3.966745734451083;5.0;0.0;0.502192308;0.0;-0.1246172700801096;-0.08799718243706846;-0.26228294743610375;-9.829
128.0;40.13694587806998;0.86097561;4.279526045838856;5.0;0.0;0.503807692;0.0;-0.12170125064534457;-0.08845904951360765;-0.25614905455278264;-10.178
129.0;40.12389850128712;0.836178862;3.8717973290809846;5.0;0.0;0.494576923;0.0049;-0.11093477174612758;-0.07903607423370597;-0.23348227482686157;-9.784
130.0;40.09124272821646;0.798373984;2.8513047226222525;5.0;0.0;0.463846154;0.0603;-0.09571053488111934;-0.06570771688957137;-0.201406616035935;-8.811
131.0;40.066800461705235;0.602439024;2.087486911016439;5.0;0.0;0.434730769;0.17015;-0.0842443668220533;-0.0563454181469886;-0.17721692592590185;-7.977
132.0;40.059065589528686;0.460162602;1.8457715650510906;5.0;0.0;0.404307692;0.2598;-0.08017325471198462;-0.05327119383217238;-0.16859741734094946;-7.668
133.0;40.052967312483055;0.376422764;1.655205576403989;5.0;0.0;0.364346154;0.340225;-0.078518205384581;-0.05262170008185494;-0.16505959475748103;-7.44
134.0;40.06262934804425;0.253658537;1.957178575113276;5.0;0.0;0.329846154;0.373725;-0.08248157413875495;-0.056556719452998755;-0.17336997100803975;-7.602
135.0;40.09295187898808;0.289837398;2.9048083165063017;5.0;0.0;0.286653846;0.3766;-0.0961617577174781;-0.06858217551069071;-0.2021556144864268;-8.491
136.0;40.144166534097586;0.269512195;4.505253925733914;5.0;0.0;0.216115385;0.348325;-0.11807118682954629;-0.08883864913765875;-0.2482966584495139;-9.884
137.0;200.11141613348846;0.213821138;5.0;5.0;1.3701115250404337;0.156076923;0.28615;-0.12699355213635838;-0.1086930674426712;-0.2664856241923068;-11.524
138.0;200.19887284505313;0.184146341;5.0;5.0;2.485954827987568;0.113769231;0.1931;-0.1450082872369322;-0.12961339573790615;-0.3043486818092383;-12.398
139.0;200.21975234097363;0.21097561;5.0;5.0;2.746857267471346;0.098307692;0.077075;-0.15481174473718368;-0.140408533398545;-0.3249953070275464;-12.513
140.0;200.19350043517278;0.178861789;5.0;5.0;2.4187291977007876;0.089846154;0.00365;-0.15686821320754288;-0.13885824568931893;-0.3293606831316131;-12.066
141.0;200.14534867613068;0.177235772;5.0;5.0;1.816958061478799;0.095423077;0.0;-0.15541895473997783;-0.12886305280204;-0.32633489595432863;-11.479
142.0;200.1483989694165;0.345934959;5.0;5.0;1.0047879995134574;0.134307692;0.0;-0.15208347991241575;-0.1140857698961071;-0.3193521422517065;-10.9
143.0;199.80045940413262;0.328861789;5.0;5.0;0.0;0.184769231;0.0;-0.14641628653370867;-0.09953762959877041;-0.3225146586882293;-10.302
144.0;40.157537176688464;0.298373984;4.923041994539413;5.0;0.0;0.238807692;0.0;-0.1625804266343412;-0.06644482094482829;-0.34219842201835016;-9.889
145.0;199.97822243935767;0.447560976;5.0;5.0;0.9525093815740115;0.235038462;0.0;-0.1583692084209585;-0.06956950063011168;-0.33255488461830784;-11.074
146.0;219.50815168174287;0.38699187;5.0;5.0;0.0;0.24;0.0;-0.14907401665670147;-0.06719066116101312;-0.32445490862297394;-10.489
147.0;116.95868065187685;0.395934959;5.0;5.0;0.0;0.225615385;0.0;-0.14527402861308394;-0.0682641968053313;-0.33057330221604914;-10.242
148.0;44.809521511149825;0.474390244;5.0;5.0;0.0;0.224884615;0.0;-0.1564634252532787;-0.07106066839480432;-0.3311868045721198;-10.144
149.0;40.15865043744201;0.447154472;4.958389528916366;5.0;0.0;0.223538462;0.0;-0.15074531267795113;-0.0750495860876111;-0.31728736521662587;-10.086
150.0;42.67780594413447;0.460162602;5.0;5.0;0.0;0.222923077;0.0;-0.14357439008329728;-0.08186097305439166;-0.30330640409542975;-10.153
151.0;94.3915632035299;0.497560976;5.0;5.0;0.0;0.224961538;0.0;-0.1276517449893985;-0.08845265677880514;-0.283565873658461;-10.338
152.0;200.7046273651717;0.472764228;5.0;5.0;0.617953015812953;0.225730769;0.0;-0.11960713098830415;-0.09070069327312132;-0.25062605656482556;-10.846
153.0;200.10958113226354;0.534552846;5.0;5.0;1.3473304180665737;0.225884615;0.0;-0.12104423209138412;-0.09457022855927855;-0.25416630308337923;-11.638
154.0;200.16783280283772;0.628455285;5.0;5.0;2.0977208450749916;0.227115385;0.0004;-0.12306097412132208;-0.0942443484282924;-0.25838628616498477;-12.478
155.0;200.19560083140502;0.666260163;5.0;5.0;2.445098554646239;0.233461538;0.01675;-0.1218315487391419;-0.0899473785842432;-0.25579127572782384;-12.894
156.0;200.2196957270212;0.522764228;5.0;5.0;2.7462380497465797;0.242769231;0.053125;-0.1204120710358727;-0.08669648611203301;-0.2527879306728953;-13.105
157.0;200.2507933821604;0.491056911;5.0;5.0;3.1349087446345667;0.254961538;0.0784;-0.12275632542418488;-0.08788297738414105;-0.2576878970960498;-13.491
158.0;200.25743631292983;0.466666667;5.0;5.0;3.2179472226684167;0.271576923;0.093375;-0.12469927847134052;-0.09011227508831905;-0.26175426404497604;-13.573
159.0;200.2589834452725;0.481707317;5.0;5.0;3.237279046256234;0.285384615;0.089825;-0.1284887015844343;-0.09499929827668617;-0.269707987517483;-13.601
160.0;200.26708765058888;0.493089431;5.0;5.0;3.3385675336130407;0.289461538;0.070225;-0.13479422453192738;-0.10359600439219886;-0.2829532904005115;-13.67
161.0;200.30143394289507;0.53495935;5.0;5.0;3.7678960980779843;0.294692308;0.049675;-0.14637426712737073;-0.1185814376382617;-0.307267066874662;-14.075
162.0;200.3581735083782;0.534146341;5.0;5.0;4.477169577017129;0.302653846;0.02105;-0.16203647385794923;-0.13883540650362064;-0.3401478824305169;-14.694
163.0;200.34617051002698;0.532113821;5.0;5.0;4.327123799106454;0.310461538;0.0016;-0.16959127501871984;-0.15168446078755748;-0.3560234254213358;-14.494
164.0;200.31534584739646;0.51504065;5.0;5.0;3.9418048895799105;0.318038462;0.0;-0.17418613504752212;-0.15801692538315001;-0.3656809512355132;-14.077
165.0;200.2782110500323;0.521138211;5.0;5.0;3.4776042842361714;0.319461538;0.0;-0.17698189548686838;-0.156659064888543;-0.3715630927698002;-13.613
166.0;200.23309389121835;0.518699187;5.0;5.0;2.913717063523568;0.303307692;0.0;-0.17658133797555337;-0.1464040927042826;-0.3707384897200566;-13.042
167.0;200.17348687451326;0.534552846;5.0;5.0;2.16829837283922;0.285230769;0.0;-0.17197946277240767;-0.1290044105211175;-0.3610982639171689;-12.326
168.0;200.11354731931527;0.523170732;5.0;5.0;1.4025541230729135;0.267538462;0.0;-0.1644935228095667;-0.10937838821148907;-0.3454005286012356;-11.574
169.0;40.15092842084264;0.841463415;4.716349350069855;5.0;0.0;0.600538462;0.0;-0.17343315793796116;-0.07087955355563474;-0.365038546928903;-10.549
170.0;40.13225125412632;0.893495935;4.132875419562161;5.0;0.0;0.603307692;0.0;-0.16424576114773115;-0.06774187507012588;-0.3456914075996741;-10.052
171.0;40.12263458910023;0.890650407;3.8326653915480637;5.0;0.0;0.614615385;0.0;-0.15694839550979828;-0.06665478676506495;-0.330327931586506;-9.784
172.0;40.11997629656699;0.832926829;3.749274723659028;5.0;0.0;0.601884615;0.0;-0.1502148880135263;-0.06771591757633473;-0.31615535954117635;-9.65
173.0;40.1225091907951;0.815447154;3.828330359992318;5.0;0.0;0.589076923;0.0;-0.145136059151963;-0.07225112181744701;-0.30546727308012595;-9.71
174.0;40.13530527914662;0.74796748;4.22816519199421;5.0;0.0;0.562038462;0.0;-0.14247057556192982;-0.08083858448989324;-0.2998619998370205;-10.015
175.0;119.45095530102415;0.640243902;5.0;5.0;0.0;0.502384615;0.0;-0.12799918090503387;-0.09177264079712487;-0.29198742053006405;-10.802
