Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.045509296603850016;3.6402438999999998;1.4610959305309112;5.0;0.0;2.264615385;0.0;-0.2068366132821785;-0.0795231568013459;-0.41568018820929653;-11.664;0.0
2.0;0.04104301466966946;2.768292685;2.1496527876238596;5.0;0.0;1.95903846;0.0;-0.19748626776727707;-0.07662780531490172;-0.39688551540104655;-11.206;0.0
3.0;0.04137368862271299;2.69715447;2.0743707826634057;5.0;0.0;1.825384615;0.0;-0.1894650571128967;-0.07570035385861328;-0.3807652280305437;-10.951;0.0
4.0;0.042607298307082014;2.92479675;1.8631553222511585;5.0;0.0;1.6853846149999998;0.0;-0.18212393444510666;-0.07723986594608427;-0.36601272080365727;-10.848;0.0
5.0;0.039771755263872714;2.5873983750000003;2.331878160879913;5.0;0.0;1.628846155;0.0;-0.176283533980547;-0.08256069781444055;-0.3542744807010109;-10.935;0.0
6.0;0.04299608163764575;3.4247967499999996;1.8110904767793958;5.0;0.0;1.7923076900000001;0.0;-0.17503641876528117;-0.09343457365509625;-0.3517697579242698;-11.408;0.0
7.0;0.0386853241954168;3.67886179;2.577825113463464;5.0;0.0;1.95096154;0.0;-0.18207310366363377;-0.11064548727059377;-0.36590908137904843;-12.549;0.0
8.0;0.035014063835779215;4.24796748;3.448352462389202;5.0;0.0;2.1436538450000002;0.0;-0.19322204423462463;-0.12836121470740622;-0.38831301492080467;-14.13;0.0
9.0;0.03235456356325957;4.349593495;4.245961766180231;5.0;0.0;2.475576925;0.0007499999999999999;-0.19785356216139288;-0.13529063035393898;-0.39761938024390947;-15.341;2.770533019759216e-7
10.0;0.03192029703736757;4.3902439;4.342170294698903;5.0;0.0;2.7725;0.017750000000000002;-0.19335662247517998;-0.1296020661185073;-0.38858020740871946;-15.811;6.6282735095589325e-6
11.0;0.032894130033771785;4.38211382;3.974967378271104;5.0;0.0;3.016346155;0.0555;-0.18458517580014897;-0.119282547499615;-0.37094940938451587;-15.754;2.1142855225494103e-5
12.0;0.03361607152829359;4.37195122;3.7337849505278147;5.0;0.0;3.153653845;0.08875;-0.1788592267043024;-0.11274276798956354;-0.3594389695199482;-15.697;3.4903965867035055e-5
13.0;0.03447179016823062;4.296747965;3.49088581056967;5.0;0.0;3.297884615;0.111;-0.17556428225264664;-0.11005357442619612;-0.35281470443658536;-15.558;4.5596543912566484e-5
14.0;0.03613129947660012;4.2865853650000005;3.0949421124903904;5.0;0.0;3.4107692299999997;0.120875;-0.17409267252919836;-0.1101627620179554;-0.3498560685695904;-15.279;5.220780065560656e-5
15.0;0.03637931080511776;4.01422764;3.0448840316139294;5.0;0.0;3.459423075;0.115875;-0.17565103537572402;-0.11371472840982669;-0.35298760335637835;-14.992;5.2482165281934044e-5
16.0;0.03622235705160674;4.024390245;3.1222900979956814;5.0;0.0;3.5175;0.09287500000000001;-0.18438561512650428;-0.12406744098784137;-0.37054346140010597;-15.078;4.352376639692422e-5
17.0;0.03654791981153787;4.31097561;3.112331606539515;5.0;0.0;3.62096154;0.05875;-0.1981702699560432;-0.14054399606033172;-0.39825065994283126;-15.366;2.7875244559831018e-5
18.0;0.03405508332499789;4.31097561;3.907019489716829;5.0;0.0;3.78480769;0.02175;-0.22141776718623082;-0.16606825675663536;-0.4449743280356123;-16.192;1.0192645158902843e-5
19.0;0.035031351320003096;4.31300813;3.7005422151188543;5.0;0.0;3.8930769250000004;0.00025;-0.2325076390305333;-0.1820274175431651;-0.46726483241460576;-16.025;1.1323013005811012e-7
20.0;0.037406990377042725;4.300813010000001;3.0808974601515406;5.0;0.0;3.92346154;0.0;-0.236381655409456;-0.18769804264785533;-0.47505167678952204;-15.406;0.0
21.0;0.040819624850728965;4.290650405;2.328251777940459;5.0;0.0;3.8728846150000003;0.0;-0.23538298254639115;-0.18236996547696468;-0.47304604270821843;-14.601;0.0
22.0;0.04550305832187621;4.31707317;1.511012491864939;5.0;0.0;3.8074999999999997;0.0;-0.23121281510931294;-0.16778968387225604;-0.4646678790826413;-13.772;0.0
