Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.04405545526441929;3.7499860364288136;1.6763345874856526;5.0;0.0;2.2212239847145563;0.0;-0.1889103779442;-0.07204323045405167;-0.37965320987469275;-12.007;0.0
2.0;0.04680994791736052;3.553650186637718;1.280555772144592;5.0;0.0;2.285554137657013;0.0;-0.17995289116237884;-0.06926032491271726;-0.36165166885205036;-11.509;0.0
3.0;0.05005716345953344;3.7559629026921653;0.8734779002043283;5.0;0.0;2.140183560284779;0.0;-0.17168942957826952;-0.06804415846843491;-0.3450457615799513;-11.185;0.0
4.0;0.0522391982047134;3.7499860364288136;0.5757991934916087;5.0;0.0;2.2297836111547746;0.0;-0.16375876399976386;-0.06889032465369892;-0.3291085044271567;-10.994;0.0
5.0;0.04831645067465256;3.744010757436037;1.0981996490340593;5.0;0.0;1.7840520746540534;0.0;-0.15841908671147115;-0.07359496078181424;-0.3183764391327602;-11.076;0.0
6.0;0.04512376153008306;3.7022283846899655;1.5061429802665207;5.0;0.0;2.0258984562374662;0.0;-0.15889206571353862;-0.08413080200734731;-0.31932563026712363;-11.672;0.0
7.0;0.03555494599277672;3.5063209911753823;3.1973334703410132;5.0;0.0;2.165720962812973;0.0;-0.17060621330639725;-0.10283751232798956;-0.3428626089340509;-13.253;0.0
8.0;0.028226696785434678;3.3356503697438984;6.06589215033405;5.0;0.0;1.862710780806627;0.0;-0.18892039269040245;-0.1244863597311668;-0.3796642412237135;-15.571;0.0
9.0;0.027206034725725775;3.5004122865149565;7.333165658420325;5.0;0.0;1.846104181167024;0.00040199358473271213;-0.1941174071224209;-0.13166056981394242;-0.3901080378010904;-16.964;1.4622522193949367e-7
10.0;0.026652945014211483;2.6171988298227147;8.806214338280279;5.0;0.0;1.5838867542250652;0.0346385432442928;-0.18825375584094556;-0.12515732250856046;-0.37832077083128834;-17.35;1.2762839742123437e-5
11.0;0.026564792544908046;3.76792139029729;7.721078016026705;5.0;0.0;1.3523321025837571;0.1942521851408213;-0.18062925811808664;-0.11576318572426433;-0.36298334428698176;-17.376;7.329535707608053e-5
12.0;0.026869503263258293;3.5240570406311416;6.8522010825979205;5.0;0.0;1.9880380866417602;0.410814759983765;-0.17331694965895522;-0.1083247123372271;-0.34826616228678275;-17.145;0.00016102408444889193
13.0;0.027445605231579115;3.6010846826635428;6.1295589255942735;5.0;0.0;2.068104210865305;0.5530033177973263;-0.16761129678248324;-0.10416395855547737;-0.33678166640818263;-16.743;0.00022838525903240244
14.0;0.02771214142908195;3.7380370674021988;5.977565932864724;5.0;0.0;1.9335627778830486;0.6928393022407311;-0.16907052195853264;-0.10605182523147193;-0.3396926202007255;-16.727;0.000303998433840951
15.0;0.02810819402794411;3.744010757436037;5.802625518794829;5.0;0.0;2.072332744207946;0.7200700320944847;-0.1736166070140137;-0.11142002061601054;-0.3488183927249775;-16.705;0.0003346737841960502
16.0;0.027892501268343844;3.744010757436037;6.163965619496712;5.0;0.0;2.169982092847747;0.459890811059971;-0.18296163068017493;-0.12207250049965952;-0.3676277245673208;-16.865;0.00022280135758665843
17.0;0.027582027380462032;3.708192505285397;6.951847986473735;5.0;0.0;2.169982092847747;0.16032446370070835;-0.19745896877011215;-0.138893807339464;-0.39680194951194375;-17.257;7.885426026109404e-5
18.0;0.027648253081897913;3.6843456351421775;8.496143395270682;5.0;0.0;1.7511033460003067;0.032620943099103364;-0.2200626236948315;-0.16371351716825228;-0.4422457073102551;-18.138;1.580373043654834e-5
19.0;0.0280034622030833;3.672431829572866;7.835908116822933;5.0;0.0;1.8710233620418104;0.0;-0.2256027078607837;-0.1751904783097185;-0.45338410370971965;-17.525;0.0
20.0;0.02822399903367004;3.678387928456858;7.631929224656171;5.0;0.0;1.4235372776691302;0.0;-0.22955234386520273;-0.1807977217107352;-0.4613217292946807;-16.862;0.0
21.0;0.028504701736287278;3.672431829572866;7.024862555159715;5.0;0.0;1.0853245877378648;0.0;-0.2277411017401253;-0.17501808540645097;-0.45768150715932093;-15.922;0.0
22.0;0.03045733211121758;3.744010757436037;5.301721900813542;5.0;0.0;1.7634471195480654;0.0;-0.22309663086909584;-0.16058612788188228;-0.44834896506673927;-14.977;0.0
