Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.647612026939663;-12.007;-0.6406119932082024;0.0;0.0;-4.780583528423637e-7;0.0
2.0;12.119872485689772;-11.509;-0.6108724617081378;0.0;-4.302525175581273e-7;1.0650195063486466e-6;0.0
3.0;11.769788951432847;-11.185;-0.5847889236353601;0.0;5.283080633899043e-7;2.589093069787101e-7;-9.271663427583253e-7
4.0;11.555768195128426;-10.994;-0.5617681799087444;0.0;1.7914584341514318e-6;3.0162548119757795e-7;-3.820214279720742e-7
5.0;11.626398523903237;-11.076;-0.5503984811075145;0.0;2.4872104746881416e-6;2.116793067413085e-7;1.9566536944784552e-7
6.0;12.2343543909364;-11.672;-0.5623543667791481;0.0;2.460067163654685e-6;1.395993568666064e-7;9.686980960699513e-8
7.0;13.869304879349782;-13.253;-0.6163048905431745;0.0;2.477827456332717e-6;9.756849791964644e-8;3.019437046000957e-8
8.0;16.264063060869915;-15.571;-0.6930630991346887;0.0;2.531842021203641e-6;8.145480798759918e-8;1.9552525348994456e-8
9.0;17.679876588305792;-16.964;-0.7158766198569351;7.147919780318381e-7;2.5831731360248135e-6;7.414095350938684e-8;2.2723222607939864e-8
10.0;18.041705716609215;-17.35;-0.6917057606710417;2.9625344784629824e-5;2.6243936517497256e-6;7.132352186616939e-8;3.1410058235383706e-8
11.0;18.035312592877613;-17.376;-0.6593126345867255;0.00012715611418299386;2.65342231735812e-6;6.940680442508622e-8;2.999668466756871e-8
12.0;17.774814831383093;-17.145;-0.6298148682811333;0.0002450415776507458;2.6822934494783326e-6;6.967183707666995e-8;2.9657397256368583e-8
13.0;17.351449041093318;-16.743;-0.6084490736444788;0.0003278765789214304;2.711777209884201e-6;7.009187940336964e-8;3.26790719789659e-8
14.0;17.341694790338885;-16.727;-0.614694821624856;0.0004159945825116108;2.7382786436496173e-6;7.145128420957622e-8;3.192666936535288e-8
15.0;17.338731330946853;-16.705;-0.6337313633127544;0.00045046661723524453;2.766836894501257e-6;7.353341336557978e-8;3.175955650139886e-8
16.0;17.537555701450763;-16.865;-0.6725557373251161;0.00032077579358937914;2.797451886728163e-6;8.145431199333743e-8;3.1627798743453635e-8
17.0;17.990090108936915;-17.257;-0.7330901343296621;0.0001349601791087619;2.8353390237296553e-6;9.316060731555659e-8;3.2484151487502924e-8
18.0;18.963993999197623;-18.138;-0.825994031860251;3.536468047661067e-5;2.882806534758502e-6;1.1256971220167146e-7;3.214547877849363e-8
19.0;18.379169385801063;-17.525;-0.8541694150008068;0.0;2.9481137964437604e-6;1.358362611419027e-7;4.5765523701164455e-8
20.0;17.733664095306672;-16.862;-0.8716641232525528;0.0;3.019221038201646e-6;1.6550597648636703e-7;9.698260584893368e-9
21.0;16.78243333470657;-15.922;-0.8604333509848061;0.0;3.1570986498412302e-6;2.6155755381805826e-7;-5.397585051968253e-7
22.0;15.80902611858231;-14.977;-0.8320261410528527;0.0;3.991916410853416e-6;6.707607843550113e-8;7.013469912105528e-8
23.0;14.531144220935978;-13.758;-0.773144237829779;0.0;3.973958246336442e-6;1.3125884736662571e-8;3.5774010361322504e-6
24.0;13.409120404464607;-12.697;-0.7121204156378838;0.0;1.0484106627861141e-8;1.0284172114488758e-8;3.5681165033593317e-6
25.0;11.166835581279871;-10.604;-0.5628355720622849;0.0;0.0;-4.903295658387208e-7;0.0
26.0;10.870086637072983;-10.33;-0.5400866520655356;0.0;-4.412966092548487e-7;1.0713373545168544e-6;0.0
27.0;10.734861394862511;-10.213;-0.5218614105574058;0.0;5.229511395624466e-7;2.54679729772739e-7;-9.275501506371261e-7
28.0;10.742557728061996;-10.234;-0.5085577277101927;0.0;1.7827218797296515e-6;3.031888293119989e-7;-3.826359032338435e-7
29.0;11.23019810347279;-10.714;-0.5161981063333632;0.0;2.4805645575156378e-6;2.153398260166692e-7;2.0074575174118394e-7
30.0;12.573734079707462;-12.015;-0.5587341022904698;0.0;2.451071509206904e-6;1.44813142760967e-7;9.005112351932661e-8
31.0;14.296206143151906;-13.687;-0.6092061791579273;3.555683956324466e-7;2.481101426630491e-6;1.0139903434043495e-7;1.8441527341137433e-8
32.0;15.317177146243877;-14.697;-0.6201771707625447;3.323781866688141e-5;2.5516218614596194e-6;8.124122541128201e-8;1.957283861645902e-8
33.0;15.491829097063968;-14.898;-0.5938291209877693;0.0001463203009388364;2.6027362036808957e-6;7.31765755021622e-8;2.830665662612551e-8
34.0;15.13301458173113;-14.58;-0.553014622665569;0.0003136517486990039;2.636883007316776e-6;6.901580922692726e-8;3.43755401199241e-8
35.0;15.075911250984362;-14.542;-0.5339112916793838;0.0004912246546012071;2.6605385027425873e-6;6.756007346777629e-8;3.234715424432543e-8
36.0;14.894953311979123;-14.373;-0.5219533506598166;0.0006501891902783688;2.6851352325196164e-6;6.724820184488785e-8;3.2666931480280584e-8
37.0;14.985787412286722;-14.455;-0.5307874519065656;0.0007739045368678386;2.709093510123117e-6;6.773905533755493e-8;2.9876029525900835e-8
38.0;14.924022670219408;-14.379;-0.5450227088598814;0.0008557989323998394;2.7365921622137923e-6;6.916537870964987e-8;3.075087582348487e-8
39.0;14.879015370329283;-14.309;-0.5700154077028898;0.000882303454478806;2.764399704032385e-6;7.27261675359933e-8;3.246599170871309e-8
40.0;15.115286952070273;-14.5;-0.6152869886836873;0.0007971372470479987;2.7935034907235823e-6;7.898939221480572e-8;2.9409621057721138e-8
41.0;15.536137421968839;-14.86;-0.6761374577127861;0.0006073203874222381;2.831637236637035e-6;9.314392376514836e-8;2.6451536461412306e-8
42.0;15.21050983192857;-14.504;-0.7065098667635091;0.00041584904585409584;2.885793008233767e-6;1.1230732805039379e-7;3.540676565138288e-8
43.0;14.84860812104353;-14.119;-0.7296081582037839;0.0002592914489212045;2.9472401734545393e-6;1.3560231705056285e-7;4.834204971199037e-8
44.0;14.744843258608443;-13.989;-0.7558432842723628;0.00012916350091170888;3.0152741462138226e-6;1.6516766033210687e-7;8.545266385898472e-9
45.0;14.44521134080369;-13.685;-0.7602113622490538;4.033293068441431e-5;3.154128772669322e-6;2.59141167003966e-7;-5.447027620911567e-7
46.0;13.440093726182193;-12.725;-0.7150937591203627;3.3171158896598936e-6;3.99226570130802e-6;6.481704038892932e-8;6.781970601923757e-8
47.0;12.558971133157288;-11.892;-0.6669711659341413;0.0;3.974846582177663e-6;1.2770731152852577e-8;3.5781338454819566e-6
48.0;11.599522387358288;-11.012;-0.5875224148779349;0.0;1.0238482799282185e-8;9.937040230531243e-9;3.569111342839949e-6
49.0;10.213800091716992;-9.699;-0.5148000585997516;0.0;0.0;-6.779741895205731e-7;0.0
50.0;9.959861387985773;-9.465;-0.4948613779958417;0.0;-6.101767705685157e-7;7.694988170915462e-7;0.0
51.0;9.795179951499975;-9.319;-0.4761799345607599;0.0;8.243318254932557e-8;5.471799139792109e-8;-9.381121512027285e-7
52.0;9.702311879425281;-9.243;-0.45931185511795986;0.0;1.1740179661588986e-6;8.829265719468792e-8;-3.7374888938242867e-7
53.0;9.56044759754862;-9.121;-0.439447570242968;0.0;1.6686404995957558e-6;4.595303846145666e-8;1.945033154755539e-7
54.0;9.54306031968372;-9.119;-0.4240602978425613;8.870280118984917e-7;1.4937165751882699e-6;3.460594503045327e-8;9.590976245429851e-8
55.0;9.898784754529249;-9.477;-0.42178475101076596;3.520135385879146e-5;1.418146151331161e-6;4.0354006252126226e-8;3.83597619013157e-8
56.0;10.33431680592949;-9.916;-0.4183168144105414;0.00013634653517791037;1.4117009846748127e-6;4.085373708312604e-8;2.6863674629093736e-8
57.0;10.810177518796516;-10.396;-0.4141775294786337;0.0003056468503521153;1.418479650585499e-6;3.4837970220828174e-8;-1.0218282308584499e-7
58.0;10.993405086296343;-10.592;-0.4014051002240184;0.0005738610717683024;1.563228445914569e-6;4.270306027685472e-8;1.1816683804104226e-8
59.0;10.906751620397602;-10.521;-0.38575162463394186;0.0008829487290524856;1.5883752286479199e-6;1.0570719246369566e-7;7.0068762797585e-7
60.0;10.816332975052969;-10.438;-0.3783329644768011;0.0011928746079537139;9.048110554803257e-7;1.3616470754653295e-7;8.749042406482988e-7
61.0;10.575866102498978;-10.201;-0.374866106520647;0.0014627715071210434;5.5152988224103206e-8;1.032561122242527e-6;-5.591125789939054e-7
62.0;10.563981353493036;-10.178;-0.38598135275833045;0.0016467446941015914;1.6056886818256721e-6;7.172897718244953e-7;-4.103979196044297e-7
63.0;10.809350417514413;-10.395;-0.41435042485002216;0.0017061191655558727;2.7070865960489013e-6;6.984720706557377e-7;1.900836763456183e-7
64.0;11.300409375486009;-10.84;-0.46040938102790924;0.0016227354841352156;3.1242366661509967e-6;6.487925830414133e-7;-2.565471929318388e-7
65.0;12.16243768065607;-11.634;-0.5284376543857172;0.0013901040027065575;3.992890003812586e-6;7.2301110683991e-8;5.916996804388181e-7
66.0;12.585940776571642;-12.002;-0.5839407677275738;0.0010372125305660748;3.400117625051332e-6;3.165636403360917e-8;1.0660240243521001e-7
67.0;12.67013886093288;-12.048;-0.622138863027567;0.0006702715321081366;3.309821227102175e-6;4.221622444184638e-8;4.208445154341166e-8
68.0;12.816752753056868;-12.16;-0.6567527688219211;0.00037954197969689366;3.300724345262225e-6;4.511603256519932e-8;-2.1022545745373224e-9
69.0;12.8269127997003;-12.152;-0.6749128126885027;0.0001750296986028785;3.3433345405525308e-6;5.1447235937531525e-8;-5.425319299980809e-7
70.0;12.717607984515084;-12.041;-0.6766079996953761;5.0862444911292854e-5;3.992115974995678e-6;6.801113491984043e-8;7.105471620127905e-8
71.0;11.917923353873528;-11.285;-0.6329233613090874;3.6128478357447575e-6;3.973977100157947e-6;1.3276670468038905e-8;3.5774370284722784e-6
72.0;11.156060707598;-10.591;-0.5650607067824487;0.0;1.059867423330082e-8;1.0477576553194394e-8;3.568191187964669e-6
73.0;11.909255360443815;-11.309;-0.6002553633842365;0.0;0.0;-4.823715202581823e-7;0.0
74.0;11.52671133325297;-10.954;-0.5727113611867417;0.0;-4.3413436823236395e-7;1.060551010087825e-6;0.0
75.0;11.365519953993147;-10.813;-0.5525199829928393;0.0;5.204049544211091e-7;2.523926158538778e-7;-9.211533648109428e-7
76.0;11.400715161569169;-10.861;-0.5397151732709626;0.0;1.7710100068729828e-6;3.0432491001013203e-7;-3.8943225883446324e-7
77.0;11.65261455101753;-11.117;-0.5356145619135277;0.0;2.4774278346974835e-6;2.1764558123419834e-7;1.9257977028904198e-7
78.0;12.352921936514056;-11.804;-0.5489219602378014;0.0;2.4590835924814117e-6;1.4807060813347027e-7;9.20146376660362e-8
79.0;13.490881219006226;-12.916;-0.5748812525601599;8.178091475363883e-6;2.489862745146688e-6;1.0328936347570377e-7;2.3770964071487387e-8
