Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeD;G_TypeB;Demand;Total_PV
1.0;0.03998866088933521;4.461152343621579;0.5569857626029564;4.9999999103022414;0.0;2.711487313065057;0.0;-0.20061525117751441;-0.2019111651258743;-0.20061302642442;-0.2015841091667976;-11.925;0.0
2.0;0.040017327435325614;4.477909341104327;0.23031820205443812;4.999999910125182;0.0;2.6134617583680613;0.0;-0.19305359562148947;-0.19429955951286162;-0.1930521573756442;-0.19398565067440385;-11.547;0.0
3.0;0.03999623652840587;3.7648436397722054;0.8091645879705864;4.999999910310878;0.0;2.4720285381006697;0.0;-0.18550172636856008;-0.18670022501349057;-0.18550082225103695;-0.18639882050311873;-11.302;0.0
4.0;0.039999364845959645;3.7601913779282246;0.9048794993716337;4.999999910298453;0.0;2.3142799783971317;0.0;-0.1793391137837578;-0.18049759793133177;-0.1793382485493731;-0.18020635686003345;-11.26;0.0
5.0;0.040000520706629815;3.535723343169998;1.476584885763781;4.999999910273399;0.0;2.0392977270725687;0.0;-0.17365922993425853;-0.17478081134814885;-0.17365836209615884;-0.17449885524525952;-11.355;0.0
6.0;0.04000018870922912;3.5472372269996266;2.3821811938615207;4.999999910278063;0.0;1.607188699531683;0.0;-0.17241508834851046;-0.1735286805108823;-0.17241407225808317;-0.17324856844169284;-11.845;0.0
7.0;0.040000181184934216;3.5380256207164766;3.9430017179610717;4.999999910278097;0.0;1.1850316856647247;0.0;-0.17826184892576327;-0.179413306679737;-0.17826016097960273;-0.1791229450304525;-12.951;0.0
8.0;0.20000002191901828;3.008586651259877;4.999999973889841;4.999999992058831;1.5516881325509742;0.8517979447124328;8.608134266079956e-5;-0.1841038551512693;-0.19024015527832844;-0.18410578426919164;-0.1887084455612723;-14.665;2.185295167610893e-8
9.0;0.20000005403741167;3.2840227048648867;4.999999973889826;4.999999992058828;2.878627305244656;0.6748690385076894;0.01409429583765151;-0.190377020081991;-0.19672080352109791;-0.19037836750033652;-0.19513604437985102;-16.079;3.6151903605294882e-6
10.0;0.20000005097115145;3.4828401385148684;4.9999999738898255;4.999999992058828;2.848215848011186;0.6436954493719864;0.08568375959843494;-0.183191984990208;-0.1892869186602813;-0.18319326307549244;-0.1877618899511572;-16.317;2.2461938888109268e-5
11.0;0.2000000481964008;2.99290624226619;4.999999973889827;4.999999992058829;2.5848648159302225;0.8056100902836716;0.25239916015530406;-0.1714606521518652;-0.1771416699719906;-0.17146234771056937;-0.17571450927677737;-15.94;6.885064491657772e-5
12.0;0.20000001908392415;3.1751756995620997;4.999999973889852;4.999999992058834;1.1497925762415422;1.0555281853035825;0.523031124448938;-0.15959110578951924;-0.1648353076239442;-0.15959338483919544;-0.16350731921097775;-15.256;0.00015186486260132602
13.0;0.04000036803299171;3.2544830184352636;4.949435509726868;4.9999999102781745;0.0;1.3425041299792522;0.772089572832139;-0.15724688304688036;-0.15814008299758991;-0.15724219155448535;-0.15788144328409967;-14.688;0.0002436629172205754
14.0;0.04000020355559433;3.4966229315719803;4.4054175069061445;4.9999999102780315;0.0;1.4432286786439914;0.773816402804121;-0.1566481993312018;-0.15752529225377718;-0.15664350661425605;-0.15726761832015956;-14.491;0.00026814775452784753
15.0;0.19999999644208022;3.2612959300033526;4.999999973889853;4.999999992058834;0.06656092229700421;1.4057498143014155;0.49520978408289096;-0.1569614080629508;-0.1620997314332079;-0.15696226289447124;-0.16079282301054945;-14.592;0.00018705826337752073
16.0;0.20000002309287793;3.1842228548305878;4.999999973889854;4.999999992058835;1.1203080582289173;1.293176525228794;0.1881334508300778;-0.16950682154809935;-0.17511898673437773;-0.1695073710517619;-0.17370733166389915;-15.098;7.550904208569372e-5
17.0;0.20000003585226503;3.3272757733147658;4.999999973889836;4.9999999920588305;1.9306738350016315;1.2751864141175626;0.043874992187255504;-0.18727578993557223;-0.1935089899701501;-0.18727623633298812;-0.19194916996670364;-15.817;1.7997965278685302e-5
