Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeD;G_TypeB;Demand;Total_PV
1.0;0.03999989481690843;3.6402438769675745;1.5888432894951476;4.999999897769067;0.0;2.264615341086709;0.0;-0.20684214680304722;-0.208177886986158;-0.20684044022267928;-0.2078413935825511;-11.664;0.0
2.0;0.04000000398648977;2.768292666119151;2.270850990930737;4.9999998977704045;0.0;1.9590384197698327;0.0;-0.19748827350146847;-0.19876354877866534;-0.1974874716221325;-0.19844317678885537;-11.206;0.0
3.0;0.04000015290644936;2.6971544515703503;2.1884669625536954;4.999999897770883;0.0;1.8253845767810433;0.0;-0.18946654755781978;-0.19068985903779476;-0.18946616492280047;-0.19038305986137188;-10.951;0.0
4.0;0.040000195074684525;2.9247967302623277;1.9683802533483639;4.999999897770684;0.0;1.6853845788697648;0.0;-0.18212606844730192;-0.18330190570597968;-0.18212577695402488;-0.18300710229019065;-10.848;0.0
5.0;0.04000020468322506;2.5873983572607875;2.4258854495201705;4.999999897770843;0.0;1.6288461196432542;0.0;-0.17628464624188792;-0.1774226744432727;-0.17628445743540985;-0.17713752006550026;-10.935;0.0
6.0;0.04000022543704034;3.424796728156418;1.8930284390164964;4.999999897770596;0.0;1.792307652295692;0.0;-0.17503874789840707;-0.17616868480143416;-0.17503864172855582;-0.17588567531271979;-11.408;0.0
7.0;0.040000207095170125;3.6788617667531733;2.6495281454986666;4.999999897770839;0.0;1.9509614998599396;0.0;-0.18207359030410716;-0.1832488874467072;-0.18207356141652936;-0.18295463482968666;-12.549;0.0
8.0;0.04000020181418412;4.24796745391044;3.5134454367147367;4.999999897770904;0.0;2.143653802604647;0.0;-0.1932208266791849;-0.1944681224273613;-0.19322091673321484;-0.19415597993439493;-14.13;0.0
9.0;0.04000019226288862;4.349593468451283;4.308719807369506;4.9999998977708495;0.0;2.475576878294672;0.0007499767818342346;-0.19785112804545477;-0.19912817420358173;-0.19785127434925512;-0.19880864336189452;-15.341;1.9746396237110588e-7
10.0;0.04000019239370854;4.39024387327246;4.406105366246464;4.999999897770838;0.0;2.7724999494559404;0.01774997222588924;-0.19335469876320904;-0.19460041495163136;-0.1933548768723432;-0.19428820845775632;-15.811;4.758928211470719e-6
11.0;0.04000018980110951;4.382113793307964;4.040452721624214;4.999999897770716;0.0;3.0163461013088573;0.05549996816335776;-0.18458552473731032;-0.18576920892719695;-0.18458567484381147;-0.18547121195481528;-15.754;1.538142627059292e-5
12.0;0.040000188822018265;4.37195119335254;3.8000868715638396;4.99999989777072;0.0;3.1536537893170906;0.08874996726248775;-0.1788616184625468;-0.18000306756839313;-0.17886178592841298;-0.1797143635612766;-15.697;2.590975904044207e-5
13.0;0.04000018700351958;4.296747938688127;3.556590869767205;4.999999897770723;0.0;3.297884557217231;0.11099996651390885;-0.17556849802489138;-0.17668424503231045;-0.1755686794322039;-0.1764009102353497;-15.558;3.473585269507978e-5
14.0;0.04000018337425928;4.286585338734251;3.159091566633977;4.999999897770743;0.0;3.4107691703022778;0.12087496618552275;-0.17409862177908625;-0.17520176426697842;-0.17409881529594812;-0.17492085617534445;-15.279;4.089186078672787e-5
15.0;0.04000018018144146;4.0142276150133265;3.107046482241104;4.999999897770746;0.0;3.4594230142335363;0.11587496634966789;-0.1756572910190767;-0.17676983213285571;-0.17565749760460553;-0.17648646562239823;-14.992;4.212109833832085e-5
16.0;0.04000017307849166;4.024390219963441;3.182845931606117;4.999999897770735;0.0;3.517499937950178;0.09287496713801091;-0.18439073169993805;-0.1855628844324554;-0.18439095759403154;-0.18526548782525318;-15.078;3.5511019676309064e-5
17.0;0.040000163279161;4.310975583623892;3.1702232114677544;4.999999897770858;0.0;3.620961475655964;0.05874996803790593;-0.1981733966281382;-0.19944085964176503;-0.1981736971927991;-0.19912128739676235;-15.366;2.2875293471797225e-5
18.0;0.04000015042875019;4.310975583623886;3.962630450421485;4.999999897770827;0.0;3.784807622051707;0.02174997153124196;-0.22141747509153345;-0.22284216635156082;-0.22141781505028396;-0.2224851533815038;-16.192;8.316174190683414e-6
19.0;0.04000014657081056;4.313008103614742;3.7513183710267453;4.9999998977708575;0.0;3.893076854693205;0.000249972901165824;-0.23250653790732742;-0.23400686413547964;-0.232506899273976;-0.23363200557647593;-16.025;9.087615606973214e-8
20.0;0.04000023276520072;4.300812983669793;3.129923352466943;4.999999897771052;0.0;3.9234614690350913;0.0;-0.2363816131616512;-0.23790700554176172;-0.23638198925216872;-0.23752589195601947;-15.406;0.0
21.0;0.04000025613695328;4.290650378715873;2.3816617273689076;4.999999897771227;0.0;3.8728845451317744;0.0;-0.235384140168869;-0.23690316900248734;-0.23538451996824464;-0.2365235974533617;-14.601;0.0
22.0;0.04000023735686605;4.317073143596181;1.5749057007498897;4.9999998977693965;0.0;3.807499931554894;0.0;-0.23121559327063554;-0.23270714817308796;-0.23121649551940565;-0.23233539470153358;-13.772;0.0
23.0;0.0399939870580203;4.315040623613351;0.7593024866865598;4.999999897811321;0.0;3.724038393407484;0.0;-0.22323255156121274;-0.2246737710408586;-0.22323790721243875;-0.22431844153941533;-12.903;0.0
24.0;0.0400322140815189;4.327235743523357;0.1438722036008947;4.999999897627366;0.0;3.5638460918416413;0.0;-0.2145428854319825;-0.21592667056237613;-0.21454821714280303;-0.21558569221750065;-12.174;0.0
25.0;0.04000214144112084;3.5182926640549206;1.1673439730475912;4.999999903457342;0.0;1.4913461237871488;0.0;-0.18397220385694227;-0.18516023848328217;-0.18397043909353902;-0.18486065670219184;-10.439;0.0
26.0;0.0399957209139204;3.6544715233468614;0.7963563037045994;4.99999990350042;0.0;1.433461509381398;0.0;-0.1760928993102629;-0.1772302497690401;-0.17609203421401673;-0.17694433990655528;-10.178;0.0
27.0;0.040001090026402536;3.018292666175824;1.3820441080983352;4.999999903455812;0.0;1.3734615102593482;0.0;-0.16946747330106776;-0.17056160701927717;-0.16946701243797743;-0.17028705023261034;-10.094;0.0
28.0;0.04000087409542378;3.0020325012400217;1.416506727394728;4.999999903456659;0.0;1.350576895604074;0.0;-0.16306550882586704;-0.16411833319513117;-0.16306518084065186;-0.16385424834910095;-10.115;0.0
29.0;0.04000022063561793;2.678861772982863;2.04760852959774;4.999999903463453;0.0;1.3221153560221868;0.0;-0.1596953599149049;-0.16072636953111735;-0.1596951293578741;-0.1604679211887475;-10.408;0.0
30.0;0.040000226719574046;3.085365835913049;2.5973971784257905;4.999999903463454;0.0;1.2886538164946524;0.0;-0.1641405610438573;-0.16520021410779345;-0.16414041120956935;-0.16493471151862293;-11.313;0.0
31.0;0.04000022971821164;2.892276406716596;3.7068397690504553;4.999999903463387;0.0;1.2507692020074508;0.010874975139562247;-0.166719813714858;-0.16779467054835256;-0.16671972501598092;-0.1675250857732139;-12.192;2.8385883967828372e-6
