Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;100.41051911721343;87.001810648418;109.61851150136144;79.25034483303297;68.69898834483008;96.11065175622436;60.82548416677704;48.280496306441066;72.90988562136272
TypeA;435.6453354259036;413.0760776615256;450.92065112097004;397.743078783307;378.85541136231467;426.4354782647961;362.04901697050843;341.6204508433549;380.6199185369613
TypeD;156.74015197584956;143.32898086238214;165.9488767924884;135.53299841584507;124.98670825427854;152.3906451154122;117.11870331489456;104.5750188978622;129.19980135471044
TypeB;656.0103723018224;633.4387050578796;671.2863880715985;618.0611996642227;599.1786771980666;646.7508666668155;582.377827828979;561.9505785433442;600.9453967215878
