Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;1.8453321268818712e-6;2.057147518774727e-6;4.862897778901143e-6;4.686979510726275e-6;3.5573282590739552e-6;3.83298436767987e-6;7.745831107630607e-6;1.0949150273109609e-5;3.843521202862021e-6
TypeA;6.373850873764297e-7;6.247011585802653e-7;2.8378851837373986e-6;3.0505021368920637e-6;6.13625312784194e-7;3.150649477090539e-6;1.122133836295447e-6;6.301859520885245e-7;7.752613946365727e-7
TypeD;2.8588301046461595e-6;6.798239464922418e-6;2.36031030498296e-6;7.344603151437923e-6;8.693988830410504e-6;4.303026494012485e-6;1.3889238193565134e-5;2.032922618644406e-5;8.60785467904357e-6
TypeB;7.621459821027798e-6;1.0736954819012823e-5;7.828192463144035e-6;1.3151460853233488e-5;1.354198240988147e-5;1.0306862622488921e-5;3.969978345819136e-5;5.942625781441002e-5;1.4421714962686849e-5
