Consumer;2018;2021;2022
TypeC;106.31341013968756;2110.7142295354724;1408.0213564180167
TypeA;427.7431037643547;1492.944252134783;1076.7715944296726
TypeB;654.660408205534;4664.587520558069;3262.4709019144857
