Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;-0.0011125190875754072;-0.0010157721327649371;-0.0009412669064022055;-0.0008815342775466727;-0.0008579701826057731;-0.000905301789429494;-0.0011012036624985617;-0.0014285891384439255;-0.001594771393566695
TypeA;-0.0004232003632394142;-0.0003898938599952958;-0.00037199509913359816;-0.0003697853945642212;-0.000397442907217899;-0.0004780685712241669;-0.0006623644164365262;-0.0009400517826060919;-0.0010806431055068915
TypeB;-0.0022315903872418305;-0.0020372601146317563;-0.001887677900056974;-0.0017678048022154635;-0.001720577751487446;-0.0018157537911867756;-0.002209513233144952;-0.002867998169139792;-0.0032026780083138705
