Consumer;2018;2021;2022
TypeC;0.019038430389417483;0.018137943645536485;0.017305152700381278
TypeA;0.036078904018098976;0.0346854385319352;0.0340764830488901
TypeB;0.09521436852203602;0.09070162309833753;0.08653712183157306
