Consumer;2018;2021;2022
TypeC;-5.194415889913298;-4.004269857018865;-3.0148159083792962
TypeA;-1.9682605143877774;-1.531259198099627;-1.1871534506721624
TypeB;-10.388801472163868;-8.008539713430851;-6.029628138831728
