x1;x2;x3;x4;x5;x6;x7;x8
-0.20146019599400772;-0.19627575307791478;-0.16948684000235567;-0.17532870638137807;-0.1675297797983725;-0.1707752780281293;-0.18546897913416913;-0.19709986720601597
-0.19386045824046289;-0.1879776200091187;-0.1631044965108606;-0.16699543705926181;-0.16172636615048724;-0.16499922844474751;-0.1794199975034839;-0.1883989624154927
-0.18627385371673935;-0.1800958543305512;-0.15748586916366986;-0.16183474524630445;-0.1555869596732616;-0.15910003273015505;-0.17181157027888402;-0.1803799366336193
-0.18008099045478643;-0.17299071360363893;-0.15216963018345173;-0.1559329256928791;-0.150328608683623;-0.15386232531853497;-0.16512345034152795;-0.17400991627409884
-0.17437307488874274;-0.1657738374419323;-0.1499411170877367;-0.14984067663826406;-0.145547808964368;-0.15198291382836157;-0.16150737035727525;-0.16836186309782675
-0.17312273229014338;-0.15931939113922738;-0.15025358499197328;-0.14951470341009118;-0.14388871409512813;-0.15613907857433365;-0.16762229108338308;-0.16688103366560944
-0.1767958102022563;-0.1562081631791497;-0.15422806574173403;-0.14712865272853132;-0.14499721782204023;-0.165291390326982;-0.17234372530609118;-0.17353207164042148
-0.18868179639710814;-0.15674068420078546;-0.1531196352260036;-0.13894478409233177;-0.13889180160409742;-0.16136458151586658;-0.17336619427335423;-0.18332809638335837
-0.1951089812653006;-0.15647183690193087;-0.1393629903754949;-0.1271492242875155;-0.1284454205098254;-0.14573363186992122;-0.16453844681466126;-0.18603162002282944
-0.18773515578262392;-0.15893738092537657;-0.1257612112684704;-0.11413965718124187;-0.11559797805717636;-0.12878266126292798;-0.15400565193589105;-0.18062422068697265
-0.17569312186045874;-0.1566660503938706;-0.11629305883266301;-0.1094418257699335;-0.10506537140779176;-0.11619999070823041;-0.1492153989998371;-0.17132009946135462
-0.16350014451037512;-0.1535176389334892;-0.1153387831431725;-0.1093197564027332;-0.09989708339070841;-0.11177900076433725;-0.14539057572793487;-0.1643169444196566
-0.1558640843111578;-0.15212674143922922;-0.11989376862398479;-0.11100569566081966;-0.09862800011537347;-0.11483988852510416;-0.14560405084475245;-0.1607086052129771
-0.15526335121638501;-0.1521074169707405;-0.12294148322594181;-0.11389289920299779;-0.10009807732835173;-0.1202887434494042;-0.14855063545770827;-0.1624980650984141
-0.16079258856120685;-0.15585510875787498;-0.1290211205350218;-0.11763270421169028;-0.10731509773110333;-0.12931028751109475;-0.1559190372450507;-0.1676828236981624
-0.17368690464212183;-0.16279083028841507;-0.1432084449543815;-0.13197719265388808;-0.12073768393718534;-0.1426792018633355;-0.16935102825840245;-0.17759678386641517
-0.1919222512760769;-0.17435272433308713;-0.16043749590706682;-0.15383685586240625;-0.14287308852317837;-0.1649379211807329;-0.1874780614911964;-0.19364609975374708
-0.2175326918485787;-0.19570952890205925;-0.17269353287232306;-0.1679860029302407;-0.15700067689066424;-0.18254672521648022;-0.20143474577952605;-0.21687444229293767
-0.22299974980609916;-0.2096505855986089;-0.1874838151194897;-0.18097463387065016;-0.17344500300628726;-0.20055565326550617;-0.21064141379455553;-0.22101951851897633
-0.22491168035464815;-0.21323633356437316;-0.19767020132807173;-0.19235495248683973;-0.18808509483094812;-0.21312072782793143;-0.210715182748526;-0.2245646866264652
-0.22660277474551288;-0.21426105856002906;-0.2038243233994279;-0.20108812163598044;-0.19804141146526738;-0.21076445517284942;-0.20860719754488252;-0.22349233380783673
-0.22265589162868973;-0.21400645679756405;-0.19947935767879896;-0.19991557927162565;-0.20281887951975933;-0.20405909215770657;-0.20217813743498003;-0.22098073155531978
-0.21479911601734472;-0.21339730197547965;-0.19384773640311398;-0.19325610021669268;-0.19528492408570755;-0.19669745535096667;-0.1955113358751605;-0.2144241832373098
-0.20836710211362303;-0.2072102776884919;-0.1836797007809945;-0.18221234105090453;-0.18346910603636257;-0.18736031838532888;-0.18628362946801177;-0.20599506663898878
