CVAR_WindOffshore,CVAR_GasTurbine,CVAR_Baseload,CVAR_Peak,CVAR_WindOnshore,CVAR_SolarPanels
1161.994697235308,2609.1526981194575,3838.8859427961706,0.5266088597616227,630.261803821508,384.3637542661857
