VAR_WindOffshore,VAR_GasTurbine,VAR_Baseload,VAR_Peak,VAR_WindOnshore,VAR_SolarPanels
1808.8818925409817,3617.8090047819655,4887.531738419187,1.5452932018526484,1077.5471983178238,589.2470112619307
