Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;1.197623618054422e-6;6.899189770592784e-7;8.45899197088329e-6;2.4193496841462547e-6;5.538548776939933e-6;2.756432785133711e-6;2.782996625683154e-5;6.35277774563292e-6;1.8020492234427365e-5
GasTurbine;1.2489879281929461e-6;8.050380984059302e-7;8.511319947501761e-6;2.8828549147874583e-6;6.381158073054394e-6;2.6101088224095292e-6;2.8988158874199144e-5;7.655735771550098e-6;1.7617180674278643e-5
Baseload;1.2131481526012067e-6;6.822142495366279e-7;8.467236511933152e-6;2.4697742446733173e-6;5.650820185110206e-6;2.7570072234084364e-6;2.7781685275840573e-5;6.34702701063361e-6;1.7816244053392438e-5
Peak;1.8067343887651077e-7;9.182695066556334e-7;8.342233748237504e-6;1.1218556323910889e-6;4.4730003594395384e-6;1.729670429995167e-6;2.53940774257444e-5;6.576462581620035e-6;1.2065816690665088e-5
WindOnshore;1.2054726994392695e-6;7.070716492307838e-7;8.460503408969089e-6;2.415404679823041e-6;5.629803794704458e-6;2.7582808836967843e-6;2.7842928375321208e-5;6.368062713590916e-6;1.8035381799563766e-5
SolarPanels;1.1958699547641016e-6;6.809359072868643e-7;8.461322022717288e-6;2.419292027440456e-6;5.531083340309939e-6;2.755960276173801e-6;2.7808773861682026e-5;6.32030135389039e-6;1.8016954040519693e-5
