Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.647613413024626;-12.007;-0.6406133672714558;0.0;0.0;8.928082456947128e-7;0.0
2.0;12.119871974510126;-11.509;-0.6108721343393084;0.0;8.035274211252415e-7;7.391196223527484e-7;0.0
3.0;11.76978910055313;-11.185;-0.5847883634152956;0.0;1.4686547287223752e-6;6.005696157487739e-7;1.8053337388852465e-8
4.0;11.555768100410758;-10.994;-0.5617678724341455;0.0;1.9889612541483872e-6;4.851838693867597e-7;1.8927916281041e-8
5.0;11.626398842306482;-11.076;-0.5503989239902769;0.0;2.404396822462494e-6;4.702598316779324e-7;2.0852198593918992e-8
6.0;12.234354797466459;-11.672;-0.5623548267072453;0.0;2.804221121823071e-6;5.235153087234337e-7;1.874180597919541e-8
7.0;13.869305669139989;-13.253;-0.6163056619908798;0.0;3.2542802487776896e-6;8.47462777104621e-7;1.6037038016826824e-8
8.0;16.25229525985666;-15.571;-0.6812952558225255;0.0;3.998852389098646e-6;3.886268768166767e-9;4.86595435230117e-7
9.0;17.667761868034532;-16.964;-0.7037618677866309;1.4622522193949367e-7;3.4612885511324394e-6;3.876001408015931e-9;2.523199756133952e-7
10.0;18.029989421490072;-17.35;-0.6799894213733895;1.2762839742123437e-5;3.184075295166696e-6;4.000522522177909e-9;1.9744560931579915e-7
11.0;18.024135677116018;-17.376;-0.6481356779599521;7.329535707608053e-5;2.967973347637734e-6;3.92117957563991e-9;1.6637082318626519e-7
12.0;17.764139490579176;-17.145;-0.6191394926671681;0.00016102408444889193;2.786349141795567e-6;4.2834602043973935e-9;1.4727661596964164e-7
13.0;17.341146460411384;-16.743;-0.5981464636146682;0.00022838525903240244;2.6262849367361154e-6;5.204264615919749e-9;1.3547870886907782e-7
14.0;17.331307110725533;-16.727;-0.6043071144934411;0.000303998433840951;2.480174247734831e-6;5.858864786381033e-9;1.2935879106956194e-7
15.0;17.328048725083406;-16.705;-0.6230487286595998;0.0003346737841960502;2.3414672186219914e-6;6.024554377293318e-9;1.295013777664551e-7
16.0;17.526245472059216;-16.865;-0.661245474304158;0.00022280135758665843;2.2027647511806696e-6;5.710297024452963e-9;1.3740752549444435e-7
17.0;17.977789818040403;-17.257;-0.7207898186685034;7.885426026109404e-5;2.0550087137818825e-6;5.106278407662564e-9;1.5097556155123314e-7
