iteration;primal_EOM;dual_EOM;rho_EOM;primal_cfd;dual_cfd;rho_cfd;zeta_cfd;imbalance_cfd
1;550.9946556094114;0.0;0.11000000000000001;34.99999999966911;0.0;1.1;-0.34999999999669107;34.99999999966911
2;366.08745363262784;7.87426038509591;0.12100000000000002;35.00000040444068;1.1067971938485426;1.2100000000000002;-0.7350000044455385;35.00000040444068
3;269.2212107322525;5.955001751977375;0.13310000000000002;35.00000053531452;1.2174769177857956;1.3310000000000004;-1.1585000109228443;35.00000053531452
4;204.14823775129713;4.964415033545883;0.14641000000000004;35.00000015872091;1.3392245951545665;1.4641000000000006;-1.6243500130354196;35.00000015872091
5;155.79358456040185;4.384866536008968;0.16105100000000006;34.9999997873998;1.473147039041535;1.6105100000000008;-2.1367850099227406;34.9999997873998
6;119.40660070435268;3.8853320588561653;0.17715610000000007;35.00000402260899;1.6204619390365036;1.771561000000001;-2.700463574707261;35.00000402260899
7;95.12904066318752;3.257122880678078;0.1948717100000001;34.99999981889241;1.7825079188475428;1.9487171000000014;-3.32050992149883;34.99999981889241
8;80.38285551965615;2.6767070054034496;0.2143588810000001;35.000006598719374;1.9607590905778205;2.1435888100000016;-4.002561035089204;35.000006598719374
9;71.95386986164358;2.1921995228867233;0.23579476910000013;35.00000514908994;2.156834910272584;2.357947691000002;-4.75281722896452;35.00000514908994
10;67.3590732290342;1.7925746080003266;0.25937424601000014;35.00001521955223;2.372519084061537;2.5937424601000023;-5.578099279683601;35.00001521955223
11;64.72274723680832;1.4873935865532475;0.28531167061100016;35.00000205070839;2.6097700106436834;2.853116706110003;-6.485909193908696;35.00000205070839
12;62.93115703995514;1.2838219737162018;0.3138428376721002;34.99999858309203;2.870746727021669;3.1384283767210035;-7.484500000621159;34.99999858309203
13;61.3214000519621;1.181141951370089;0.3452271214393102;34.99998478236037;3.157820154690223;3.4522712143931042;-8.58294945487879;34.99998478236037
14;59.53810855100725;1.2292686032171474;0.37974983358324127;25.483094924252182;24.309607252622232;3.4522712143931042;-9.462695005485218;25.483094924252182
