Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;7.989579399403368e-6;1.435958204565324e-5;1.508412516226798e-5;7.575935425219171e-6;2.5779041163964678e-6;5.196859365064199e-6;3.2916010539008056e-5;2.209771791772397e-6;1.564207796311834e-5
TypeA;8.355102502299872e-6;1.4609238710328043e-5;1.564142455645623e-5;7.767398722435814e-6;2.7489335447938856e-6;5.349042304203522e-6;3.447342877027637e-5;2.3505994395378593e-6;1.602466619576859e-5
TypeD;9.640067597516122e-6;1.534582975715182e-5;1.5552709962118882e-5;9.025349715141573e-6;3.962657329381614e-6;5.407511561639211e-6;3.8434123046826585e-5;8.857416685437158e-6;1.7232469646799586e-5
TypeB;7.364767810713602e-6;1.669526170555713e-5;1.7256545894461794e-5;8.83064442902537e-6;4.795746407992851e-6;7.948277838565332e-6;3.8878543109355235e-5;8.030951665460861e-6;1.764422851913139e-5
