Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;2.0383929722811445e-5;1.5202073086584278e-5;4.228570804798437e-5;2.505212930259404e-5;1.1041861682770104e-5;2.236995446480705e-5;4.68614935016376e-5;7.280716090463102e-6;2.1822560483997222e-5
GasTurbine;1.9344039174029604e-5;1.412946926393488e-5;4.126531530346256e-5;2.3795141714799684e-5;9.833106560108718e-6;2.07284956559306e-5;4.542765555015649e-5;5.678032493960927e-6;2.0668147953983862e-5
Baseload;2.0386360120028257e-5;1.5203097063931637e-5;4.228493435221026e-5;2.5048285351658706e-5;1.103370505006751e-5;2.237084390799282e-5;4.685525573222549e-5;7.265603471751092e-6;2.1813444618601352e-5
Peak;8.447265734901066e-6;2.1356039269448956e-5;2.9011340473061864e-5;1.114409894853452e-5;5.95174640238838e-6;1.1492355952213984e-5;4.274182123253922e-5;4.377087918783218e-6;2.1645196909503284e-5
WindOnshore;2.038526872638613e-5;1.5202949271042598e-5;4.2286494817744824e-5;2.5053002133290647e-5;1.104291473552621e-5;2.2370722376763297e-5;4.6862170165695716e-5;7.281537364178803e-6;2.1823624138050945e-5
SolarPanels;2.03875958156006e-5;1.520583720227009e-5;4.228860358987345e-5;2.5055960549344447e-5;1.1047000713637622e-5;2.2373075786034577e-5;4.686626721521134e-5;7.2865292739254794e-6;2.182746158046361e-5
