Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;1859.6574481827197;1728.1852012643558;1810.4706173530215;1214.9493672152967;1185.8061052530225;1240.7252894023893;899.6808137908033;883.1573235430284;853.0987411973292
GasTurbine;3621.249668091813;3127.849912037094;3986.8275105116204;2743.7244197907276;2374.7086901220755;3445.1125894747042;2122.335726198991;1649.0344439817775;2601.6535034364106
Baseload;4891.298344998315;4345.424612836431;5274.96200513351;4010.3154756884464;3572.7005207942034;4750.83481270287;3336.9223550154047;2829.3252653515224;3820.0375696126052
Peak;2.0017746929331746;1.4436339031710537;2.6812333818589362;1.688165764133556;1.302855583143377;2.090409643751281;0.5750460778693687;0.3877610547610461;0.840605443415969
WindOnshore;1078.2198739833893;1082.3694659918876;929.1971250465468;635.3434027190559;676.2390863203881;569.3642553541698;513.3314479203449;545.5104864251751;454.9586185309054
SolarPanels;589.5717555607644;592.5853420112261;572.3232314607945;322.54345734331133;358.54595349069916;302.8265782533934;369.88064400940164;389.39462478017066;335.1734277344966
