iteration,WindOffshore,GasTurbine,Baseload,Peak,WindOnshore,SolarPanels,TypeC,TypeA,TypeD,TypeB
1,4.999999999917514,4.9999999999523785,4.9999999999523785,9.999999999956191,4.999999999961303,4.999999999927174,0.0,0.0,0.0,0.0
2,4.999999999995461,4.9999999999997895,4.999999999996968,10.000000000006374,4.999999999965143,4.999999999951497,9.579616444643765e-11,1.2047383928735243e-7,3.546511710045707e-10,1.3246336878353287e-7
3,4.999999999947972,4.999999999991091,4.99999999999175,9.99999999999761,4.999999999909251,4.999999999892125,9.191840040406215e-9,4.1793117273665095e-7,-8.189199764815186e-10,1.2776432760410962e-7
4,4.999999999923444,4.999999999983059,4.999999999981825,9.999999999998737,4.999999999917386,4.999999999884247,1.1770805884341092e-7,7.075683484227193e-8,1.1494992699341393e-7,4.782030997350828e-7
5,4.999999999935518,4.9999999999484555,4.999999999886261,9.999999999993376,4.999999999970586,4.999999999796635,1.4612449682492413e-6,2.9324971183207003e-8,-8.571974668262124e-7,-1.7306313947960737e-6
6,4.999999999963605,4.999999999906919,4.999999999931371,9.999999999995682,4.99999999995841,4.999999999691864,2.5571411261620183e-6,2.4929496221434682e-8,-8.626593084423587e-7,5.8626450020526046e-8
7,4.99999999994849,4.999999999901637,4.999999999885722,9.9999999999822,4.999999999909713,4.999999999645687,2.834908388982032e-6,2.673589246206821e-8,-9.181723363310112e-7,-1.2175623891009022e-9
8,4.999999999969409,4.999999999878323,4.999999999941039,9.999999999987129,4.99999999984559,4.99999999946689,2.43267235146368e-7,-8.194729325190305e-9,4.7372222152751544e-7,4.639665339678763e-8
9,4.99999999996123,4.9999999998281845,4.999999999894006,9.999999999971944,4.999999999934523,4.9999999999067875,1.2360458914404256e-6,9.853792561334827e-7,5.856996393555643e-7,-7.422741302615575e-7
10,4.999999999953917,4.999999999775655,4.999999999965993,9.999999999996513,4.999999999710047,4.999999999844701,4.5512846369868636e-7,1.5440624016792508e-6,-1.2537719897772837e-6,8.887367584360427e-9
11,4.999999999938537,4.999999999938707,4.999999999858558,9.999999999984304,4.999999999863463,4.999999999199926,3.3645434157990864e-6,2.7176158072562026e-7,-1.0872380223051583e-7,-1.2526842365217554e-7
12,4.999999999894073,4.999999999958967,4.999999999990606,9.999999999973245,4.999999999891748,4.9999999983088905,2.0481439613053437e-7,8.572835159308118e-7,-1.0182734734980656e-7,1.3350529736964918e-6
13,4.999999999789768,4.999999999772202,4.999999999975114,9.999999999644787,4.999999999751731,4.99999999521231,3.09692179698191e-7,2.2339823763235624e-8,-2.4921142466909757e-5,-4.116347415728942e-8
14,4.999999999681647,4.773626607897582,4.999999999469252,4.889262423651457,4.999999999653031,4.610396485860734,-0.24987194050999195,-0.2840184281550987,-0.24988175278342922,-0.25710699326030156
15,4.99999999976826,4.7180626818928495,4.991788091235989,0.015848864912964854,4.99999999965466,4.313330491279792,-0.2780314208023392,-0.31013273438900296,-0.27811678832869163,-0.29062618864530393
16,4.99999999974864,3.0435978425846897,3.317323253291196,1.9632638646142628e-11,4.999999999627545,4.306866751517732,-0.3263612144186636,-0.3728986739399364,-0.32636094063261684,-0.35018698508404117
17,4.999999999675878,1.0947573334660573e-10,2.735069193879359e-10,1.5584009582029482e-11,4.999999999330797,4.008871422086586,-0.43479891897357903,-0.4784987296861479,-0.434806546514401,-0.4529720441091405
18,4.999999999603284,1.1397249759979984e-10,1.584460016514011e-10,3.620582600722456e-11,4.999999999465747,4.005828976161964,-0.12314155392547221,-0.16635227669511984,-0.12273107887280861,-0.14320111903505425
19,4.999999999876141,1.3900616643396536e-10,1.3799266645292288e-10,1.2898052580688553e-11,4.999999998840682,3.38670569852352,-0.6852266619653448,-0.7634826281349126,-0.6852653362339618,-0.7335886746575864
20,4.99999999968884,1.0853732865550692e-10,1.5018024043663688e-10,4.454081371827988e-12,4.8948178351305485,3.22784069251672,-0.7125522117728654,-0.774840244730929,-0.712613951797592,-0.7322432225187635
21,4.669042965835078,1.6925250531074076e-10,1.803357218449568e-11,1.6077160025036214e-11,4.424869262494367,2.9040557354355805,-0.7349562134414965,-0.8048855305418481,-0.7349420314437237,-0.7619040119801701
22,4.583363417895918,3.046860277285329e-11,3.010610857520104e-11,1.617932017407273e-11,3.533114668558733,2.7060905613968647,-0.7406529041801535,-0.7939164389619215,-0.7406606765379167,-0.7630572267774839
23,4.6056732612718,8.443615929769044e-11,2.2727081387130107e-11,5.609614364427024e-12,2.9756822994844065,2.396758683071311,-0.7463842278017001,-0.7870308439711008,-0.7463961344147116,-0.7611109785924711
24,4.5845081938534245,7.776604062832398e-11,1.4095331963750057e-11,3.340595468961348e-12,2.889138497165378,1.923510867896215,-0.8425001250653609,-0.9378667854880925,-0.8424997813611028,-0.8884649558091049
25,4.055191945193411,8.990537631038081e-12,1.0199692318447507e-11,1.0659447434062535e-11,2.8588936038003756,1.471378337019936,-1.0826192626235345,-1.1780106546997626,-1.0824692475074684,-1.1286556931416107
26,3.0262616976605003,5.6408479921989576e-12,9.549717458428443e-12,1.386548205178756e-11,2.6623217084194875,1.0410334398524135,-1.4370484101366077,-1.5323366461719627,-1.436811376502524,-1.4829863115789568
27,1.4881345669500219,6.794919832852637e-12,1.4242831573801943e-11,1.2527644473887822e-12,2.4083657727445997,0.7379476130993968,-1.9643876671163638,-2.0596874043583813,-1.9641750949585566,-2.010381927298166
28,1.4338123170682832e-8,0.0,0.0,0.0,2.158744080623957,0.6633728174458334,-2.465073223534579,-2.560438866439222,-2.4647987215521407,-2.5112929722272384
29,2.374630428458293e-10,0.0,0.0,0.0,1.912831860671609,0.8195099091913677,-2.430662285351511,-2.5257765889440265,-2.4321420416411983,-2.4767302752429186
30,8.231836632183066e-10,0.0,0.0,0.0,1.4104380189891255,0.8867104725858175,-2.606377102111529,-2.7013986098352,-2.6076829093746277,-2.6526386808110263
31,4.714842628215066e-10,0.0,0.0,0.0,0.8397851513456153,1.0153873821632744,-2.7814678195829217,-2.876587139596368,-2.7827544815269243,-2.8277615758374126
32,4.0307140499361307e-10,0.0,0.0,0.0,0.2609710106961006,1.233275158977165,-2.944180250781189,-3.0378917791121953,-2.9442981382486284,-2.989121899037123
33,4.3671582913927194e-10,0.0,0.0,0.0,1.4498450504488584e-9,1.5526200250685556,-2.7340122076778415,-2.8091975076883426,-2.7340476415233597,-2.7831951210766976
34,3.720349393862877e-10,0.0,0.0,0.0,1.250109054886841e-9,1.7204338783316264,-2.4820768975829557,-2.5572501199333932,-2.4820638758899607,-2.531230688762193
35,4.749371454009734e-10,0.0,0.0,0.0,7.973580451059871e-10,1.7886951308578167,-2.3370202340693322,-2.4122977294037953,-2.3371274384248784,-2.386152736304457
36,4.7312522313370135e-11,0.0,0.0,0.0,6.393154340152277e-10,1.8211776207573087,-2.2343055318468723,-2.3095613376454804,-2.2344173492728405,-2.283469767462148
37,4.336687935336554e-10,0.0,0.0,0.0,3.2279760388557254e-10,1.8536001565201998,-2.1375786340828133,-2.2129107815836253,-2.1378314939411354,-2.187001696519285
38,5.461587493447033e-11,0.0,0.0,0.0,5.979895084049317e-10,1.899398792803852,-2.089819439309184,-2.1481248972969107,-2.087687699943647,-2.130541000365115
39,3.343388599261375e-10,0.0,0.0,0.0,6.020171458263387e-10,1.9814745597265313,-2.0076937775890635,-2.0660491736881603,-2.005529081636645,-2.049391527125523
40,3.323680915515655e-10,0.0,0.0,0.0,6.143216767219036e-10,2.0881067062603553,-1.9010421798698698,-1.9594052547839786,-1.8987414755560257,-1.9427256265922248
41,3.8785364304814576e-10,0.0,0.0,0.0,5.549675899336082e-10,2.1634799143167114,-1.8256605430238786,-1.8840587660476662,-1.823672861768063,-1.8673675224751907
42,5.3750218727701635e-11,0.0,0.0,0.0,5.253731397624632e-10,2.228438313705998,-1.7607299828755747,-1.8191004005121951,-1.7588695931033707,-1.802448463984045
43,4.050813880652251e-10,0.0,0.0,0.0,5.708858409737009e-10,2.2932659715331694,-1.6959019736798575,-1.7871743716628645,-1.6941122942515006,-1.7399032129939616
44,4.423932843837449e-10,0.0,0.0,0.0,6.814101488081439e-10,2.366477098400139,-1.668085220653093,-1.7835615371728797,-1.6679840658231297,-1.7324785095665407
45,3.546802792007543e-10,0.0,0.0,0.0,9.977910597800476e-10,2.499708742858825,-1.662623288372463,-1.779934979398216,-1.6623244665964574,-1.7280521586328994
46,2.930195901718534e-10,0.0,0.0,0.0,5.48763918229049e-10,2.60537740902986,-1.6601460137681645,-1.7755162968251552,-1.6600105253011816,-1.7247156440993832
47,4.3358757206295574e-11,0.0,0.0,0.0,1.1712345836919788e-9,2.7351853381187192,-1.656036139108683,-1.7704302129940155,-1.6559537351815161,-1.719695103274573
48,1.896246160234758e-10,0.0,0.0,0.0,1.7325549585450143e-9,2.9056140482756034,-1.6510455325160551,-1.7649639682008964,-1.650891222916625,-1.7142582562339093
49,1.9225956627998385e-10,0.0,0.0,0.0,9.049476465927628e-10,3.1155697118433534,-1.64526549144764,-1.7589547772269647,-1.64524759936679,-1.7082268181735807
