Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;1.8364954639309378e-8;2.1586193882397556e-8;0.0;0.0;7.751088668172049e-7;0.0;0.5792205641228472;2.831276950375731;6.91746853467721e-6
GasTurbine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Baseload;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Peak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WindOnshore;1.4561453012487035e-9;1.26473186384296e-9;0.0;0.0;3.8016793998683747e-8;0.0;5.821878850781992e-6;8.74920606639694e-6;2.2742409283854004e-7
SolarPanels;5.755577895922964e-9;4.9331250155072e-9;0.0;0.0;1.4826637417256615e-7;0.0;2.9362270647752866e-6;9.961675619048525e-6;3.1394382655392146e-8
