Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;-2.0824759721845758e-8;-1.1790408686559865e-8;-2.38055248017312e-8;-5.7028687833354525e-9;-1.0227711525552915e-10;-1.142585349278151e-8;7.552105500290308e-9;1.2492306869796741e-8;4.664593087608236e-9
GasTurbine;-3.865610516140091e-8;-2.9316672673215237e-8;-4.5215860775904534e-8;-2.3591670305918166e-8;-1.6110636000637258e-8;-3.6268185446838117e-8;-1.2136369301271553e-8;-3.4133549100888526e-9;-2.0368901249941136e-8
Baseload;-1.4606916622537915e-8;-1.1077841174115124e-8;-1.708564030474056e-8;-8.914544279775083e-9;-6.087698587708365e-9;-1.3704597466836691e-8;-4.585949198550297e-9;-1.2897986066269122e-9;-7.69676202525667e-9
Peak;-2.156814235262737e-9;-1.635721361169777e-9;-2.522815264857757e-9;-1.3162953209325729e-9;-8.988916219114377e-10;-2.0235804495119604e-9;-6.771477355024753e-10;-1.9044785886589315e-10;-1.1364811842554986e-9
WindOnshore;-1.6530919671035707e-7;-1.0998260480690027e-7;-1.595225552832305e-7;-1.9132262376960475e-8;1.9042461383798216e-8;-4.575812876593374e-8;7.472795346520286e-8;1.1546312775109748e-7;4.532948860290873e-8
SolarPanels;-162.59947121752018;-103.33107658355316;-210.66964380237687;96.407587231174;126.24556252991997;49.09877918813285;-1.7457053586037508;47.708098952979846;-38.255901218834694
