Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;63342.87384975928;63474.44179017909;63392.30194717914;63987.29343642348;64016.59996832554;63961.55407040356;64301.47989007774;64319.03681393885;64348.957926571304
GasTurbine;145385.50104829864;145878.79098115218;145020.33511054734;146262.2393180377;146630.70479250158;145560.67610360772;146879.5127172063;147354.75811108918;146402.46272381354
Baseload;304146.39838934696;304692.11165183963;303763.1048182349;305026.6299306872;305463.7541170667;304285.9277909196;305695.97127725894;306205.6636945869;305214.93644606054
Peak;35197.65583390133;35197.34266094739;35198.04289028834;35197.44915298988;35197.24289211202;35197.65171072701;35196.834952668185;35196.773333454345;35196.931916360816
WindOnshore;24669.546453328338;24665.40098249904;24818.543827838068;25112.048923463255;25071.38485127633;25178.082103617984;25233.547270729454;25202.004830478036;25292.43015663318
SolarPanels;64464.318199563066;64402.08712678979;64528.91422473849;64472.15966338418;64406.369993885724;64539.157790307356;64522.749935386;64454.15138654643;64594.24192430752
