iteration,WindOffshore,GasTurbine,Baseload,Peak,WindOnshore,SolarPanels,TypeC,TypeA,TypeD,TypeB
32,4.999999999986348,4.999999999992313,4.999999999773109,10.000000000011324,4.999999999904466,4.9999999996622355,3.8604466620122316e-6,-9.27918922723332e-7,-5.56030088459834e-7,-8.935811900427163e-7
33,4.99999999998468,4.999999999978034,4.999999999964376,10.000000000005034,4.999999999957232,4.999999999945432,3.7066113391883657e-6,1.3634317929987364e-8,-8.38839241403625e-6,-1.1392937553286177e-5
34,4.999999999979038,4.999999999978186,4.999999999942306,9.999999999984068,4.9999999998429505,4.999999999914786,2.822830143079953e-6,1.897240236140095e-6,-9.149985547895712e-5,-1.3573968228003958e-6
35,4.999999999934192,4.9999999998645945,4.999999999961772,9.999999999930983,4.999999999929493,4.999999999930108,-6.2163370266988085e-6,-1.1022784845513817e-6,-8.704189485002184e-6,-2.98501285051532e-6
36,4.999999999838799,4.9964603980457705,4.999999999892107,0.2870993024765464,4.999999999913518,4.9999999998334514,1.5266140170534135e-6,-1.5012274226198477e-5,-5.894001640370064e-7,-4.432276765029105e-6
37,4.999999999812044,4.772073637255868,4.999999999427145,2.1779755624516967e-11,4.9999999999289315,4.999999999766712,-0.23929221227520248,-0.3861302297852147,-0.2393008377830226,-0.38610546514409916
38,4.999999999966674,2.0573659833604115e-9,2.5144733724190908e-9,4.625443275474282e-12,4.999999999915596,4.999999999583027,-0.27083500843857605,-0.4981027732371711,-0.2709665362894909,-0.4982124771980726
39,4.999999999752326,7.451737715983141e-11,1.5837444974902248e-10,1.9185878473883746e-11,4.999999999820583,4.999999997893221,-5.977602082194543e-8,-5.255400371474434e-7,3.591520634795585e-7,-3.758848042814941e-7
40,4.9999999999180185,5.009042724094082e-11,1.4270845725595395e-10,6.319519830151292e-12,4.9999999997714255,4.999999997717324,-5.6426646727983414e-5,-5.53581454186262e-7,-1.242411595689922e-5,-1.1937565310466968e-6
41,4.999999999823622,1.5354694888016024e-11,2.9289761172318324e-11,1.9934380366698143e-11,4.9999999993590905,4.882653602786931,-0.591480561242631,-1.1617269820992062,-0.5924329348817624,-1.153780009942766
42,4.5107624182400805,1.7348382680182023e-11,2.8870755424835186e-11,6.243961855231929e-11,4.363822290934542,3.9293708922397745,-0.6595653744912686,-1.1727849160860193,-0.6597616414024662,-1.1732596913163094
43,4.312727419659281,7.579333589340133e-12,4.399590722625233e-11,2.0874430719825784e-11,2.299840485851414,2.6387893855475175,-0.6599879102782096,-1.1487107502711893,-0.6601500220949048,-1.1489465270062182
44,3.070142699526052,1.0178036518444093e-11,7.945407574661141e-11,2.5083664078720243e-12,2.296769560755359,1.8375027430460895,-0.7622491303196217,-1.3346561466117859,-0.7634568142335791,-1.3345329037783604
45,2.116561282923663e-10,0.0,0.0,0.0,2.229028725271008,9.974083374903241e-8,-2.186305360719915,-2.760526164032204,-2.188586037819249,-2.7608624747113257
46,9.852483557115092e-11,0.0,0.0,0.0,0.5299424067957645,4.780501891632257e-10,-2.11694873046812,-2.6907021289454587,-2.1214156272587,-2.690694364832854
47,6.892894340900547e-11,0.0,0.0,0.0,4.203508221192142e-10,8.240635205460232e-10,-4.801188743979542,-5.375948712265486,-4.807262284891146,-5.376217144569241
48,5.723543707291444e-11,0.0,0.0,0.0,2.9603606958403327e-10,1.289343207623777e-9,-9.287807979992218,-9.8626636982264,-9.294020099362136,-9.862956498359507
49,1.7050899047090892e-10,0.0,0.0,0.0,3.1688303466351934e-10,3.5703849719975625e-10,-12.505581500903064,-13.080164466196768,-12.513835737143085,-13.082901903701433
50,1.3213243539898907e-10,0.0,0.0,0.0,4.680129421557488e-10,9.025235204008002e-10,-17.374947122598652,-17.946507087243283,-17.368147352897672,-17.949027452139664
51,1.1092329290525682e-10,0.0,0.0,0.0,5.962187752804657e-10,0.4215441987923282,-18.36694468328281,-18.941417854405632,-18.36264356142902,-18.94409266963379
52,5.978302778277795e-11,0.0,0.0,0.0,9.480090637188724e-10,1.3329383798278034,-16.56484398599018,-17.138928582844745,-16.56012246186227,-17.141590618856753
53,6.816272773277012e-11,0.0,0.0,0.0,7.517702166278781e-10,1.9232821214756035,-15.004712290457388,-15.579277257479234,-15.000694805056407,-15.581939122163957
54,2.2315967626776136e-10,0.0,0.0,0.0,9.018077391483239e-10,2.528507776109468,-13.513228611955252,-14.088083730242086,-13.509044115350674,-14.090552822609126
55,2.1090256644843993e-10,0.0,0.0,0.0,8.392498128759242e-10,3.1749586306625215,-12.05228394717773,-12.68590597707661,-12.048704632065409,-12.686801943122957
56,2.2188492404754814e-10,0.0,0.0,0.0,6.248683295702122e-10,3.4105784543372173,-10.599722619263074,-11.288387671363958,-10.59734874097658,-11.289242658638795
57,1.9999308860477762e-10,0.0,0.0,0.0,5.529709015060137e-10,3.470524905045618,-9.143422801230363,-9.883144683429789,-9.14121423255743,-9.884076354608686
58,2.0302406625161908e-10,0.0,0.0,0.0,1.4937330628090739e-9,3.5265197928867438,-7.744055323148933,-8.496620464607721,-7.741472712011763,-8.497557524818648
59,2.035633159670962e-10,0.0,0.0,0.0,1.4771945073138596e-9,3.578492505757778,-6.404758964063943,-7.158019617060669,-6.402848319414705,-7.158971741688113
60,1.7874038403816563e-10,0.0,0.0,0.0,1.7243404198782643e-9,3.626207646802904,-5.1450191140240635,-5.898252402157833,-5.143028620086738,-5.8992595613295045
61,1.8189197267972125e-10,0.0,0.0,0.0,1.311351344111472e-9,3.6693709494325453,-3.988873469538852,-4.742126137622402,-3.986889409840505,-4.7431459116033565
62,1.386017479645374e-10,0.0,0.0,0.0,1.0713952542830552e-9,3.7049364906859386,-2.9648666647842963,-3.718240580976643,-2.9629431308456393,-3.7192397568268754
63,1.3473065123999622e-10,0.0,0.0,0.0,8.811434807536926e-10,3.734114832266807,-2.091211593747017,-2.8447684548764185,-2.0894230371159144,-2.8457426788949958
64,1.7241848729118414e-10,0.0,0.0,0.0,8.934205710662555e-10,3.7580613752972507,-1.3653229550256218,-2.294683595862303,-1.3636452143485662,-2.2954885069353494
65,1.8010038027372737e-10,0.0,0.0,0.0,2.0628557668083886e-9,3.7775545090868876,-1.3367396226556603,-2.280023170019469,-1.337545030798641,-2.280666709227762
66,1.8655318842363533e-10,0.0,0.0,0.0,6.418260011213013e-10,3.793246596892125,-1.3273949395461633,-2.2475698412926794,-1.3281756098014363,-2.2485283906452884
67,2.575201148377931e-10,0.0,0.0,0.0,8.352522693125099e-9,3.8053054038636867,-1.319330407453127,-2.2339986153991473,-1.3202736072553114,-2.2347434125873686
68,2.847024014858432e-10,0.0,0.0,0.0,1.0505918346283293e-8,3.814108808278734,-1.3129698533437186,-2.222389527981424,-1.3137008804187258,-2.2231459665588265
69,3.9308723337630993e-10,0.0,0.0,0.0,6.150551527248002e-7,3.8909585313023833,-1.3067092873403154,-2.2115536936012474,-1.3074478695097052,-2.2123064257826073
70,4.3293840793529707e-10,0.0,0.0,0.0,0.19123282810961129,4.152206430584668,-1.3005729365036844,-2.201481284358431,-1.3009672584165406,-2.2022084385569975
71,3.750973716151876e-10,0.0,0.0,0.0,0.534641967902715,4.159627455082075,-1.2292537962810697,-2.0802204803451088,-1.230123254223944,-2.0809168044846214
72,3.4176715831084995e-10,0.0,0.0,0.0,0.9377851483877215,4.158098012865873,-1.1352316574895265,-1.9198135352872578,-1.135885565488617,-1.9204427003892148
73,3.33879147781451e-10,0.0,0.0,0.0,0.9957445665558808,4.154406505119908,-1.0557834431364594,-1.7846788852170865,-1.0563719739308461,-1.785301677213276
74,3.58611606656144e-10,0.0,0.0,0.0,1.0410773580255694,4.148484916438972,-1.0456060242071006,-1.7669782489611447,-1.0461468380142704,-1.7675937062722171
75,4.678356037377753e-10,0.0,0.0,0.0,1.2849328231704291,4.140133688597564,-1.037689752098381,-1.7587378491081131,-1.0382417756193905,-1.7594231413240844
76,6.827020811249504e-10,0.0,0.0,0.0,1.7586896252182436,4.138981416735117,-1.0039108456211754,-1.7174251169849528,-1.00461104840315,-1.7183156418295955
77,6.741729769810858e-10,0.0,0.0,0.0,2.471488043625569,4.313608182156624,-0.9580432244973273,-1.634245214332822,-0.9586363363879318,-1.634866767004274
78,7.527574068694923e-10,1.980183228471645e-11,1.5220880744180994e-11,9.874773108406614e-12,2.8505242186102793,4.578120482502651,-0.9116711916481728,-1.5486642568118116,-0.912331177812716,-1.5492204087482813
79,1.1731731783393333e-9,2.00768007970813e-11,1.5399560868174528e-11,9.395142412492843e-12,3.192318893927899,4.776842641727089,-0.9021241946517078,-1.53030697700879,-0.9027422149191062,-1.5307373063023468
80,1.1686314194760732e-9,1.9059558993508872e-11,1.37711813783466e-11,1.0152917340155279e-10,3.5971503742408593,4.7715601742212765,-0.8937450319791086,-1.5153782531623086,-0.8941470264988705,-1.5159472301460029
81,1.8897164406416256e-9,1.8217474169607777e-11,1.3654911176776042e-11,1.207017071352967e-11,3.6334044567691044,4.765794575563272,-0.87598684011978,-1.4853189104689588,-0.8765585480537268,-1.4858796568294321
82,1.5322730369063369e-9,2.0891346229451808e-11,1.3456759721937765e-11,1.580234259109781e-11,3.601130835379468,4.759544293708381,-0.8760981616508116,-1.486336689122369,-0.8765577658471223,-1.4868941120845174
83,3.1164499679418013e-9,2.1758655836934206e-11,1.1930511435867775e-11,1.0300763906659037e-10,3.568128083128148,4.752786218107443,-0.8784917489744425,-1.4912580710644525,-0.879044420270795,-1.4920701134532082
84,4.256358883103134e-9,2.335195580756013e-11,9.019740592345774e-12,2.3582565223412687e-11,3.5344018161326525,4.745553118992696,-0.879817769503213,-1.4953932236685628,-0.8803414685975258,-1.4959102598408975
85,5.250467628712278e-9,2.7002500402659495e-11,8.851022928767017e-12,1.0746904228921961e-11,3.5002612821057886,4.737934786844807,-0.8801058410720827,-1.4979186185355762,-0.8803777810685557,-1.4984292368490848
86,5.647313988075878e-9,2.911737316861025e-11,8.771013760468234e-12,1.7534642374052683e-11,3.4659068969340106,4.729942309881781,-0.8793184118123212,-1.4989563326535336,-0.8795318335816816,-1.4994427847583665
87,5.758709918065789e-9,2.1994257806158177e-12,1.960909560136547e-11,9.445849350113232e-12,3.4315120856251355,4.721607170539438,-0.8774187838932525,-1.4985109265858618,-0.8776998431169543,-1.4991015501638876
88,5.150418890463138e-9,1.504537673040402e-11,1.9664537160434085e-11,1.3702080518716583e-11,3.397239886908706,4.712961973271753,-0.8743839522088128,-1.4966762880367988,-0.8748453958212207,-1.4972570073889866
89,5.306399974131277e-9,1.4134719703746288e-11,1.936590389330074e-11,1.8344272155307595e-11,3.3633207914764505,4.704038682667769,-0.8703700190010084,-1.4933886832791696,-0.8708355297041077,-1.493906402158715
90,5.40669410340928e-9,1.696606472549651e-11,1.0077294775645925e-11,1.2333101797901317e-10,3.3299344981202332,4.694878259087141,-0.8652273582366766,-1.4886561422195517,-0.865745857137361,-1.4891949744833197
91,5.0629541500186925e-9,1.911919728775334e-11,9.89522388343703e-12,4.9096830674381887e-11,3.297286075492364,4.678968554110249,-0.859043022101906,-1.4824835586906524,-0.859630837303878,-1.48294321460352
92,5.178185875175816e-9,1.7937289942583992e-11,1.0347998414487456e-11,5.350086450347917e-11,3.2657477460304514,4.612334086458623,-0.8490868001444105,-1.4744199988841464,-0.8497873801811798,-1.4749859453393221
93,3.925250907984942e-9,2.0801624461697033e-11,1.0242730228040836e-11,5.7050855437468996e-11,3.2353525751295353,4.522660387638861,-0.8346775392751606,-1.4618409035606592,-0.8354104720149194,-1.4623787773262777
94,3.93748799293163e-9,2.4029621020564125e-11,7.940815203189191e-12,3.989082428784513e-11,3.2063148256511615,4.409541245815673,-0.8272610954618475,-1.4464603090923698,-0.827742247545641,-1.4470034199033615
95,3.0510418222263964e-9,2.3434261551980112e-11,7.797102038427293e-12,4.300504085345196e-11,3.1785807239305903,4.275181618493668,-0.817674782455739,-1.4283546446507207,-0.8176580012898199,-1.4288734679498458
96,2.9033180818684955e-9,0.0,0.0,0.0,3.1528590017910356,4.120125389121652,-0.8088432041830423,-1.4030789686448304,-0.8088836797833502,-1.4035080845223056
97,2.6768007841152606e-9,0.0,0.0,0.0,3.1156294756631624,3.9445606875667676,-0.7979009423638358,-1.3873052632196856,-0.7983302196608648,-1.3875360960551484
98,2.818870162202259e-9,0.0,0.0,0.0,3.0672018980474047,3.754129045494342,-0.7863975327312566,-1.370554054661762,-0.7868908598193666,-1.3709561533724313
99,3.135446075090203e-9,0.0,0.0,0.0,3.0129680265386574,3.553043252261379,-0.7737522812923191,-1.3518154424053903,-0.7741852869163444,-1.3522330012150554
100,2.913200339761836e-9,0.0,0.0,0.0,2.956122487322924,3.5070804455515123,-0.7596996187139804,-1.3309652116105197,-0.760098539426819,-1.3314995417880438
101,3.4305276690189612e-9,0.0,0.0,0.0,2.8785517271424736,3.4739743050414265,-0.7515922942647497,-1.3208428305108542,-0.7519965317093631,-1.321348379738913
102,1.8035469710814505e-9,0.0,0.0,0.0,2.7857768697291125,3.438149977303455,-0.7451240647933354,-1.313778531244902,-0.7455914636256197,-1.314500660161758
103,2.0163077674767466e-9,0.0,0.0,0.0,2.821971359575918,3.382495804729045,-0.739629801274602,-1.3080590525735079,-0.7400567671915329,-1.3088927529129784
104,2.9363470874776254e-9,0.0,0.0,0.0,2.8618052422614033,3.297180346671971,-0.7266286465367207,-1.2897634107341251,-0.7270330385949803,-1.290321680220931
105,2.5356716340359385e-9,0.0,0.0,0.0,2.8960202634077783,3.1825719142572897,-0.7291225758982135,-1.292725812337642,-0.7301391868818349,-1.2931120725589218
106,3.132691286335424e-10,0.0,0.0,0.0,2.927147225520758,3.052319367185554,-0.7465799771539358,-1.3115683149538138,-0.7475738828847946,-1.3107826165468612
107,2.874525509973634e-9,0.0,0.0,0.0,2.906279333664269,2.9164251181440957,-0.769366391619161,-1.3343483116175703,-0.7703586986584876,-1.333747246506374
108,2.401587379467347e-9,0.0,0.0,0.0,2.8693930356764907,2.882224802345308,-0.7871917977765187,-1.3521751863871145,-0.788225716671063,-1.351587880125489
109,4.033027090426096e-9,0.0,0.0,0.0,2.835977035667678,2.864726741408339,-0.8053123289297209,-1.3703353236319669,-0.8063494764831153,-1.3697045240562
110,1.4744617395398785e-9,0.0,0.0,0.0,2.8058720620506623,2.849705736326928,-0.8247138679949626,-1.390110963783691,-0.8257809083148232,-1.3891206557466087
111,1.1090238410400557e-9,0.0,0.0,0.0,2.7796480685900806,2.8374676846072293,-0.8429423742068476,-1.4083853565390874,-0.8440198346110429,-1.4073771351782314
112,1.1398900256870106e-9,0.0,0.0,0.0,2.757347400071252,2.8279517794095326,-0.8591232956161895,-1.4246909685523685,-0.8602119982912712,-1.4236638669477062
113,1.1584424660777004e-9,0.0,0.0,0.0,2.738740889458792,2.820894761281564,-0.874671252894092,-1.4404959604307275,-0.8757697327669317,-1.4392090531416504
114,1.1636718732486394e-9,0.0,0.0,0.0,2.723828510184159,2.8162505395329585,-0.8909249774174444,-1.4573107688018245,-0.8919762337000842,-1.4556365604047097
115,1.1608981769868945e-9,0.0,0.0,0.0,2.712872659372414,2.8140893695120712,-0.9076148083549932,-1.474403756887241,-0.9089219841105778,-1.4726364582922666
116,1.151806737755494e-9,0.0,0.0,0.0,2.7058677737007972,2.814348950603922,-0.9236212816427722,-1.4904847165041355,-0.9249919921646556,-1.4886486231971616
117,1.16425551085334e-9,0.0,0.0,0.0,2.7020371440809603,2.816467314891023,-0.9394852009168593,-1.5074048074644564,-0.9416436385360936,-1.5057618528176828
118,1.4123627631426132e-9,0.0,0.0,0.0,2.701349258074257,2.820388272733666,-0.9503315876118344,-1.5246342297580897,-0.9504356997626029,-1.5223730689794244
119,1.1938818025392513e-9,0.0,0.0,0.0,2.703455406169628,2.825850119779698,-0.9447554915914893,-1.5265523016471672,-0.9447237639828682,-1.5263814228937187
120,1.149022542818676e-9,0.0,0.0,0.0,2.7083636682049828,2.8249721018815652,-0.9386359010596873,-1.517534042053199,-0.9385502856132625,-1.5171818552775114
121,1.1334746735188157e-9,0.0,0.0,0.0,2.715574477534411,2.8134698142744297,-0.9333882814748163,-1.5100642734457892,-0.9334212556761785,-1.5115681963638155
122,1.1437602112957707e-9,0.0,0.0,0.0,2.724818698832709,2.793152944396305,-0.9360191028834333,-1.512827542631429,-0.9356487063680556,-1.5143057416336057
123,1.0698111748444115e-9,0.0,0.0,0.0,2.7356121750918536,2.7674993102245606,-0.946784690161077,-1.5232736227078318,-0.9458442888667221,-1.5245431374938787
124,1.0722913128333668e-9,0.0,0.0,0.0,2.748066435216851,2.741771875636237,-0.9590062598580233,-1.5354684571162847,-0.9580264867903283,-1.536817227150608
125,1.610913550031149e-9,0.0,0.0,0.0,2.7614074675968903,2.716023987270473,-0.9739806940974179,-1.550417562208551,-0.973033923536447,-1.552026633435109
126,1.0693313152687444e-9,0.0,0.0,0.0,2.7739342383963095,2.6928661449731943,-0.9888321850632559,-1.5653150613323272,-0.9879237638975962,-1.5668624483059534
127,4.739369205740235e-10,0.0,0.0,0.0,2.785137705450505,2.6727252836151045,-1.0032501301545291,-1.5797349297868593,-1.002376409012498,-1.5813396449687598
128,2.7610868555404668e-9,0.0,0.0,0.0,2.795004014851368,2.6558444422325502,-1.0169541650995397,-1.5935942469505897,-1.0162526477699505,-1.5951635355272338
129,1.6652497695019422e-9,0.0,0.0,0.0,2.8049229703884877,2.6430350693667486,-1.0289464735522686,-1.6056945929561866,-1.0284505412749958,-1.6072852038002416
130,1.700361773473182e-9,0.0,0.0,0.0,2.818404048273928,2.6352551633687926,-1.0380593709944517,-1.614829348132497,-1.037602203639307,-1.616437230287442
131,1.8883951969258944e-9,0.0,0.0,0.0,2.827971713296689,2.628285533875764,-1.050215915806394,-1.6269883435363048,-1.0497745830647196,-1.628593039431738
132,1.9216950467538175e-9,0.0,0.0,0.0,2.832743161702015,2.623118331172715,-1.0654127131624496,-1.6421943852034717,-1.0649746803712519,-1.6438069722980162
133,2.0080558149221146e-9,0.0,0.0,0.0,2.8329624146770205,2.621431092696939,-1.0826816912668455,-1.659528855016274,-1.0823072336377786,-1.6611057348422569
134,1.98933343656869e-9,0.0,0.0,0.0,2.8313837468116865,2.625966104963506,-1.0991927954235021,-1.676071436780538,-1.0988928596268972,-1.6776521872765884
135,1.9700916573888077e-9,0.0,0.0,0.0,2.8258571555625975,2.6362081141392073,-1.1161152403997032,-1.6930395251757921,-1.1159025357180627,-1.69461915568097
136,1.3637948389338558e-9,0.0,0.0,0.0,2.818294749266979,2.6528469874582417,-1.1299876725641766,-1.7069755083708167,-1.129870788868794,-1.7085469873103685
137,1.3596393017012655e-9,0.0,0.0,0.0,2.8082846719026984,2.6749119216428774,-1.141142189498348,-1.718208576988617,-1.1410807865978296,-1.7197990746394
138,2.1823939681534786e-9,0.0,0.0,0.0,2.796403046942116,2.701931003095914,-1.1491629670277013,-1.726444129722682,-1.149205385311589,-1.7279745657285774
139,2.15569112891668e-9,0.0,0.0,0.0,2.7831850349312184,2.7332774254912904,-1.1539054487302545,-1.7313764554430793,-1.1540240850030925,-1.7328408320609745
140,2.110966585335306e-9,0.0,0.0,0.0,2.765949174883354,2.7666243585684347,-1.1575638515266307,-1.7352108777096953,-1.1566423849675198,-1.7366734210370092
141,2.078114445337283e-9,0.0,0.0,0.0,2.7488466356926335,2.803555361615112,-1.1580600863719126,-1.7348947424007526,-1.1561927734563693,-1.7363641997187669
142,1.3900868770910472e-9,0.0,0.0,0.0,2.7289934394657784,2.841405792477871,-1.1561426996420374,-1.7330907933507005,-1.154363451932618,-1.7345573575229603
143,1.97797721449831e-9,0.0,0.0,0.0,2.7034073248513097,2.878146667062686,-1.1550239405334068,-1.7321080229851356,-1.1532633817150444,-1.733587922200889
144,2.3495326166780856e-9,0.0,0.0,0.0,2.6685955616617054,2.9164006555399506,-1.1552400502105442,-1.7323415287358268,-1.1534540477762647,-1.733853815166511
145,2.305678444270747e-9,0.0,0.0,0.0,2.6244697025900714,2.9574292277084355,-1.154910151417698,-1.7321101990991912,-1.1530822260972338,-1.733664687873865
146,2.238071717452408e-9,0.0,0.0,0.0,2.5811083685185654,3.007082733860171,-1.1449085875698701,-1.722199304440855,-1.1431255216430487,-1.7238456239498543
147,2.1974581903895446e-9,0.0,0.0,0.0,2.5283447178549747,3.0479259117119897,-1.1325192247105669,-1.7099152659691903,-1.1307923192218285,-1.7115387801702664
148,2.0625650457935805e-9,0.0,0.0,0.0,2.4641302104642566,3.0499826862082684,-1.117293830448183,-1.6947523416494046,-1.1155551115124371,-1.696361015199256
149,2.0080129807188646e-9,0.0,0.0,0.0,2.389533667849427,3.051586116963483,-1.097070844133079,-1.6745808301579788,-1.095154792905422,-1.6762186151896505
150,1.9597927738739255e-9,0.0,0.0,0.0,2.302999174511824,3.0530102634671366,-1.0704653336319951,-1.6479729812685535,-1.0684245926209945,-1.649633787488525
151,1.920153638108203e-9,0.0,0.0,0.0,2.1989318621200136,3.0541678532339436,-1.0382172056280485,-1.6158607274716732,-1.0366281166461786,-1.61756182000506
152,1.913498030492603e-9,0.0,0.0,0.0,2.090635575023791,3.0554415214537802,-0.9864068175007683,-1.5640807479719898,-0.9849226001088125,-1.5666281060374498
153,1.6389555509339836e-9,0.0,0.0,0.0,1.9635250534644644,3.056316948701504,-0.923338872428998,-1.5010690862088123,-0.9220076760312937,-1.503960370159071
154,1.8780160666129172e-9,0.0,0.0,0.0,1.8086468655307393,3.0570012249384684,-0.9147054958381546,-1.491196441754924,-0.9146037813215506,-1.4910810256954496
155,1.8828472807303404e-9,0.0,0.0,0.0,1.6522100306539105,3.0576189418854365,-0.9265644867145697,-1.510773077193191,-0.9264169935955845,-1.5106436126676184
