Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;8.487822924507782e-7;1.7958538194307039e-6;7.5754363422220194e-6;5.4845933448177675e-6;1.1530790686720138e-6;2.0201316814905113e-6;2.112808192578086e-5;6.347218686642009e-6;1.2161859103798633e-5
GasTurbine;9.14808651941712e-7;1.865420131252904e-6;7.648761311429553e-6;5.519480055227177e-6;1.8002892829827033e-6;2.576132828835398e-6;2.1536736880989338e-5;6.760860401300306e-6;1.2291510984141496e-5
Baseload;8.669728686072631e-7;1.7109625787270488e-6;7.58499027142534e-6;5.577339379669866e-6;1.7608608686714433e-6;2.021648924710462e-6;2.1964912775729317e-5;7.321509087887534e-6;1.260218277820968e-5
Peak;1.8819746827603012e-7;1.3916328725827043e-5;7.449097729761434e-6;3.2653406947247277e-6;1.9602518364081334e-6;2.172266079014662e-6;1.9687276434865453e-5;4.163604856444181e-6;7.922613235678e-6
WindOnshore;8.467138741252711e-7;1.7884531189338304e-6;7.574679898425529e-6;5.483275533180176e-6;1.155613553294188e-6;2.0202724044793285e-6;2.1121320060046855e-5;6.340472850752121e-6;1.2156308002886362e-5
SolarPanels;8.458532506252885e-7;1.7847238645007923e-6;7.574300365700884e-6;5.4820133375335645e-6;1.1413855117992089e-6;2.0202075843855916e-6;2.111558505978224e-5;6.33325006847707e-6;1.2152741182651578e-5
