iteration,WindOffshore,GasTurbine,Baseload,Peak,WindOnshore,SolarPanels,TypeC,TypeA,TypeD,TypeB
45,9.927415163559238e-10,0.0,0.0,0.0,0.4335531960181389,7.531078057555405e-11,-0.5869435565198059,-0.9341333880275267,-0.5872801582881322,-0.9338598054118199
46,6.726102100152492e-10,0.0,0.0,0.0,4.945643493715607e-9,6.74746930069897e-10,-0.8381545737604956,-1.4131791726705851,-0.8383377866892667,-1.4129698138277977
47,0.2885996444357711,0.0,0.0,0.0,6.515332936105004e-10,1.535160457579037e-10,-0.8504952530415354,-1.4131603313342234,-0.8503325222662763,-1.4131034762175454
48,2.6789180749724333e-9,0.0,0.0,0.0,4.167204316742066e-10,7.063035703303054e-11,-0.7007397991807813,-1.1698325405958196,-0.7046052383272452,-1.1835554118432765
49,5.398715843167671e-10,0.0,0.0,0.0,1.9550212401437281e-10,2.8327880819880946e-10,-2.2913665589254313,-2.760708384427019,-2.294843316068037,-2.774424993488845
50,5.934855113155886e-10,0.0,0.0,0.0,3.776939736122279e-10,4.2526136696637904e-10,-7.166131870202767,-7.634810494270076,-7.169412830895843,-7.6490043140787325
51,7.288267631288576e-10,0.0,0.0,0.0,0.16135535912406396,2.2602884779285984e-10,-10.286962373982242,-10.752606975603822,-10.288756110423861,-10.769789804875401
52,2.3379165482491182e-9,0.0,0.0,0.0,0.4802812017293308,5.071962724010584e-10,-1.9013320535604041,-2.365977568129317,-1.902526278052802,-2.3837529864704443
53,1.4981277630997696e-9,0.0,0.0,0.0,0.7526752815932249,5.232451777484637e-10,-0.8254471316369162,-1.3057660031618612,-0.825954121748339,-1.3056581604475104
54,1.3689077247921753e-9,0.0,0.0,0.0,1.010752013150485,4.112084781286658e-10,-0.8265598558676557,-1.3025172026336413,-0.8270323508404287,-1.3039062765345828
55,1.28528470165026e-9,0.0,0.0,0.0,1.2273578181697107,2.5621060098373263e-10,-0.8373174399538086,-1.315186891991989,-0.8393743607004518,-1.3164729935211064
56,3.9396380161803716e-10,0.0,0.0,0.0,1.397808197570987,5.773697849951073e-10,-0.8440672830568996,-1.3358802311189677,-0.8442779125709327,-1.3355212001908883
57,3.1096238757285023e-10,0.0,0.0,0.0,1.2849066791659447,6.258475534884943e-11,-0.8720937556250007,-1.3735819527068929,-0.8728962729466114,-1.375083394766608
58,8.996260903600639e-10,0.0,0.0,0.0,0.5345893271924198,1.1390677122915571e-10,-0.9144092745212852,-1.427208837265948,-0.9153103052374728,-1.4301887813120928
59,7.453863418030629e-10,0.0,0.0,0.0,7.315088058174948e-9,1.0400747783103929e-10,-1.3429527780809656,-1.853971785847771,-1.3458045002686485,-1.8581869367567643
60,7.998216354337633e-10,0.0,0.0,0.0,3.22286403772236e-9,1.9071700355386132e-10,-3.302839718691908,-3.813759025916281,-3.306009564573808,-3.818919165020637
61,8.389168905752114e-10,0.0,0.0,0.0,3.874105978401399e-9,1.1306090792623008e-10,-6.211839476383938,-6.722491151184828,-6.212134720480307,-6.727567933331407
62,8.374135893773184e-10,0.0,0.0,0.0,1.0109503901518078e-8,1.5478715430263865e-10,-7.973761557005559,-8.486934823340714,-7.9709591249544465,-8.492031086321576
63,1.0849095682926749e-9,0.0,0.0,0.0,0.02604744444474115,2.1064511039765824e-10,-8.160333563800734,-8.674638830935244,-8.161088652330697,-8.679464183527037
64,1.0831125552006878e-9,0.0,0.0,0.0,0.039430718489856305,2.605852169863476e-10,-7.638871761346493,-8.154517486664894,-7.646590263367602,-8.159408583669332
65,9.570827255122552e-10,0.0,0.0,0.0,2.7917536044183475e-8,3.71683889433057e-10,-7.383307356750194,-7.89878617248437,-7.391321631976238,-7.903754961636322
66,8.458190565937535e-10,0.0,0.0,0.0,1.3962089850395201e-8,9.260218333096753e-10,-7.52018831327927,-8.037302160980598,-7.538357340604043,-8.041539010772413
67,8.058353275709396e-10,0.0,0.0,0.0,1.5344319556790069e-6,8.220870811346099e-10,-7.679993500696165,-8.199739493101047,-7.711112958873457,-8.204404669652808
68,8.635068989001389e-10,0.0,0.0,0.0,0.27766587041234286,0.08057338724825647,-7.129856685424203,-7.650928822015721,-7.161679931545583,-7.655111563647259
69,9.297026534582278e-10,0.0,0.0,0.0,0.4634428449164751,0.20282638631362435,-6.673148420879227,-7.194590604900765,-6.7057227083234165,-7.198981996273132
70,8.535775805919309e-10,0.0,0.0,0.0,0.19525806360833198,0.5745725836302602,-6.140409281213733,-6.662462872749826,-6.172822858139463,-6.667161840097555
71,7.603901420162659e-10,0.0,0.0,0.0,7.158510116269999e-9,0.5533302051915394,-5.456506743977933,-5.994602369656982,-5.489728299294834,-5.990879346093832
72,8.373236824216332e-10,0.0,0.0,0.0,8.387524640521475e-10,0.508572165053851,-5.571573650769656,-6.1666288619415335,-5.562815233336909,-6.164420459136667
73,1.4918734142274522e-10,0.0,0.0,0.0,1.6905356789971748e-9,1.0063787940080284,-5.12869299071847,-5.888266366073904,-5.12035614787422,-5.8862649836557575
74,1.830109771514439e-10,0.0,0.0,0.0,3.030548989633053e-9,1.7119703034995843,-4.390628802728005,-5.305460696271234,-4.382567435978783,-5.2975613091713285
75,1.4893733719300738e-10,0.0,0.0,0.0,6.2627866588026e-9,2.1146583753613766,-3.6045926975242515,-4.618661804537912,-3.606204490201801,-4.610819109402071
76,1.432886241056803e-10,0.0,0.0,0.0,3.3166316722541058e-9,2.0006230334815904,-2.957824201932878,-3.973419167737962,-2.9596835517407816,-3.9656652670445816
77,2.126257527709563e-10,0.0,0.0,0.0,4.47236285646826e-9,1.90651299636871,-2.274936234623538,-3.290574539991183,-2.2768923011597577,-3.28293627411897
78,2.366221039070102e-10,0.0,0.0,0.0,4.2180217265465416e-9,1.8005861353492947,-1.585488847778584,-2.6012472418470405,-1.587703235120963,-2.593611833350568
79,1.4691413853234846e-10,0.0,0.0,0.0,4.686110652120068e-9,1.6474458777372571,-0.9252877983905172,-1.9411084092453663,-0.9272038791015259,-1.9334604857985822
80,1.5609446994547067e-9,0.0,0.0,0.0,4.499722857787675e-9,1.4360455925368227,-0.5430786821736113,-1.3224332879814975,-0.5438464101967729,-1.3147170451748906
81,8.02529401444873e-10,0.0,0.0,0.0,4.4949304416230435e-9,1.1706854527475046,-0.5339346835985281,-0.9107566849615014,-0.5347539229094097,-0.9114526179247283
82,3.62918166618551e-10,0.0,0.0,0.0,5.40303941595297e-9,0.9917831626582922,-0.5277741247356604,-0.9021861421997691,-0.5285788041066376,-0.9029376884040176
83,1.296226244173813e-9,0.0,0.0,0.0,8.258931377210942e-9,1.0163735174063542,-0.5217788041428406,-0.8946567269839301,-0.5224919061093884,-0.8954231863404731
84,5.448907074739654e-10,0.0,0.0,0.0,2.2286179672409068e-8,1.2156334516967502,-0.5160809804418622,-0.8873516066096636,-0.5168620573684348,-0.8881221584736735
85,1.360202388390679e-9,0.0,0.0,0.0,0.01144490344603548,1.554288102131909,-0.5107022572862358,-0.8802893906873621,-0.5114780572065818,-0.8810545853373515
86,3.394058065034863e-9,0.0,0.0,0.0,0.20238582694103238,2.005847281791713,-0.5053010866746374,-0.8727446020020607,-0.5061071025469929,-0.8734959231233211
87,1.0939900669605722e-9,0.0,0.0,0.0,0.5871399196729518,2.438179248059641,-0.4959905165606023,-0.8568885663739433,-0.49677069238424354,-0.8576224977738586
88,2.8693441994412375e-10,0.0,0.0,0.0,1.210572487913331,2.9315476462774672,-0.4880152347691393,-0.8418920403152098,-0.48895021066119754,-0.8426649017048066
89,4.0594786377514934e-10,0.0,0.0,0.0,1.604858386790878,3.5624144293881392,-0.4830912015172753,-0.8306656436467503,-0.48436602715523885,-0.8317797195048403
90,5.18633971511252e-10,0.0,0.0,0.0,1.5764926505132844,4.263651007688331,-0.48145218986356736,-0.8281079939045437,-0.48231431537983555,-0.8289936536033687
91,7.31213058104857e-10,0.0,0.0,0.0,1.5514288347411478,4.988947273347635,-0.47927455095413146,-0.829371762887991,-0.4802318281652816,-0.8301883993460683
92,2.523351510335777e-9,0.0,0.0,0.0,1.5284624354289664,4.988762385769124,-0.476992813639409,-0.8295879478275382,-0.47794595587885985,-0.8303526672715421
93,0.14238420059942342,0.0,0.0,0.0,1.5079828175325896,4.988574761558627,-0.4738521618829609,-0.8270044132357687,-0.47455323473134975,-0.8277790152451032
94,0.41554356120633623,0.0,0.0,0.0,1.484415614644227,4.9883881284614855,-0.4647105681719561,-0.8126222435633824,-0.4653855392238691,-0.8133692109134978
95,0.47612417707158955,0.0,0.0,0.0,1.4575721781831343,4.988206214890443,-0.4518379202515159,-0.7905772395585708,-0.452518011509162,-0.791319628282627
96,0.6657404922137665,0.0,0.0,0.0,1.4315657560612383,4.988031321268482,-0.4483050754172846,-0.7855039424219042,-0.44891793129724805,-0.786264680201348
97,0.9166298259562558,0.0,0.0,0.0,1.3946320900616118,4.987872263908875,-0.44185665233717425,-0.7730164519468442,-0.441636593455977,-0.7735886924527371
98,1.178763625968251,0.0,0.0,0.0,1.3466344348038288,4.987704314508171,-0.5960998884749372,-0.9275846535389805,-0.5961318012635868,-0.9282868815145899
99,1.2501854854213716,0.0,0.0,0.0,1.2960879540545285,4.9875210804324785,-0.8020486499824616,-1.1871525944583818,-0.8036699598727621,-1.1878530433823404
100,1.169260859356455,0.0,0.0,0.0,1.2403864876034625,4.987329445761108,-0.7999822677475297,-1.340132782133017,-0.799638030633509,-1.3415817940802952
101,1.0746580965064556,0.0,0.0,0.0,1.1806806638957967,4.987134145845333,-0.7826730218052096,-1.3257790609365816,-0.7780519757255839,-1.3272770669539296
102,1.0368639270221547,0.0,0.0,0.0,1.115148011406447,4.986942524306016,-0.6745900886378268,-1.2182455595856865,-0.669990882097781,-1.2205659076798865
103,1.016718530377969,0.0,0.0,0.0,1.0462170258538954,4.986758486526307,-0.5381211403452478,-1.0819337589220113,-0.5336819372073502,-1.084429991803686
104,0.9740315769743096,0.0,0.0,0.0,0.9715438212230139,4.986589813478802,-0.4274816196166369,-0.9559020798723812,-0.42829907082485896,-0.9586974184775087
105,0.8930702807648593,0.0,0.0,0.0,0.8924603818046597,4.986438505609024,-0.4299200782884131,-0.8272709094058532,-0.4306623377997671,-0.8305516173358202
106,0.7578379856517995,0.0,0.0,0.0,0.8116353772814305,4.986304658786091,-0.43527553789154355,-0.7698051215660372,-0.43577159743135624,-0.7693385891135572
107,0.5879748481395118,0.0,0.0,0.0,0.7337191583980601,4.986192290880462,-0.4427912531307277,-0.781776722273393,-0.4435529203262102,-0.7824674513625861
108,0.4145517382034293,0.0,0.0,0.0,0.6589874164863674,4.986110195769614,-0.453071871291519,-0.7991636859702842,-0.4537374490800365,-0.7998881824284546
109,0.23800334193673675,0.0,0.0,0.0,0.5916004160103961,4.986051894424205,-0.4646952171774344,-0.8188992463640545,-0.4654158541781988,-0.8194797715844576
110,0.05854192284124645,0.0,0.0,0.0,0.5326177490416559,4.986019175856029,-0.47802080350193327,-0.8410725481033248,-0.47874562877010085,-0.8416007717361228
111,4.854664842825858e-8,0.0,0.0,0.0,0.48219532275506455,4.98598813146235,-0.49065666350314974,-0.8623099127649216,-0.4914039141494699,-0.86293547008315
112,3.3582608459047266e-9,0.0,0.0,0.0,0.4381260264475988,4.985961842139848,-0.4967786715933421,-0.8724581294683432,-0.4974837703172189,-0.8730904500911744
113,1.45851665981433e-9,0.0,0.0,0.0,0.3992985121911999,4.9859396547527135,-0.49863754146180367,-0.8755464420348126,-0.49934005297125095,-0.8761986107262043
114,1.1235922948902201e-9,0.0,0.0,0.0,0.3684060220647595,4.985919574640658,-0.49939178429959835,-0.8770246185026439,-0.5001468154621849,-0.8777128910756016
115,9.09663796480838e-10,0.0,0.0,0.0,0.35666325364549606,4.985883540058565,-0.5002179883615644,-0.8784630272887813,-0.500954419323295,-0.8791701717663277
116,8.224701321538507e-10,0.0,0.0,0.0,0.3479348314303541,4.934352371103403,-0.5009140280031112,-0.8796896065421218,-0.5016527193042113,-0.8804268365795866
117,7.059896152129722e-10,0.0,0.0,0.0,0.34573388036994895,4.8576254696261705,-0.5014434798519538,-0.8807516586582788,-0.5021885767915661,-0.8815073942736863
118,6.618992654718878e-10,0.0,0.0,0.0,0.34790789470150546,4.758096742311012,-0.5018765793996954,-0.881608716091371,-0.5026264638527735,-0.8823144669776155
119,7.125303399836133e-10,0.0,0.0,0.0,0.3619677069946723,4.637641626071626,-0.5022925092005667,-0.8822414806851548,-0.5029760036029861,-0.8830256536430606
120,3.6235994419842274e-9,0.0,0.0,0.0,0.38817069181563957,4.497908627025344,-0.5025340166426006,-0.8829251694408824,-0.503229718637077,-0.8835497659371185
121,5.242092572023175e-9,0.0,0.0,0.0,0.4151338328923315,4.340300903613091,-0.5027301060923852,-0.8830899575126063,-0.5033648911153129,-0.8839336870171989
122,1.2539012228969878e-8,0.0,0.0,0.0,0.4424763189720625,4.16746422087439,-0.5027995287547559,-0.8832397202377761,-0.5034089937503307,-0.8841280536723728
123,5.475759005427213e-9,0.0,0.0,0.0,0.47803872175578416,3.981653645235998,-0.5027339357700814,-0.883220835333383,-0.503379878580468,-0.8841506596497144
124,1.7212502252319808e-9,0.0,0.0,0.0,0.5141156880149151,3.7849201148492417,-0.5017221625600099,-0.8816847539446195,-0.5027395589061047,-0.8826021352918264
125,3.650510392841505e-9,0.0,0.0,0.0,0.5537968196526839,3.575099682930241,-0.49971866875897564,-0.8787540270391048,-0.5010142999271351,-0.8796831280928663
126,2.241676009831474e-9,0.0,0.0,0.0,0.5922523658256079,3.3505349558618867,-0.49727401445881214,-0.8748299894324477,-0.49853791831617,-0.8758457103839528
127,1.3595701974954488e-9,0.0,0.0,0.0,0.6298295445105332,3.110533223697429,-0.49455333394061257,-0.8700464243032665,-0.49503634255298423,-0.8712134475341454
128,1.684099130773205e-9,0.0,0.0,0.0,0.6620382630191939,2.8529123034747803,-0.4914784548739561,-0.8650484154467807,-0.49272412888864325,-0.8661274234731886
129,1.5484784356215005e-9,0.0,0.0,0.0,0.6979590131416826,2.57921175986798,-0.48876557182124153,-0.8601902897169885,-0.49084353412312015,-0.8611035470511292
130,1.4788945430398743e-9,0.0,0.0,0.0,0.7301817861671069,2.287595642543353,-0.509304794168319,-0.8808668649114437,-0.5114108171537517,-0.8824219135711926
131,1.4052586766809085e-9,0.0,0.0,0.0,0.760512274493477,1.9868540734818998,-0.5839460330747445,-0.9553582375322328,-0.5859935882834547,-0.9572483016733513
132,1.4078579653214768e-9,0.0,0.0,0.0,0.7939524232348653,1.8284892323967084,-0.7160895210720254,-1.087607755718732,-0.7182218839361265,-1.0928994502515972
133,2.0589132607907693e-9,0.0,0.0,0.0,0.8326852686021058,1.7311264844339709,-0.8601646898625988,-1.231795468451583,-0.8626350746309837,-1.2366527430443424
134,5.198993630299029e-9,0.0,0.0,0.0,0.8763689782818653,1.7026540353084134,-0.9977453123853546,-1.3705957377051814,-1.0002015293719935,-1.3736302257429662
135,1.849135852435306e-7,0.0,0.0,0.0,0.9165315861009337,1.737497538421706,-1.1162959212814494,-1.4897258896012688,-1.1188560365515334,-1.4927462423752904
136,0.033102969658026525,0.0,0.0,0.0,0.9486271213413578,1.8239976328196887,-1.2031385109308275,-1.5774856332108438,-1.2051255871280095,-1.5798870757065036
137,0.10652257943861757,0.0,0.0,0.0,0.9837275503604929,1.9469112938084974,-1.314894484963315,-1.6905441948672089,-1.3105352789245848,-1.6930199236517414
138,0.2250116615929375,0.0,0.0,0.0,1.017379562141863,1.9879958970870202,-1.3230790202125862,-1.88451681652475,-1.3235223147145527,-1.8870810062937775
139,0.3746203072797012,0.0,0.0,0.0,1.0426537169563879,2.07166348602373,-1.3796378615551064,-2.106894059127741,-1.3801311220315982,-2.1073444197888387
140,0.5961273900591806,0.0,0.0,0.0,1.074565926620697,2.216291955692403,-1.384581585517402,-2.259227969198663,-1.3854724307614061,-2.2602284534165085
141,0.828084890609871,0.0,0.0,0.0,1.0952502324435929,2.3796572208940923,-1.2331467568032675,-2.1847878958753535,-1.2329646241322099,-2.1842900268853023
142,0.9045431045813662,0.0,0.0,0.0,1.1107453281033364,2.4735622909406207,-1.1335565047033087,-2.007522633013672,-1.1336649401079721,-2.0071519254316583
143,0.8350700567375479,0.0,0.0,0.0,1.1222319601852229,2.5032302995700433,-1.1200069234890004,-1.9827907893037862,-1.1201096468750809,-1.9824687468068432
144,0.7602785289677912,0.0,0.0,0.0,1.1324922619492772,2.5508113437199316,-1.1669062585499508,-2.0656482921961192,-1.1667010257604309,-2.0652577982270146
145,0.688201291089608,0.0,0.0,0.0,1.1416156323496762,2.6396629577965633,-1.2262726746326387,-2.154108059668962,-1.2257978539993706,-2.1546353132604446
146,0.6207324291764978,0.0,0.0,0.0,1.1516527454333652,2.77421802614367,-1.2787855755685118,-2.202629723056026,-1.2812024522000198,-2.2029282073455856
147,0.5791757970164912,0.0,0.0,0.0,1.1608461527065725,2.9432162344232484,-1.3246725420957013,-2.28120135613842,-1.3252313664386965,-2.281078683898689
148,0.5430805619266997,0.0,0.0,0.0,1.1682591003965628,3.1438327409222624,-1.3585318368929493,-2.336150634180266,-1.338961781090979,-2.3415894986120565
149,0.5137461382286128,0.0,0.0,0.0,1.179537431950609,3.36807443661757,-1.3300728293611932,-2.302063307624951,-1.310773549406254,-2.307761023249044
150,0.4844696374613396,0.0,0.0,0.0,1.1891349227476904,3.579516350188774,-1.3322219575464194,-2.330201580925652,-1.3304028702576098,-2.327711095927488
151,0.45626684434243797,0.0,0.0,0.0,1.1964551952016065,3.797507667290098,-1.289373852715884,-2.2865848980789765,-1.2905822544888867,-2.2841775971205127
152,0.4294714783591624,0.0,0.0,0.0,1.2002726072555052,3.9933933754873623,-1.2732591260748267,-2.283702108693409,-1.2736012097514269,-2.2827958051658737
153,0.4066656265902673,0.0,0.0,0.0,1.2033556106422811,4.181437855052801,-1.2882090922188614,-2.3061449412679376,-1.2831483723020949,-2.300555201996391
154,0.3895970578267925,0.0,0.0,0.0,1.2067094928802713,4.372293411858119,-1.269652262538391,-2.2878266262448776,-1.2607239822211582,-2.284341926566329
155,0.3769429359938229,0.0,0.0,0.0,1.208145443121906,4.548991007991433,-1.2230906414443055,-2.243182275572177,-1.2144421722339653,-2.2404692486099824
156,0.36870804721626854,0.0,0.0,0.0,1.2074660605963508,4.698528611459865,-1.1713532304244323,-2.191159370163139,-1.1615637560190142,-2.188766195461685
157,0.36482624079618475,0.0,0.0,0.0,1.2055566127964508,4.8246613843891675,-1.124651493684991,-2.143909470055906,-1.1138555814544053,-2.141717332860028
158,0.3219919927560795,0.0,0.0,0.0,1.2022341230160056,4.928821188378022,-1.0850645244170114,-2.1042941402546,-1.0738020927434306,-2.102449187434005
159,0.2503707627271374,0.0,0.0,0.0,1.200068304285887,4.98659416034828,-0.999232914008629,-2.018167988162226,-0.9870982905039116,-2.0165552026587683
160,0.12190865568250721,0.0,0.0,0.0,1.193921066310739,4.986612689387176,-0.8426773221331305,-1.8619759002455114,-0.8308397353650888,-1.8603728804099204
161,1.7380408214006393e-8,0.0,0.0,0.0,1.1876286388681767,4.986629416439325,-0.574410326148571,-1.5935750461276108,-0.5626255448643004,-1.5920076540548176
