Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;4.0881727477071195e-5;4.215837382126608e-5;5.481988247790781e-6;5.356847909254725e-6;1.0835702823897009e-7;8.505026660721171e-6;1.279049266500465e-7;1.3285596667245159e-7;1.2471204868802488e-7
TypeA;4.209196739823895e-5;4.278802472024168e-5;5.552354765292478e-6;5.52424773925253e-6;1.2167690854880675e-7;8.783639161791257e-6;1.4389387770208373e-7;1.5101280492757496e-7;1.4346702670309242e-7
TypeD;4.1757646889628575e-5;4.261256982118766e-5;5.702123370365797e-6;7.596943527587996e-6;1.7216562087085663e-6;8.50931939133659e-6;1.8098649916531429e-6;1.8650906175032844e-6;1.8121203186893808e-6
TypeB;4.4868103901585243e-5;4.761017639376419e-5;8.210701280209065e-6;1.8200250648803262e-5;1.583620379008721e-5;1.378312858335562e-5;1.6087965402977744e-5;1.7419278205643707e-5;1.481815806503306e-5
